system:index,B4,EVI2,MSR,NDGI,RDVI,estimateLAI,.geo
2_1444,249.0,1.7083239931256071,1.888837400426756,0.219435736677116,37.91538880465283,2.108,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1488,515.0,1.5796385795335155,1.6151166229169036,0.16328188464662877,47.326463570340934,1.955,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1514,357.0,1.6883585440162487,1.8422581467116985,0.18863636363636363,44.38801523303665,1.969,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1532,284.0,1.8989703029398597,2.428340870852921,0.2810126582278481,50.74518144699405,2.083,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1578,439.0,1.623597615359339,1.7023991702978345,0.1525096525096525,45.83111180549569,1.798,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1589,302.0,1.8081210619850288,2.145479253643129,0.28180737217598095,46.82826413810841,2.102,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1593,361.0,1.783715072071652,2.077935056255462,0.21606948968512488,49.74805872326747,2.029,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1599,433.0,1.6231369934765012,1.7014665420952462,0.16085271317829458,45.49425204469897,1.823,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1603,287.0,1.8518764265619192,2.2748646805567687,0.20718232044198895,48.1135389471078,1.962,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1640,506.0,1.6055617907469761,1.6658430875782868,0.18387096774193548,48.245926559105094,1.906,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1656,243.0,1.8359450260098904,2.226689113277704,0.3017241379310345,43.43014004756406,2.11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1738,274.0,1.7441483498670818,1.9755696258935274,0.2215909090909091,41.41525930986916,2.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1773,349.0,1.719628870314882,1.9152302370899548,0.171021377672209,45.45293755554591,1.994,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1810,365.0,1.6353383458646618,1.7268326751665868,0.19956140350877194,42.33291478176413,1.89,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1811,409.0,1.7932596595295167,2.1037480300019253,0.13894736842105262,53.543038563531056,2.075,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1816,500.0,1.557722136051407,1.573713270743266,0.09828674481514878,45.54480745193911,2.077,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1822,347.0,1.8290604118369016,2.20572254889888,0.2537634408602151,51.45955813237368,1.853,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1888,265.0,1.7363697934304099,1.9562852774232453,0.28184281842818426,40.37119994940098,2.077,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1907,387.0,1.8031034336762775,2.131072910530739,0.21818181818181817,52.69046724442459,1.777,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1932,293.0,1.779521414947113,2.0669436487666184,0.30154946364719903,44.60522143139653,2.028,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1935,276.0,1.7117540444384773,1.8967748182808564,0.11538461538461539,40.069384267237695,1.863,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2001,234.0,1.7117865906752159,1.8970955098447122,0.28,36.90050069815233,1.879,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2074,222.0,1.7280823596699073,1.9362598014517756,0.263681592039801,36.61000047570965,1.883,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2130,399.0,1.670292866572141,1.801718055078058,0.14743589743589744,45.992897756177484,2.104,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2150,252.0,1.8174294990133044,2.172300752370756,0.136986301369863,43.25633448938636,2.031,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2162,403.0,1.7846709235841576,2.080395063445315,0.2488350419384902,52.61831666482402,2.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2212,411.0,1.6179290508149569,1.6908875696336254,0.18127490039840638,44.073726379250665,1.859,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2215,326.0,1.6309456664786615,1.7178121839973899,0.21256038647342995,39.8181859176586,1.819,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2259,396.0,1.6175931262115575,1.6902367437409178,0.1901840490797546,43.24689928742524,2.113,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2275,401.0,1.7590259373506538,2.0128569055245693,0.19071644803229063,50.95262027115884,2.053,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2338,374.0,1.569355876674662,1.5957596025900593,0.12,39.89150801720414,1.893,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2418,469.0,1.6226410944441998,1.7003908743366074,0.16843971631205673,47.320599489278294,1.78,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2428,221.0,1.8188237850365758,2.176554381331534,0.30393700787401573,40.57964852406937,2.114,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2433,282.0,1.8741196723877094,2.345368344697207,0.18497109826589594,49.01554406725916,2.034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2449,350.0,1.8322493832697915,2.2151427428876085,0.2391304347826087,51.87955187957782,2.11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2486,325.0,1.8184619176731576,2.1749015732775083,0.19950738916256158,49.176503737614325,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2509,343.0,1.7962230476098597,2.112094342293511,0.23692992213570635,49.2077506955252,1.926,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2536,321.0,1.6559003523521048,1.7705617591129763,0.2141982864137087,40.60781027015817,1.945,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2553,465.0,1.5236978523821278,1.5119071279318506,0.10490856592877768,42.349228957469165,2.008,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2597,357.0,1.8087987618917565,2.147183169877773,0.22643553629469124,50.950485425219476,2.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2697,334.0,1.7177779001266311,1.9108510597788355,0.1932367149758454,44.373771594970144,2.002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2741,261.0,1.7875473150702508,2.0887262560896316,0.2585227272727273,42.497636087956,1.98,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2767,485.0,1.580267558528428,1.61636404667666,0.17306052855924978,45.95954628665479,1.873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2775,280.0,1.664328305857594,1.7890090406041048,0.2022792022792023,38.28293877354686,1.833,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2777,314.0,1.620233155502865,1.6958330667099697,0.24700239808153476,38.625378661359896,1.874,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2784,319.0,1.638029600457346,1.7325966843825367,0.24941176470588236,39.695103246744615,1.778,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2801,393.0,1.6317334164458992,1.719264980766569,0.15755627009646303,43.75234458707004,2.029,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2827,435.0,1.5558816024496045,1.5703884048377084,0.14622178606476938,42.399761798198476,1.937,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2833,448.0,1.724278327429665,1.9261749776799062,0.18471337579617833,51.76290846552633,2.006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2925,284.0,1.7822135091783997,2.0741997699160857,0.24966974900924702,44.053385892861144,1.858,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2957,278.0,1.7035889839068077,1.8775989191630484,0.25268817204301075,39.84746108648278,1.861,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2969,555.0,1.5160516989785284,1.4982877018953284,0.08641975308641975,45.886477291338345,2.117,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2971,331.0,1.800094447482229,2.122861806264759,0.19366626065773446,48.56065110961694,1.869,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2995,394.0,1.6542169282794126,1.7667349593022785,0.20242914979757085,44.900946701186115,1.924,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3010,470.0,1.4651825006471655,1.4118501770623617,0.10133843212237094,39.99725333890665,2.077,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3037,281.0,1.7568533598557843,2.007700674135598,0.265359477124183,42.55446386239235,1.996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3039,259.0,1.6916672779285558,1.8501845771023537,0.2704225352112676,37.954607942529144,1.873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3043,333.0,1.596677507812002,1.6485873621640301,0.16957605985037408,38.77096962193818,1.921,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3046,263.0,1.8367316697291212,2.228909338044038,0.20902255639097744,45.222470965214484,2.093,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3064,219.0,1.7412277130994058,1.9686335894023455,0.2382608695652174,36.90895946747368,2.111,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3076,283.0,1.8124321854834105,2.1578048465291912,0.27249357326478146,45.56505497752274,2.004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3142,434.0,1.700039006631127,1.8688699424239816,0.17333333333333334,49.57896619703008,2.127,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3167,369.0,1.6723356009070294,1.806303396532088,0.06582278481012659,44.33174383498106,1.959,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3185,240.0,1.688518077075884,1.8431203515386636,0.2523364485981308,36.409999634640144,1.801,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3230,399.0,1.708230299071525,1.8880533461703601,0.2051792828685259,47.977727705489876,2.088,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3315,455.0,1.7233594220349189,1.9239443478716467,0.18238993710691823,52.11129322395442,1.778,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3354,314.0,1.6925587861935563,1.85197439711219,0.1979565772669221,41.82716647050318,1.95,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3375,323.0,1.7016733484399513,1.872954919423597,0.1853720050441362,42.85577281182504,2.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3392,253.0,1.8993080743262094,2.4297005481240443,0.24024024024024024,47.91964795641071,2.082,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3429,509.0,1.514029973124402,1.4947882807595767,0.08288288288288288,43.85019433372893,1.906,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3482,311.0,1.7897406989853437,2.0944406119627876,0.19430051813471502,46.50408234416795,2.096,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3503,323.0,1.7184744895057165,1.9125542288896373,0.1925,43.67200711013579,1.813,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3512,315.0,1.6527031299399306,1.7637104114026199,0.09871244635193133,40.085726769368236,1.792,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3532,327.0,1.782212704473915,2.074010618785119,0.24129930394431554,47.26703881919972,1.837,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3576,354.0,1.7146508110363532,1.9033392035849765,0.18433179723502305,45.52108262608841,2.119,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3588,202.0,1.8764957574878525,2.3537329578359762,0.27075812274368233,41.61697387061114,1.988,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3618,479.0,1.6566265060240961,1.7717633798397112,0.16984402079722705,49.63536432505248,1.867,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3621,484.0,1.5251266991900723,1.514421215625333,0.068334937439846,43.27120626001069,1.847,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3636,316.0,1.796830046555422,2.113872593996994,0.2743972445464983,47.267036939764786,2.078,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3644,309.0,1.824615937933515,2.192831777166087,0.25272067714631197,48.305430033125354,2.063,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3652,416.0,1.6013105094732563,1.6575364531836623,0.16297786720321933,43.547532615513646,1.826,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3654,354.0,1.8428403089948935,2.246902043695795,0.26556016597510373,52.845798452638746,2.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3726,461.0,1.5755410949214883,1.6073482011581095,0.15412844036697249,44.58096976390715,1.809,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3751,237.0,1.836469504572669,2.228303103531334,0.28072837632776937,42.918505949494914,2.104,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3774,224.0,1.7381922800287701,1.9610567611677325,0.2582781456953642,37.19851385838411,1.934,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3795,407.0,1.7048325600624743,1.8800764390620426,0.11521739130434783,48.271636997399106,1.819,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3814,387.0,1.6966421006393673,1.8611267905543627,0.17834394904458598,46.642431923048385,1.846,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3817,398.0,1.7650123746255049,2.0283418352882134,0.22718446601941747,51.11287207445503,1.881,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3843,201.0,1.8922710804858989,2.4061694100193027,0.2677595628415301,42.34146250775588,1.892,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3884,230.0,1.8877072255239287,2.3905238789769703,0.27899686520376177,45.029163981884516,2.073,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3913,440.0,1.6290435187340004,1.7136021011998726,0.13385826771653545,46.15663313770509,1.979,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3933,216.0,1.8538694032473466,2.281542094582746,0.2653061224489796,41.84992482323552,2.112,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3949,382.0,1.7597612647501024,2.0147977105607096,0.18981972428419935,49.77400926110167,1.873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3963,380.0,1.689240030097818,1.8442000077720495,0.17391304347826086,45.83913616298936,2.024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3969,361.0,1.5944742584183522,1.6441803551748357,0.15357561547479484,40.27018369679984,1.831,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3989,491.0,1.524162265738188,1.5126968820733755,0.0882079851439183,43.53778962684896,1.814,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3991,518.0,1.4769402257210533,1.4312953155050727,0.09281961471103327,42.51827080156609,1.785,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4028,428.0,1.7348997520070617,1.952109969331772,0.2295229522952295,51.20764771226251,2.01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4045,242.0,1.8402844512781087,2.239732669310084,0.26555386949924126,43.56838497881363,2.074,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4063,271.0,1.647000073980913,1.7517186846691277,0.1410459587955626,36.952116168999005,1.895,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4088,485.0,1.640087554721701,1.736541575385697,0.19233971690258117,49.04630668229929,2.058,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4094,253.0,1.8682882459949535,2.3267391956523027,0.29624478442280944,46.096244321886275,2.068,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4113,264.0,1.8076188127966466,2.1442588373675022,0.21893491124260356,43.76073682746524,1.865,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4143,356.0,1.6174156321035147,1.689973058634561,0.09529860228716645,40.998785460998036,1.919,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4157,454.0,1.6912411510911907,1.8486027179889304,0.20905923344947736,50.21197213777043,1.907,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4182,408.0,1.6218814837305806,1.698946780781384,0.20545277507302823,44.10214072545739,1.969,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4219,409.0,1.6540631230851526,1.766371583128579,0.16615698267074414,45.73916799769341,1.882,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4270,469.0,1.6101146655958596,1.6750047326742104,0.13067655236329936,46.680023298659556,1.803,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4298,375.0,1.7359281437125749,1.9547701546256802,0.267578125,47.99116400356529,2.063,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4300,375.0,1.6633884080776293,1.786634768557468,0.1591928251121076,44.25074788943073,2.016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4302,314.0,1.7613227893601726,2.019047810407888,0.285551763367463,45.212568190914965,2.096,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4306,374.0,1.6261055869911554,1.7076836599091554,0.16517857142857142,42.4212023428811,2.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4314,495.0,1.6810931725345264,1.8255686832633151,0.2301710730948678,51.84009811363065,2.054,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4358,400.0,1.7348774454688554,1.952117883825102,0.2202729044834308,49.50448234773015,2.061,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4376,367.0,1.7534315366588549,1.9986372926846319,0.18625277161862527,48.43469931952601,2.052,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4379,234.0,1.7631169984459412,2.024119565311389,0.2618296529968454,39.11853112879893,1.958,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4407,378.0,1.7695697605742584,2.0402937758358553,0.2016895459345301,50.07601659493823,2.123,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4415,384.0,1.7604039306253676,2.0164479662897112,0.1457174638487208,49.94091403123695,1.964,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4422,249.0,1.6969226104752522,1.8623017109203128,0.2782608695652174,37.434556263180575,1.889,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4460,317.0,1.7682728308643982,2.037099728920165,0.2324455205811138,45.79325512961082,2.072,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4483,316.0,1.7365252456409384,1.9564347327674805,0.21782178217821782,44.08817734287168,2.104,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4491,360.0,1.8063420158550398,2.140240613569462,0.21739130434782608,51.0155184253243,2.115,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4522,320.0,1.875143447326142,2.348507130050644,0.17419354838709677,52.27629142193539,2.107,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4543,401.0,1.721481718172274,1.9195360544215465,0.20039880358923232,48.820304177935895,1.818,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4577,465.0,1.5918484500574053,1.6388332384247122,0.11848341232227488,45.569368854547264,1.849,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4588,377.0,1.7096702646754398,1.8914948911541054,0.19185423365487675,46.71293534063432,2.038,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4615,249.0,1.7938079050856495,2.1058954176503635,0.13240418118466898,41.81568022629343,2.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4665,302.0,1.8058782214058025,2.1391566758863103,0.1989389920424403,46.704306561309615,1.906,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4677,210.0,1.7875647668393781,2.0891515247486874,0.2832764505119454,38.127087441187626,2.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4679,450.0,1.6211251435132032,1.6973237765525213,0.14367269267364416,46.27643088931903,1.84,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4718,355.0,1.6659762496547914,1.7923436569647995,0.19134396355353075,43.17887568934269,2.066,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4722,309.0,1.5911290880177003,1.6377886197701659,0.19426336375488917,37.125689157850026,1.816,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4743,432.0,1.6614176822310465,1.782218672344203,0.11566018423746162,47.38876359701989,1.851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4765,202.0,1.8176045717914118,2.1732171263077897,0.20939334637964774,38.74267199450372,1.882,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4773,277.0,1.8038572863134266,2.133607279931157,0.3057644110275689,44.62519177633198,1.974,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4796,371.0,1.7484640662951854,1.9860412000703407,0.20386266094420602,48.42159072656988,2.032,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4804,213.0,1.8005940899621944,2.1249413140029434,0.297029702970297,38.989017430001994,2.059,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4814,323.0,1.8194987865880838,2.177903586868289,0.2034525277435265,49.085701957704686,2.063,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4834,319.0,1.8956264196321202,2.4167208243025313,0.234093637454982,53.55071151658699,2.072,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4837,334.0,1.8337006987759694,2.2195138547733952,0.26593406593406593,50.76958840120549,2.09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4844,543.0,1.6277246798383138,1.7107316905851344,0.15879163439194424,51.1974610038063,2.076,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4876,473.0,1.6333850329585111,1.7225469980237629,0.18867924528301888,48.082322909003786,2.028,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4897,305.0,1.6983317886932345,1.8652811494814554,0.2375,41.490566037735846,1.97,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4899,317.0,1.84946210622799,2.2672739193941656,0.29711751662971175,50.4143571158503,1.983,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4900,372.0,1.595288467036423,1.6457513110645905,0.14580941446613088,40.91454509095757,1.916,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4919,309.0,1.8038712069056826,2.133491698814155,0.2937142857142857,47.130095341807966,2.102,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4926,280.0,1.7196200458565345,1.9154759474226501,0.13713405238828968,40.71725355229777,2.033,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4946,383.0,1.6462711597924637,1.7497923016747772,0.17545748116254037,43.88557371574246,1.84,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4976,295.0,1.7846964947278425,2.0808319369496306,0.255050505050505,45.027455275581666,2.077,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5013,381.0,1.6290912022357176,1.713821916840797,0.19789473684210526,42.95569115464158,1.956,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5016,244.0,1.7986219009660203,2.119215958653923,0.2791728212703102,41.62888534093605,2.092,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5022,335.0,1.7922771293767072,2.101275616220073,0.22722029988465975,48.40663028445798,1.839,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5030,384.0,1.6617050762202947,1.7829465799160908,0.19072708113804004,44.69504904541583,1.907,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5064,386.0,1.632588365826597,1.7210558755233614,0.1752136752136752,43.401830210234536,1.938,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5108,360.0,1.7971081019049806,2.1144823004794873,0.25078043704474506,50.46364472818364,1.877,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5127,440.0,1.6980929933576172,1.8643577734887546,0.1948764867337603,49.81174436358568,1.981,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5179,355.0,1.777684764410428,2.0618046781798385,0.15173237753882915,48.988489618721054,1.991,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5203,273.0,1.844932603914049,2.2536257599915492,0.2591587516960651,46.53225792399863,2.102,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5253,228.0,1.739675574014576,1.9647046537910864,0.2692307692307692,37.59203759205639,2.023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5268,232.0,1.7992760309461282,2.1211182788136735,0.1609403254972875,40.6250521669007,2.128,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5274,435.0,1.6877058177826565,1.840592458843996,0.1437007874015748,48.95776871826087,2.041,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5286,362.0,1.6454853210500024,1.7481787037682437,0.13085234093637454,42.629889673092656,2.122,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5294,434.0,1.7261979625204376,1.9308465929065741,0.20585544373284537,51.059029636767896,1.87,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5302,433.0,1.5671698495516946,1.5915121714691944,0.12348178137651822,42.81904386845927,1.826,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5342,349.0,1.7533822863752955,1.9985669929920389,0.21040723981900453,47.23049971406832,1.982,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5343,396.0,1.7012851519893775,1.8718416995849105,0.17757009345794392,47.42668031247282,1.879,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5357,269.0,1.8516682716818673,2.274322768310734,0.17484662576687116,46.570372083315306,1.922,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5405,248.0,1.8546266283407744,2.2836348859938935,0.24620060790273557,44.879777042738155,1.989,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5412,306.0,1.7474128461582934,1.9836153881346246,0.21739130434782608,43.927347759546315,2.081,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5455,233.0,1.724845594558674,1.9283284132995295,0.2808641975308642,37.367575836420436,1.897,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5462,342.0,1.7592545445287437,2.0136143324966516,0.2425249169435216,47.07110679735086,2.056,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5480,423.0,1.6400984656565174,1.7366698197129409,0.1632047477744807,45.807294950440934,1.939,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5494,466.0,1.5552748248081234,1.56921357016086,0.11992445703493862,43.85470852932421,1.941,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5529,415.0,1.662514827995255,1.7846394501748122,0.16666666666666666,46.50400951728351,1.977,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5546,328.0,1.8815655334426666,2.3695190363886303,0.29310344827586204,53.349820584208395,2.123,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5586,267.0,1.6919766697489154,1.8508491408648824,0.24147727272727273,38.54881423851754,1.843,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5606,250.0,1.8447797967354482,2.25330601081423,0.28469241773962806,44.523319360205264,1.833,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5663,386.0,1.6562162717787943,1.7710569241146847,0.15812431842966193,44.54105602297493,1.885,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5694,297.0,1.850686057865255,2.271136912502548,0.2978723404255319,48.87264612815992,2.124,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5704,395.0,1.7639649507119386,2.025628923008708,0.2403846153846154,50.85859915445105,2.129,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5708,472.0,1.6779966419591301,1.8186726050106081,0.12022367194780988,50.448683186421825,1.866,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5717,368.0,1.7197547480185436,1.9154759474226501,0.12796208530805686,46.679196312929946,1.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5759,418.0,1.581788130778369,1.6193976443332836,0.15725806451612903,42.73978221243817,1.887,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5791,374.0,1.620792571712817,1.6967994498529684,0.17439293598233996,42.176239339646735,2.024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5801,459.0,1.6462187814372566,1.7495295695864959,0.1523545706371191,48.03632130927036,1.886,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5818,336.0,1.5759358634512186,1.608365662358602,0.20095124851367419,38.08187013464472,1.833,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5968,443.0,1.7473333066996923,1.983021934977988,0.19819004524886877,52.83955404868453,1.868,"{""type"":""MultiPoint"",""coordinates"":[]}"
