system:index,B8,GVI,NLI,RDVI,SGI,estimatefAPAR,.geo
2_7583,2050.0,4.086848635235732,0.9998624722773377,36.4119757700459,7.093425605536332,0.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7584,1878.0,4.131147540983607,0.999835562407752,34.10522029925209,6.475862068965517,0.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7596,2254.0,3.6763485477178426,0.9998701003730481,37.84938376503888,6.83030303030303,0.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7632,2210.0,3.4646464646464645,0.9998558691947428,36.7076132167677,6.278409090909091,0.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7633,1648.0,3.919402985074627,0.9998365318840142,32.976056781483365,7.423423423423423,0.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7649,1820.0,4.141242937853107,0.999874419188748,35.7957166897568,8.75,0.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7660,2050.0,3.7897196261682247,0.99981203432396,33.47021995329403,5.189873417721519,0.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7695,1810.0,3.7382198952879584,0.9998626509885313,35.13557455782671,8.044444444444444,0.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7699,1908.0,3.7581047381546133,0.9998747490861627,36.3503550822649,8.368421052631579,0.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7730,2462.0,2.828926905132193,0.999821180715363,35.03089752810369,4.5424354243542435,0.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7731,1808.0,4.064425770308123,0.9997999505076333,32.05207267865306,5.529051987767584,0.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7749,1924.0,3.658595641646489,0.9998714213398436,36.26016078211038,8.084033613445378,0.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7792,2130.0,3.541577825159915,0.9998439584823773,35.63421251338769,6.016949152542373,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7797,1782.0,3.803234501347709,0.9997770695221919,30.897801819925164,5.033898305084746,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7815,2350.0,3.737903225806452,0.9998457339461003,36.51702062585403,5.516431924882629,0.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7821,2042.0,3.5990990990990994,0.9998599539190841,36.22326748254847,6.993150684931507,0.415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7852,2058.0,3.830985915492958,0.999860234296426,36.31639029292754,6.952702702702703,0.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7858,2106.0,3.6696230598669626,0.9998521044899814,36.038895266953574,6.420731707317073,0.419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7871,2218.0,3.2167300380228134,0.9998065040650407,33.56211761314451,4.659663865546219,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7887,2140.0,3.5243128964059194,0.9998620062027338,36.805324639569534,6.772151898734177,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7908,2124.0,4.218673218673219,0.9998763203303445,37.63738877376943,7.612903225806452,0.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7956,1814.0,4.081232492997199,0.9998833106234738,36.214741163886536,9.447916666666666,0.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7964,1844.0,3.943699731903485,0.9998088606891425,32.61579718342874,5.673846153846154,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7973,1816.0,3.704663212435233,0.9998471851134044,34.39232067584302,7.2063492063492065,0.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7992,1700.0,4.537459283387622,0.9998719805133581,34.89449805764456,9.18918918918919,0.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7998,2376.0,3.667976424361493,0.9998632602649563,37.865285812465046,6.155440414507772,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8008,2122.0,3.402489626556017,0.9998645404401192,36.882473508168594,6.9573770491803275,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8011,2106.0,3.452431289640592,0.9998259545110021,34.45517244924517,5.455958549222798,0.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8041,2282.0,4.258064516129032,0.9998629000931473,37.4723593977333,6.392156862745098,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8048,2132.0,3.7483296213808464,0.9998389718838749,35.33413648245516,5.825136612021858,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8066,2126.0,4.049881235154395,0.9998615102156126,36.71063560751389,6.792332268370607,0.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8094,2160.0,3.2436149312377207,0.9998735505192465,37.64030101755915,7.322033898305085,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8099,1626.0,3.868263473053892,0.9998547692419408,33.63196263810795,8.46875,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8150,2094.0,3.1465346534653467,0.9998326189232288,34.8126056652761,5.705722070844686,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8154,2060.0,3.382978723404255,0.9998510809356265,35.77859337799271,6.518987341772152,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8157,1744.0,3.5894736842105264,0.9998362803419703,33.487871406820695,7.004016064257028,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8160,2252.0,3.822269807280514,0.9998639549402989,37.42094220716428,6.527536231884058,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8169,2062.0,3.6441441441441444,0.9998762966218865,37.3095219764007,7.840304182509506,0.404,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8181,2008.0,3.4131868131868135,0.9998318620435507,34.45083811932575,5.92330383480826,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8217,2008.0,3.5429864253393664,0.9998462444207804,35.26801120452771,6.47741935483871,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8231,2206.0,3.6054279749478075,0.9998479495587044,36.17426764637472,5.962162162162162,0.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8234,2062.0,3.443965517241379,0.999854191546214,35.97300843106936,6.651612903225806,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8236,1946.0,3.4530892448512587,0.9998568858627789,35.57393971982715,7.180811808118081,0.404,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8238,2136.0,3.8216704288939054,0.9998505315881325,36.066288272817275,6.263929618768328,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8247,1682.0,4.373801916932908,0.9998197484324298,32.423445439150754,6.596078431372549,0.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8286,1970.0,3.3296703296703294,0.9998098560032814,33.10367587043923,5.338753387533876,0.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8330,1782.0,3.977653631284916,0.9998520038831662,34.445886369116565,7.582978723404255,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8338,2002.0,3.677570093457944,0.9997924369202829,32.253365249109635,4.8125,0.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8353,2056.0,2.893939393939394,0.9998240097948957,34.17572575151117,5.526881720430108,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8387,2062.0,3.718535469107551,0.9998447852792477,35.41337351074268,6.248484848484848,0.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8406,2126.0,4.086124401913875,0.9998610677869736,36.682867757104894,6.770700636942675,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8440,1604.0,3.731563421828908,0.9997878036865417,30.721747766500034,5.875457875457876,0.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8500,1958.0,4.393939393939394,0.9998831503906637,37.12117546891959,8.741071428571429,0.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8533,2288.0,3.4427184466019414,0.9998449005319606,36.25941753612972,5.635467980295567,0.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8536,2434.0,3.36983842010772,0.9998345948569802,35.95071866272802,4.96734693877551,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8553,2208.0,3.4248496993987976,0.9998494553833135,36.27982402200927,6.016348773841962,0.419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8562,2264.0,3.492063492063492,0.999854079245894,36.798016395100724,6.053475935828877,0.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8574,1992.0,4.1875,0.9998382213419313,34.744705388435555,6.205607476635514,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8594,1920.0,3.4239631336405534,0.9997835520732212,31.58485152813503,4.81203007518797,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8631,2132.0,3.3157894736842106,0.9998574492030794,36.48247091466103,6.580246913580247,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8636,1988.0,3.3788546255506606,0.9998426294543518,34.97547142735746,6.392282958199357,0.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8660,2052.0,3.4901531728665205,0.9998518172336557,35.78701803585313,6.576923076923077,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8663,2074.0,3.4602150537634406,0.9998196130793535,33.979231005480415,5.345360824742268,0.417,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8671,1754.0,3.64021164021164,0.9998511413848077,34.245892303856564,7.6593886462882095,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8678,2134.0,3.742222222222222,0.9998717680723579,37.39764266413453,7.308219178082192,0.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8685,2084.0,3.462526766595289,0.9998457426467017,35.56082888011415,6.2208955223880595,0.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8706,2210.0,3.604166666666667,0.9998640578884096,37.248416501439,6.656626506024097,0.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8711,1814.0,3.446078431372549,0.9998523172965922,34.63849699382537,7.465020576131687,0.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8729,2072.0,3.709090909090909,0.9998537323180307,35.99014953247147,6.598726114649682,0.419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8736,1930.0,3.4572748267898383,0.9998491348474075,35.06923435937391,6.868327402135232,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8745,2312.0,3.708757637474542,0.9998552115697554,37.05350466859065,5.974160206718346,0.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8763,2432.0,3.421818181818182,0.9998326322767133,35.8029044520401,4.913131313131313,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8764,1708.0,3.9080459770114944,0.9998279357603989,32.91867405565479,6.804780876494024,0.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8775,1964.0,3.5462962962962967,0.9997858832794283,31.812456581874724,4.75544794188862,0.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8783,1924.0,4.158176943699732,0.9998406297448104,34.58138899862696,6.522033898305085,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8802,2092.0,3.587719298245614,0.9998528600667248,36.02505341983877,6.496894409937888,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8815,2216.0,3.4055666003976146,0.9998456537165791,36.061224966022664,5.846965699208443,0.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8818,2112.0,3.5615550755939527,0.9998551851019095,36.254411329690946,6.538699690402477,0.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8821,2214.0,3.844638949671772,0.9998739317089291,37.9259400967668,7.165048543689321,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8822,2032.0,3.2333333333333334,0.9998600251421967,36.17927142953419,7.031141868512111,0.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8827,1570.0,3.266304347826087,0.9998036624259373,31.19744145279999,6.487603305785124,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8838,1972.0,3.441441441441442,0.9998513784647396,35.394341334403165,6.823529411764706,0.404,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8916,2072.0,3.4273504273504276,0.9998518691734626,35.87819934562657,6.515723270440252,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8920,2094.0,3.2997946611909654,0.9998481244394458,35.74575445673357,6.288288288288288,0.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8931,1938.0,3.8939393939393936,0.9998759343857967,36.592701383810365,8.317596566523605,0.419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8932,1704.0,3.9824561403508776,0.9998023349953493,31.756616192914958,5.937282229965157,0.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8949,1906.0,3.6830466830466833,0.9998265968026102,33.75949180316173,6.050793650793651,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8960,2178.0,3.3300198807157058,0.9998625635274799,37.01040351105508,6.680981595092025,0.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8969,1638.0,4.283870967741936,0.9998039732315386,31.536365455353508,6.228136882129277,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8970,1630.0,3.8511904761904763,0.9998712868417893,34.37941128123662,9.532163742690058,0.411,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8975,2018.0,3.3585313174946005,0.9998487464617476,35.456123806632185,6.5519480519480515,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8977,2058.0,3.0038910505836576,0.999822463135131,34.09303815467711,5.473404255319149,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8995,2040.0,3.2677824267782425,0.9998327706160672,34.62447503366346,5.862068965517241,0.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9024,2304.0,3.544378698224852,0.9998504373764907,36.693437659496844,5.80352644836272,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9030,2408.0,2.9218241042345277,0.9998320385876687,35.70286607460636,4.944558521560575,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9049,1882.0,4.128065395095367,0.9998740876649106,36.15932676522082,8.439461883408072,0.412,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9057,2236.0,3.6198347107438016,0.9998708004909581,37.81636900539046,6.922600619195046,0.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9060,1896.0,4.124324324324324,0.9998325506513418,34.028723576124634,6.299003322259137,0.417,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9065,1952.0,3.7036144578313257,0.999850941639453,35.27444153211365,6.873239436619718,0.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9072,1972.0,3.6399999999999997,0.9998812038523893,37.092962677082205,8.536796536796537,0.411,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9073,1782.0,4.241176470588235,0.9998608200595451,34.87887177727108,8.063348416289593,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9091,2006.0,3.4185022026431717,0.9997942576004174,32.36200200163332,4.845410628019324,0.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9101,2468.0,3.345070422535211,0.9998351808725761,36.074912703973744,4.916334661354582,0.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9105,1766.0,3.89196675900277,0.9998646987929016,34.972530589045455,8.369668246445498,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9117,1888.0,3.8659793814432986,0.9998518854311368,35.00780582100922,7.151515151515151,0.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9151,2010.0,3.7630331753554502,0.9998703086505615,36.67222535756532,7.67175572519084,0.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9179,2148.0,3.6293103448275863,0.9998491629845965,36.028834606144606,6.172413793103448,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9197,2364.0,3.321755027422303,0.9998396834894033,36.13165431878581,5.276785714285714,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9209,2090.0,3.08203125,0.999823279735817,34.244771307076796,5.414507772020725,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9232,2072.0,3.4655172413793105,0.9998118124049163,33.521290223124474,5.128712871287129,0.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9236,2518.0,3.3116438356164384,0.9998489150348938,37.245503901735944,5.25678496868476,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9238,1720.0,3.4559585492227978,0.9998438466980167,33.710567449469735,7.445887445887446,0.419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9259,1660.0,4.2037617554858935,0.9998512231453242,33.69175044810484,8.097560975609756,0.412,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9270,2084.0,3.3873684210526314,0.9998471239502434,35.64393449417678,6.27710843373494,0.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9286,2056.0,3.112,0.9998372552915685,34.94605366370668,5.976744186046512,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9295,2060.0,3.5175438596491224,0.9998652178687175,36.62601016533006,7.2027972027972025,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9326,2002.0,3.699530516431925,0.999819876682887,33.75800088546901,5.545706371191136,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9328,1906.0,2.970833333333333,0.999819441126247,33.38607882971573,5.810975609756097,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9336,1648.0,4.16614420062696,0.9998608295076788,34.040874914473655,8.71957671957672,0.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9353,2144.0,3.203921568627451,0.9998612154955727,36.77313557200413,6.721003134796239,0.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9357,2220.0,3.615384615384615,0.9998096926495713,33.76686526809188,4.733475479744136,0.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9361,1656.0,3.8421052631578947,0.9998453992418729,33.41017552623437,7.811320754716981,0.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9380,2044.0,4.268041237113402,0.999834381690848,34.73271521600565,5.907514450867052,0.412,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9383,2464.0,2.750380517503805,0.9998125781782039,34.409075892729604,4.330404217926186,0.412,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9396,2272.0,3.428849902534113,0.9998647898149926,37.56174618947776,6.510028653295129,0.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9446,2352.0,3.2763636363636364,0.9998315369362497,35.52803549157627,5.047210300429184,0.417,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9467,1884.0,4.233333333333333,0.9998061862640149,32.625947092741754,5.476744186046512,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9494,1862.0,3.508474576271187,0.9998390689301228,34.21153663128152,6.673835125448028,0.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9500,2062.0,3.453563714902808,0.9998532509155356,35.916804551625454,6.608974358974359,0.412,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9511,2128.0,3.97196261682243,0.9998396907577306,35.363712074300494,5.862258953168044,0.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9526,1730.0,4.0,0.9998656911343787,34.79496055703638,8.606965174129353,0.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9535,1692.0,4.337539432176656,0.9998630835539597,34.42949070939729,8.63265306122449,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9545,2204.0,3.591666666666667,0.9998587884335788,36.87498910316396,6.425655976676385,0.419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9560,2050.0,3.606741573033708,0.9998472454572774,35.50824569648587,6.386292834890965,0.404,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9576,2076.0,3.474137931034483,0.9998580073418557,36.266228018782535,6.784313725490196,0.412,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9578,1750.0,3.888268156424581,0.9998517660895013,34.2528386412323,7.709251101321586,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9592,2004.0,3.2100840336134455,0.999837165301868,34.734569919467084,6.128440366972477,0.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9607,2338.0,3.4875239923224566,0.9998613403558284,37.58284187871548,6.1688654353562,0.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9630,2144.0,3.8071748878923763,0.9998459895281581,35.814328597732015,6.056497175141243,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9636,2134.0,3.427385892116183,0.9998612291931619,36.72914651991838,6.753164556962025,0.417,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9648,1908.0,3.8797953964194374,0.9998335515565814,34.133487657243855,6.297029702970297,0.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9657,2192.0,3.786026200873362,0.9998547410905614,36.56141560953945,6.28080229226361,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9669,1860.0,4.344827586206897,0.9998838083462026,36.54326860516647,9.253731343283581,0.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9695,1850.0,3.512195121951219,0.999866772936675,35.58181343812758,8.114035087719298,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9699,2576.0,3.7093235831809874,0.9998487103765092,37.383025269466835,5.131474103585657,0.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9703,2370.0,2.8599348534201954,0.9998205576810926,34.8071333845056,4.7023809523809526,0.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9709,2570.0,3.0093603744149764,0.9998298377918153,35.88003283257154,4.572953736654804,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9712,2220.0,3.3960396039603964,0.9998271393634103,34.8760682424843,5.211267605633803,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9729,1992.0,3.466367713004484,0.9998563634398083,35.7727235059839,6.989473684210527,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9731,1610.0,3.791666666666667,0.9998333536497865,32.62213549090336,7.453703703703703,0.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9756,2250.0,3.901960784313726,0.9998589729079845,37.07490939691442,6.302521008403361,0.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9761,2380.0,3.585741811175337,0.9998259455209481,35.2049788033508,4.827586206896552,0.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9764,1698.0,4.3734177215189876,0.9998675172843124,34.67346735292303,8.890052356020943,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9782,2318.0,3.1615798922800717,0.9998600539685494,37.41540321740909,6.164893617021277,0.417,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9808,2234.0,3.7531914893617024,0.9998417198758363,35.866288389377196,5.6556962025316455,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9822,2082.0,3.678651685393258,0.9998708190349997,37.077875343203395,7.435714285714286,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9846,2242.0,2.825938566552901,0.9998313105183462,35.20982011965148,5.287735849056604,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9875,2142.0,3.528541226215645,0.9998326267917432,34.97858184158495,5.578125,0.412,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9884,2558.0,3.0474683544303796,0.9998343496987885,36.20842888859782,4.719557195571956,0.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9900,2104.0,4.246882793017456,0.9998707958389031,37.18732406519333,7.356643356643357,0.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9908,2164.0,3.461855670103093,0.999853947204904,36.39635055330907,6.3274853801169595,0.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9923,1698.0,4.114457831325301,0.9998709851945107,34.83464122535731,9.129032258064516,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9931,1814.0,3.824468085106383,0.9998656868491927,35.312914997235296,8.20814479638009,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9934,1804.0,3.7598944591029024,0.9998568201978155,34.80812825810369,7.742489270386266,0.419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9938,2176.0,2.9136690647482015,0.9998407721662989,35.604570887412365,5.771883289124668,0.411,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9946,1832.0,4.005464480874317,0.9998790380365787,36.11094697457395,9.024630541871922,0.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9957,2120.0,3.300202839756592,0.999864284752837,36.85706579435037,6.950819672131147,0.419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9962,2086.0,3.65625,0.9998092748053626,33.41331800453184,5.026506024096386,0.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9976,1728.0,4.433962264150943,0.9998760954252757,35.27836433379467,9.340540540540541,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18,2612.0,3.0,0.999830282995045,35.98934780946368,4.511226252158894,0.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19,2080.0,3.4635193133047206,0.9998673349840189,36.85370546163086,7.2473867595818815,0.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_29,2198.0,3.617647058823529,0.9998720897573907,37.72721881466257,7.11326860841424,0.427,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_33,2136.0,4.34,0.9998917317937915,38.69634414175394,8.647773279352228,0.433,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_42,2192.0,3.4918032786885247,0.9998680590803968,37.4326817049667,6.914826498422713,0.431,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_43,1726.0,3.6648648648648647,0.9998523141037345,34.13921682442944,7.845454545454546,0.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_61,2196.0,3.805251641137856,0.9998710273254116,37.64733058001003,7.061093247588424,0.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_78,2230.0,3.8268398268398265,0.9998894066667672,39.06095855242076,8.10909090909091,0.431,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_91,2456.0,3.4014336917562726,0.9998488161909902,37.06246583305506,5.385964912280702,0.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_116,2088.0,3.8671328671328675,0.9998293623380662,34.59789927360246,5.612903225806452,0.438,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_117,2326.0,3.54296875,0.9998765388745446,38.62322336960817,6.9640718562874255,0.426,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_136,2120.0,4.492227979274611,0.9998660645057369,36.96879579951968,7.043189368770764,0.426,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_141,1996.0,3.9528535980148884,0.9998207999100486,33.7884282492233,5.591036414565826,0.434,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_148,2104.0,3.267748478701826,0.999835109520031,34.997662364798096,5.764383561643836,0.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_151,2094.0,3.2647657841140534,0.9998431079225938,35.44224293248546,6.087209302325581,0.422,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_153,1986.0,4.674285714285714,0.9998960551931713,38.04895474981709,9.68780487804878,0.422,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_170,2622.0,2.9310344827586206,0.999827793741117,35.80742588625822,4.429054054054054,0.436,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_207,2470.0,3.3716814159292037,0.9998400363982752,36.442198158537295,5.061475409836065,0.428,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_233,2016.0,3.9533169533169534,0.9998671431797951,36.51792785904083,7.466666666666667,0.438,"{""type"":""MultiPoint"",""coordinates"":[]}"
