system:index,EVI2,GVI,MSR,NDGI,RDVI,estimateLAI,.geo
0_228,0.7774723876418792,1.749318801089918,0.5922235645150415,-0.040522875816993466,23.03611083222041,0.654,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_250,0.7985020261348631,1.9636363636363638,0.6112516774686753,-0.0661006670709521,24.954301795646252,0.917,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_265,1.145484421411869,3.0964360587002098,0.9690058727652712,-0.027522935779816515,29.246712972414617,1.292,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_273,0.9849273579101794,1.9632352941176472,0.7919696924016475,0.040152963671128104,29.56760289514514,1.167,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_283,1.1487260234755223,3.1064638783269958,0.9727878476642875,-0.02682701202590194,30.802794592311468,1.454,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_288,1.4742092303807057,3.6875,1.4269430063396509,0.1136890951276102,36.41111089984054,1.683,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_293,1.2957021959179158,3.669275929549902,1.158739504896318,-9.775171065493646E-4,34.81131234554037,1.714,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_315,1.3103196449637662,4.241685144124168,1.1787583509437731,-0.04952581664910432,34.88002798452516,1.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_338,1.3637119574255778,2.9708265802269045,1.2545481924029078,0.12283894449499545,36.3448692735334,1.545,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_359,1.1334174797025314,3.3795620437956204,0.9549056373532238,-0.06802721088435375,27.88793861531111,1.461,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_389,1.0587509708072547,2.8345642540620384,0.8704684683536158,-0.04580690627202255,32.089766991926965,0.946,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_398,1.5388540860139368,3.451612903225806,1.5394090121209543,0.183206106870229,35.76844182186113,1.584,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_407,1.0002931261908252,2.7282780410742498,0.8079541091913335,-0.06568265682656826,29.50513324381432,1.184,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_413,1.27456465487097,3.675,1.1304541655375528,-0.014778325123152709,30.52106641616028,1.606,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_439,1.0493196192423178,2.480225988700565,0.8602887295533913,-0.0028169014084507044,26.92306419021483,1.717,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_445,1.4956246143490213,3.7827715355805243,1.4630282811082769,0.11832460732984293,39.106357883223495,1.676,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_515,1.1058276001618776,2.2354211663066956,0.9232174687483383,0.06682027649769585,25.05536696114309,1.763,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_519,1.1218614590134743,2.7418181818181817,0.9414506867883019,0.0036496350364963502,29.629976103111655,1.412,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_580,1.412118363105547,4.2631578947368425,1.3272001922932353,0.014299332697807437,39.63995709346849,1.605,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_581,0.9054970885196858,1.7078947368421051,0.7121985666458,0.03967168262653899,25.811018880551263,1.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_597,1.482614742698192,4.124,1.4409300553034534,0.07526881720430108,38.97682020597606,1.711,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_604,1.2419987313303733,3.3929273084479368,1.0877438693330228,-0.003913894324853229,32.86229633164974,1.558,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_618,0.9604464246712968,2.473825503355705,0.7668711142521885,-0.053367217280813214,30.09146626238592,1.183,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_637,1.119666157282238,2.414473684210526,0.9392961520142794,0.04827586206896552,21.021189570500145,1.512,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_640,1.4455823981966973,3.2840059790732434,1.3799226081016498,0.13872340425531915,40.64135882877915,1.29,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_670,1.1134212398095968,2.2514619883040936,0.9317203793926992,0.06875,30.657013590196673,1.713,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_695,1.4591951202411835,3.662037037037037,1.40224345955369,0.10627400768245839,34.2517193627702,1.725,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_710,1.3831380495110566,2.753623188405797,1.2835860177955067,0.16292134831460675,29.18563509496287,1.703,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_721,1.3726290951992013,3.1722222222222225,1.2680025609417545,0.10429447852760736,28.567625961318083,1.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_722,1.5827023878858473,4.60352422907489,1.6221509635556217,0.10194174757281553,28.477362802333072,1.722,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_771,1.2688690918089582,2.876470588235294,1.1227300596125984,0.07509881422924901,36.13851461301735,1.588,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_794,1.407365115615187,3.973305954825462,1.3199616855073755,0.03948772678762007,36.79719318350034,1.755,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_800,1.1936793698938408,3.479166666666667,1.0268893050132437,-0.04318936877076412,34.463758115466696,1.433,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_804,1.233192723437912,2.702127659574468,1.0764162455487485,0.07604251839738348,34.153938320966574,1.585,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_820,1.5080542602797795,3.6016260162601625,1.4848632667705188,0.14596273291925466,32.0362266432354,1.661,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_822,1.207051915586303,3.2243713733075436,1.0435039079476514,-0.0057692307692307696,31.924602947653856,1.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_902,1.3079459699410234,3.65924276169265,1.175553188089904,0.007856341189674524,32.77786324432172,1.61,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_907,1.1969240572322308,2.6306156405990015,1.0309514285437673,0.06371681415929203,31.747394947399155,1.478,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_910,1.145540534511221,2.656538969616909,0.9689465966044158,0.029231815091774305,34.80855988791291,1.355,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_912,0.9072543617998163,1.891891891891892,0.7138421461618873,0.007782101167315175,31.181003513031477,1.694,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_926,1.5218148567447531,3.0935960591133007,1.5090744399986513,0.21194029850746268,31.855104199349306,1.691,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_927,0.8945948951787799,2.115689381933439,0.7015976206038758,-0.0366412213740458,25.024517278628082,1.05,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_951,1.3733884933615548,3.3387755102040817,1.2688542830841405,0.08527131782945736,33.9958584693509,1.664,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_952,1.1314559545642786,2.5820379965457687,0.9525624189766636,0.031166518254674976,29.90243876602449,1.276,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_957,1.4743699639979426,4.157676348547718,1.427137256247266,0.06637168141592921,38.27476138409786,1.714,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_990,1.0836517246946133,2.303703703703704,0.8980476322306766,0.04327666151468315,30.182090417308437,1.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1006,1.1303233563247486,3.4045454545454543,0.95127282020237,-0.07270811380400422,28.887851580579007,1.29,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1020,1.1994819717962422,3.7573415765069553,1.0339854409984228,-0.06973400431344356,37.75335139562124,1.583,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1091,1.1010335372284328,2.571606475716065,0.9175304631017148,0.014529374605180037,34.57029451939764,1.453,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1115,1.3634870913959483,4.139579349904397,1.2541706777070818,-0.005703422053231939,38.065111992614156,1.674,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1183,1.508364385951003,3.8686327077747986,1.4853311144190264,0.1184407796101949,33.133966192410625,1.687,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1186,1.2510026531745544,3.29038854805726,1.0994196877256543,0.013471502590673576,31.970290209809733,1.306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1235,1.3920071845532105,3.567164179104478,1.2969244804663294,0.072,29.066048318186716,1.515,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1247,1.1619966516873732,2.8579234972677594,0.9887639560362944,0.012448132780082987,25.08352356277876,1.513,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1281,1.6652980388368275,3.9905362776025237,1.7916130548978062,0.21923076923076923,32.639624661432855,1.732,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1283,1.1449752883031301,2.9577464788732395,0.96872092206222,-0.010452961672473868,22.178968592061214,1.182,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1285,1.4496212354498983,4.167420814479638,1.3865792671737809,0.04863582443653618,36.339435361375834,1.479,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1314,1.1938707049408157,2.5166889185580774,1.0271172556551156,0.0776978417266187,34.82584369850897,1.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1319,1.0352917176662588,2.229534510433387,0.845101439807863,0.026359143327841845,27.852038951592842,1.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1331,1.2133510021533875,3.6305220883534135,1.0513481413646715,-0.04780114722753346,32.907272409532496,1.537,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1355,1.4742541888026153,3.3126550868486353,1.4272464695058913,0.15472779369627507,32.00351216584417,1.695,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1359,1.1495047861450782,2.7019867549668874,0.9736946023322,0.025466893039049237,31.352910266933847,1.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1371,1.0446685878962536,2.3768115942028984,0.8551696303732927,0.009509875640087784,30.144364983736132,1.16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1396,0.7234317940183977,1.6260657734470159,0.5443301953314225,-0.04811594202898551,22.63307776574646,0.623,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1412,1.256248922599552,3.260377358490566,1.1062168246353958,0.02021174205967276,33.249508502906586,1.596,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1423,1.3397345666599636,2.8282442748091605,1.2200781357301207,0.12567132116004295,32.551409815521595,1.654,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1441,1.437649606747977,3.7413127413127416,1.3679750708301512,0.08368200836820083,26.525092109225607,1.523,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1559,1.3098888463012648,3.1937046004842617,1.1783492556181285,0.061696658097686374,29.851715870131063,1.426,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1572,1.0865583161260242,2.9302832244008714,0.9013759388721221,-0.04175365344467641,27.1934019863932,1.473,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1644,1.3001884520755902,2.821482602118003,1.164822487120391,0.10166666666666667,35.89075776100379,1.603,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1659,1.2041060783330546,3.302457466918715,1.039822912340959,-0.016728624535315983,32.54164883594709,1.555,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1700,1.5223685439432146,3.967948717948718,1.5101420294736474,0.11827956989247312,30.769782417532166,1.724,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1731,1.3436230915540022,3.580419580419581,1.2254754594903874,0.03905540417801998,37.26213221624241,1.68,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1736,0.8778831644751024,2.1543287327478042,0.6854310920656753,-0.052318668252080855,27.94122882613093,1.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1768,1.3346098832648918,4.066202090592334,1.2126054541248188,-0.017123287671232876,39.102568342019666,1.73,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1803,1.4423076923076925,3.333333333333333,1.3764555505219442,0.13167259786476868,19.910062887704676,1.259,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1834,1.3740344622697565,3.367864693446089,1.2698281214109868,0.08237986270022883,33.5219800358045,1.491,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1836,1.4361747064289938,3.5872576177285316,1.3652895371591602,0.0989345509893455,30.782153654456298,1.631,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1846,1.6033126421240242,4.560640732265446,1.6616814431776519,0.12051282051282051,39.63213916889646,1.579,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1866,1.2446859469492846,3.391038696537678,1.0912257535067365,-0.0020325203252032522,32.31106478456364,1.678,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1890,1.5228426395939088,3.8125,1.512264995942121,0.1347517730496454,21.69664477791057,1.618,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1891,1.2394533785245547,3.124711316397229,1.0845859980953023,0.026066350710900472,29.335106531141925,1.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1912,1.417193722183181,3.666666666666667,1.3353774277536703,0.07779349363507779,31.65510428629838,1.71,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1943,1.5474450129576713,4.459057071960298,1.5550322720034728,0.0891891891891892,36.98729927217914,1.628,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1948,1.2916109231132447,3.5737704918032787,1.1533971100503984,0.0068775790921595595,29.105999617934682,1.538,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1965,1.5298271916673243,3.8548812664907652,1.5232483046502607,0.1347305389221557,33.61429190105593,1.612,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1974,1.1255668322176635,3.0094339622641506,0.9458138494594824,-0.0286368843069874,26.986036407837272,1.334,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1976,1.283047151812483,3.500934579439252,1.141650453894535,0.009433962264150943,34.76916720410234,1.605,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1991,1.2586345989008219,3.6247755834829443,1.1092771478295085,-0.01936619718309859,35.55317438980322,1.537,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1999,1.134043830681477,3.325581395348837,0.9555815159232205,-0.061507936507936505,29.74202005048507,1.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2048,0.9045596208854544,2.071599045346062,0.7112357070407322,-0.023878858474082703,28.84505778843958,0.939,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2062,1.4115138592750534,3.3076923076923075,1.3266571155486864,0.1137370753323486,30.18460182129602,1.725,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2077,1.0186556419433133,2.4072289156626505,0.827250112931071,-0.010137149672033392,32.67802523613282,1.255,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2168,1.3111516256457003,3.3632734530938126,1.1799481445767186,0.04266389177939646,33.55412139717274,1.625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2187,1.5052669379937755,3.416666666666667,1.4799537593399121,0.16405135520684735,32.9683510633715,1.488,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2194,1.3800275223619192,3.968181818181818,1.2786836221558346,0.022067363530778164,34.56799529083674,1.69,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2206,1.1875107369867721,3.235067437379576,1.0193865598052487,-0.01890359168241966,31.71093061082572,1.348,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2235,1.365643349207083,3.983050847457627,1.2572816890935015,0.011139674378748929,39.845340042673655,1.587,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2253,1.2017751479289942,2.758426966292135,1.0368694630001025,0.04937361827560796,35.243212266195435,1.317,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2258,1.2586940149736408,3.200573065902579,1.1093044830285719,0.028739867354458364,37.93077647444527,1.458,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2266,1.319899093038621,3.294003868471954,1.1920754560905984,0.056179775280898875,33.94606855690064,1.598,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2267,1.5860074789112093,4.13855421686747,1.6280948596070723,0.14680483592400692,33.01445787959362,1.692,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2285,1.2724096019446975,3.6840958605664484,1.1275139927797617,-0.017130620985010708,32.692652443775856,1.477,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2312,0.6779766601603057,1.4610526315789474,0.505159086598155,-0.04137235116044399,22.497187427242956,1.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2381,1.4546896907977271,3.134199134199134,1.394939610039413,0.16226415094339622,33.2979162416593,1.697,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2396,1.5573743054160807,3.9592760180995477,1.573393964294678,0.14359637774902975,37.049960377996335,1.654,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2399,0.7597571281024068,1.4771341463414633,0.5762961270403236,0.0015267175572519084,28.764846787466993,1.131,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2403,0.8743925366251641,2.0995934959349594,0.6820563437647558,-0.04558680892337536,30.692839353779235,1.107,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2425,1.155197796457235,2.981707317073171,0.9803842864257235,-0.007564296520423601,33.98899796870176,1.496,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2445,1.3116218630715504,3.6742857142857144,1.1807828762828205,0.008645533141210375,29.03554074341696,1.658,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2448,1.149610241006937,3.2401960784313726,0.9739291771480548,-0.04225352112676056,27.58107560213606,1.511,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2474,1.0155759983274095,2.3032104637336506,0.8239918058435546,0.003579952267303103,32.325021306891735,1.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2481,1.1622355128913908,2.443671766342142,0.9887864554786188,0.0691449814126394,33.21626767755254,1.506,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2512,1.18424202525585,3.259634888438134,1.0154144862179721,-0.023762376237623763,30.94418533484841,1.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2539,1.4056822919768897,3.967880085653105,1.3174059571793566,0.0389321468298109,35.989662598494704,1.765,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2548,1.4656159677155478,3.1602564102564106,1.4125977291481029,0.16635514018691588,38.98152768079685,1.361,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2572,1.4401772525849335,3.8488888888888892,1.3714365562262434,0.07398568019093078,35.387988465388354,1.712,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2579,1.3111480865224625,3.073469387755102,1.1799956312756574,0.07692307692307693,32.06326527558368,1.642,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2584,1.3748442881219314,3.280459770114943,1.2710998958306756,0.09296482412060302,31.83544764088808,1.62,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2606,0.8803102586570604,1.6497622820919178,0.687714905238104,0.0361247947454844,32.28394662033568,0.929,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2647,1.333831640806227,4.310204081632653,1.2115554353461329,-0.0410958904109589,36.976078436140774,1.695,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2661,1.2289644577892607,3.309859154929577,1.0711638337341218,-0.00234192037470726,29.59132716032758,1.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2668,1.2668142701980114,3.204851752021563,1.1203012129009866,0.033426183844011144,27.777007388955777,1.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2672,1.2904235809813482,3.2359712230215827,1.151495019192483,0.04432757325319309,38.57396580582332,1.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2682,1.5771173110356818,3.5912596401028276,1.6108990583953586,0.19508448540706605,33.67596045400932,1.641,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2696,1.19807157248393,3.422818791946309,1.0326488732701153,-0.03403565640194489,24.69114037363441,1.601,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2723,1.2623921260965696,3.4815724815724813,1.1143765594836974,-0.001226993865030675,29.97202997204496,1.598,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2768,1.3354208878246456,3.6021052631578945,1.2138982116348125,0.031487513572204126,33.9161311379671,1.579,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2780,1.221927584626465,3.4363636363636365,1.0622132071022243,-0.021134593993325918,30.40613381983582,1.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2782,1.252034117052915,3.2979515828677837,1.100714619372629,0.013207547169811321,33.548127567707674,1.597,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2797,1.3801608747564884,3.0221811460258783,1.278885127081742,0.12708333333333333,34.49078511992478,1.571,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2812,1.183504408194557,3.035567715458276,1.0143911398668681,0.0027434842249657062,36.66001579687078,1.257,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2829,1.2474397909456882,2.66,1.09487212226262,0.09051254089422028,29.80853454368714,1.623,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2833,1.3982268802320217,3.381551362683438,1.3060932673594998,0.09655172413793103,34.05598787450952,1.528,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2912,1.1678984799888439,2.780281690140845,0.9955439974346166,0.02601156069364162,34.686119143353594,1.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2938,1.3224043715846996,3.512315270935961,1.195689557195859,0.03307888040712468,30.872660353842022,1.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2997,1.3793149159552467,3.5069930069930066,1.2775255731645496,0.07015902712815715,37.52749019485853,1.563,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3013,0.6040957223492094,1.3686087990487517,0.44349645249588365,-0.06399554813578186,19.080775238909315,0.225,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3050,1.3033548590329187,3.5605786618444846,1.1691528025007862,0.015610651974288337,35.91372920015592,1.685,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3051,1.4164972983691073,3.9557522123893802,1.3339817516682992,0.047265987025023166,39.71000795067115,1.767,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3055,1.484025082114064,4.027368421052632,1.4433583445741232,0.08571428571428572,37.65043474820494,1.714,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3070,1.3466421740774759,3.425531914893617,1.229823211329737,0.058161350844277676,36.41743382398348,1.72,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3117,1.369414390374072,4.083333333333333,1.2628384732906544,0.0036363636363636364,38.98902801182784,1.629,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3129,1.4551504358421594,2.8863049095607236,1.3959252941749196,0.1926040061633282,29.554678964550124,1.691,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3148,1.4155317299333525,3.4915572232645404,1.3325756345527342,0.09558067831449127,36.70494996798708,1.687,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3153,0.7822670073766935,1.498245614035088,0.5965356288914472,0.01004134672179563,23.801493570084606,0.885,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3157,1.4497354497354498,3.68075117370892,1.3868688395349371,0.0979381443298969,33.95650701413033,1.658,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3165,1.5658970907961487,3.416149068322981,1.5898932738264178,0.20599250936329588,29.933627107715253,1.745,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3170,1.462532534350221,4.12280701754386,1.4075975690697502,0.06169965075669383,36.934807332624125,1.689,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3174,1.2334454127496055,3.3534883720930235,1.0768639953784984,-0.004629629629629629,29.94533904370302,1.489,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3185,1.3051896658940585,3.013698630136986,1.1717038902024193,0.08048103607770583,34.65223720221568,1.377,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3238,0.8156664382733465,2.008092485549133,0.626960043364926,-0.06385281385281386,27.03972489606121,1.765,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3241,1.4037468037363672,4.23960396039604,1.3143628288675318,0.011011011011011011,38.40408683135583,1.585,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3253,1.4746719560573696,3.8099173553719012,1.4276883832312477,0.1012514220705347,37.04316050221222,1.713,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3256,1.299723876089395,4.451957295373665,1.1644896143247898,-0.0756578947368421,27.947782324323477,1.652,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3275,1.2532882375046974,2.8396436525612474,1.1025015625470582,0.07032181168057211,29.013714826966723,1.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3302,1.185546353192626,3.4124999999999996,1.0172169603514847,-0.04047976011994003,25.39315642856051,1.363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3307,1.3512241054613936,3.2529644268774707,1.2371077673618447,0.0811965811965812,23.962936136628766,1.48,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3311,1.5217391304347827,3.952015355086372,1.5085220602636265,0.11922663802363051,39.68479486080044,1.754,"{""type"":""MultiPoint"",""coordinates"":[]}"
