system:index,EVI2,GVI,MSR,NDGI,RDVI,estimatefCOVER,.geo
0_822,1.207051915586303,3.2243713733075436,1.0435039079476514,-0.0057692307692307696,31.924602947653856,0.372,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_907,1.1969240572322308,2.6306156405990015,1.0309514285437673,0.06371681415929203,31.747394947399155,0.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_926,1.5218148567447531,3.0935960591133007,1.5090744399986513,0.21194029850746268,31.855104199349306,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_927,0.8945948951787799,2.115689381933439,0.7015976206038758,-0.0366412213740458,25.024517278628082,0.308,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_952,1.1314559545642786,2.5820379965457687,0.9525624189766636,0.031166518254674976,29.90243876602449,0.356,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_963,1.7734238781315959,4.201201201201201,2.051528790129506,0.2832369942196532,35.300852063554075,0.363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_976,1.9173684937180726,4.960591133004926,2.4960294939005054,0.3443708609271523,30.707484101305546,0.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_990,1.0836517246946133,2.303703703703704,0.8980476322306766,0.04327666151468315,30.182090417308437,0.376,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1006,1.1303233563247486,3.4045454545454543,0.95127282020237,-0.07270811380400422,28.887851580579007,0.347,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1039,1.7661555312157722,4.7105263157894735,2.0387567446558617,0.23577235772357724,17.64568112513831,0.321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1058,1.755175517551755,4.765258215962441,2.0048979624449617,0.22063037249283668,29.567557714633978,0.388,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1124,1.9823475990464299,6.712820512820513,2.749143204300836,0.2913907284768212,34.80556081914848,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1145,1.448207171314741,2.5421686746987953,1.3854397038376722,0.23267326732673269,22.575897918518915,0.293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1176,1.7594148462983097,4.442176870748299,2.015113445777636,0.251063829787234,33.790024648788965,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1186,1.2510026531745544,3.29038854805726,1.0994196877256543,0.013471502590673576,31.970290209809733,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1198,1.7136480371774487,4.170731707317073,1.9023854085222123,0.23929471032745592,29.71687671628542,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1199,1.882264594488703,4.180327868852459,2.374520319599126,0.37464788732394366,31.094097656804724,0.357,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1216,1.6947392708814029,3.4640000000000004,1.8575957829155239,0.29310344827586204,33.888972838411256,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1235,1.3920071845532105,3.567164179104478,1.2969244804663294,0.072,29.066048318186716,0.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1241,1.599461024054297,3.184873949579832,1.654650600610324,0.2548330404217926,31.038341829750596,0.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1247,1.1619966516873732,2.8579234972677594,0.9887639560362944,0.012448132780082987,25.08352356277876,0.329,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1274,1.513963371445917,3.2951807228915664,1.4954106347068132,0.1836007130124777,29.423555518246726,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1281,1.6652980388368275,3.9905362776025237,1.7916130548978062,0.21923076923076923,32.639624661432855,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1283,1.1449752883031301,2.9577464788732395,0.96872092206222,-0.010452961672473868,22.178968592061214,0.229,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1355,1.4742541888026153,3.3126550868486353,1.4272464695058913,0.15472779369627507,32.00351216584417,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1363,1.8353293413173652,4.65,2.2296701427187933,0.2972972972972973,22.488788892272176,0.306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1371,1.0446685878962536,2.3768115942028984,0.8551696303732927,0.009509875640087784,30.144364983736132,0.336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1376,1.801352399955659,5.350877192982456,2.127904056038769,0.2127659574468085,32.54070133091433,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1381,1.8570536828963793,5.008333333333334,2.292735225182537,0.2868632707774799,32.98369967793856,0.353,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1396,0.7234317940183977,1.6260657734470159,0.5443301953314225,-0.04811594202898551,22.63307776574646,0.171,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1406,1.7989476804505706,5.638036809815951,2.122138329374237,0.1897810218978102,28.11247019955507,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1441,1.437649606747977,3.7413127413127416,1.3679750708301512,0.08368200836820083,26.525092109225607,0.318,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1466,1.9162830532062947,4.397923875432526,2.4910600109422356,0.38609112709832133,34.85433465940446,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1559,1.3098888463012648,3.1937046004842617,1.1783492556181285,0.061696658097686374,29.851715870131063,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1572,1.0865583161260242,2.9302832244008714,0.9013759388721221,-0.04175365344467641,27.1934019863932,0.353,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1615,1.5898483080513417,3.798994974874372,1.6354230296964747,0.1827637444279346,34.97776344946563,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1646,1.7454297938545313,5.128787878787879,1.9816287310981375,0.18385650224215247,23.933333333333334,0.263,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1663,1.8296651283871732,4.092936802973978,2.209478443563572,0.3383084577114428,31.90731128815758,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1700,1.5223685439432146,3.967948717948718,1.5101420294736474,0.11827956989247312,30.769782417532166,0.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1704,1.7897758041806564,4.328519855595668,2.0958707312185347,0.2853828306264501,32.744446445254425,0.362,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1736,0.8778831644751024,2.1543287327478042,0.6854310920656753,-0.052318668252080855,27.94122882613093,0.363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1749,1.768829475057059,4.407407407407407,2.039820114597889,0.2616822429906542,32.368436761652205,0.344,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1799,1.6577900035116473,3.520833333333333,1.7756336234874948,0.2603938730853392,29.540889865257466,0.3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1803,1.4423076923076925,3.333333333333333,1.3764555505219442,0.13167259786476868,19.910062887704676,0.223,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1819,1.6630256690333152,4.729508196721311,1.7868739954771307,0.1509433962264151,30.66152764567578,0.372,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1834,1.3740344622697565,3.367864693446089,1.2698281214109868,0.08237986270022883,33.5219800358045,0.374,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1836,1.4361747064289938,3.5872576177285316,1.3652895371591602,0.0989345509893455,30.782153654456298,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1839,1.5786308509572013,3.986486486486487,1.6140645235596869,0.15625,30.631648214557856,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1849,1.768287223565225,4.077363896848137,2.0379543555930306,0.2902033271719039,35.65220091011541,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1854,1.9817742643829601,6.7218543046357615,2.7480918840237014,0.2905982905982906,30.644125863857955,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1890,1.5228426395939088,3.8125,1.512264995942121,0.1347517730496454,21.69664477791057,0.276,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1891,1.2394533785245547,3.124711316397229,1.0845859980953023,0.026066350710900472,29.335106531141925,0.337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1912,1.417193722183181,3.666666666666667,1.3353774277536703,0.07779349363507779,31.65510428629838,0.378,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1948,1.2916109231132447,3.5737704918032787,1.1533971100503984,0.0068775790921595595,29.105999617934682,0.374,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1965,1.5298271916673243,3.8548812664907652,1.5232483046502607,0.1347305389221557,33.61429190105593,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1966,1.7539081004263382,3.8430232558139537,2.000900765671102,0.3005671077504726,34.4232482722061,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1974,1.1255668322176635,3.0094339622641506,0.9458138494594824,-0.0286368843069874,26.986036407837272,0.316,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1999,1.134043830681477,3.325581395348837,0.9555815159232205,-0.061507936507936505,29.74202005048507,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2012,1.7336661021481414,4.066282420749279,1.9500797102840632,0.2641165755919854,35.146457423014276,0.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2048,0.9045596208854544,2.071599045346062,0.7112357070407322,-0.023878858474082703,28.84505778843958,0.293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2063,1.8695731931026047,4.376,2.3327823236042473,0.3477088948787062,31.952706092303988,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2077,1.0186556419433133,2.4072289156626505,0.827250112931071,-0.010137149672033392,32.67802523613282,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2123,1.5048756094511815,3.006968641114983,1.4798654439950678,0.2109704641350211,26.336653108043798,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2135,1.819257506286052,4.055555555555555,2.1797973380564857,0.3333333333333333,28.405633244129586,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2155,1.7974268415741674,4.775757575757575,2.1184114218490104,0.25475285171102663,26.37331710983343,0.333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2187,1.5052669379937755,3.416666666666667,1.4799537593399121,0.16405135520684735,32.9683510633715,0.317,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2193,1.5909826340200626,4.361867704280155,1.6381046149832572,0.12967032967032968,29.723770589732823,0.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2206,1.1875107369867721,3.235067437379576,1.0193865598052487,-0.01890359168241966,31.71093061082572,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2285,1.2724096019446975,3.6840958605664484,1.1275139927797617,-0.017130620985010708,32.692652443775856,0.374,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2312,0.6779766601603057,1.4610526315789474,0.505159086598155,-0.04137235116044399,22.497187427242956,0.36,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2365,1.7233992833774732,4.475409836065574,1.9264487974510274,0.22,26.456246443350835,0.342,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2379,1.5972276000929297,3.5592417061611377,1.649886376850709,0.21264367816091953,35.19411916297766,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2399,0.7597571281024068,1.4771341463414633,0.5762961270403236,0.0015267175572519084,28.764846787466993,0.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2403,0.8743925366251641,2.0995934959349594,0.6820563437647558,-0.04558680892337536,30.692839353779235,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2448,1.149610241006937,3.2401960784313726,0.9739291771480548,-0.04225352112676056,27.58107560213606,0.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2474,1.0155759983274095,2.3032104637336506,0.8239918058435546,0.003579952267303103,32.325021306891735,0.273,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2512,1.18424202525585,3.259634888438134,1.0154144862179721,-0.023762376237623763,30.94418533484841,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2522,1.7685614193694201,3.3467492260061915,2.039217350776867,0.36,31.739459922868452,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2581,1.7737697085523174,4.394594594594595,2.0540305833010772,0.2671232876712329,26.803812114910123,0.335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2606,0.8803102586570604,1.6497622820919178,0.687714905238104,0.0361247947454844,32.28394662033568,0.318,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2644,1.6328438841944868,4.505050505050505,1.7230435153325327,0.14782608695652175,26.81185381980605,0.35,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2661,1.2289644577892607,3.309859154929577,1.0711638337341218,-0.00234192037470726,29.59132716032758,0.356,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2665,1.8090692124105012,5.267657992565056,2.149229597667266,0.2255125284738041,35.18926658455133,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2668,1.2668142701980114,3.204851752021563,1.1203012129009866,0.033426183844011144,27.777007388955777,0.312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2696,1.19807157248393,3.422818791946309,1.0326488732701153,-0.03403565640194489,24.69114037363441,0.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2716,1.9351585014409223,6.217821782178218,2.56065455633725,0.2744479495268139,33.861925615021946,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2723,1.2623921260965696,3.4815724815724813,1.1143765594836974,-0.001226993865030675,29.97202997204496,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2780,1.221927584626465,3.4363636363636365,1.0622132071022243,-0.021134593993325918,30.40613381983582,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2810,1.8269349463029254,6.329608938547486,2.2015621187164243,0.16612377850162866,31.201139580328007,0.35,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2820,1.5567969375945876,3.4904632152588553,1.5726394802969048,0.19155844155844157,32.12062957806559,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2843,1.721411192214112,4.128,1.9234682599040933,0.25,21.152413124879786,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2855,1.6590620307265795,3.1640378548895898,1.7783625115549688,0.29918032786885246,29.75645610754888,0.373,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2927,1.661056343672357,4.7696969696969695,1.782056325521463,0.14583333333333334,35.757347594260175,0.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2938,1.3224043715846996,3.512315270935961,1.195689557195859,0.03307888040712468,30.872660353842022,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2952,1.9488837379529094,5.151111111111111,2.6133922806117944,0.3595166163141994,33.108363873638666,0.348,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2970,1.8528418683173888,4.006896551724138,2.2795663669996915,0.36470588235294116,33.059578457510305,0.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2971,1.7494572851487677,4.533632286995516,1.99032255542897,0.23545706371191136,29.58921874415093,0.344,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2973,1.6542265775254141,3.5534246575342463,1.767487339648586,0.2542955326460481,33.335306842412706,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2998,1.6530270622151957,3.3626666666666667,1.7649339617944064,0.2733446519524618,33.0608284587422,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3011,1.526770775237033,4.019305019305019,1.518226243734694,0.11637931034482758,28.22577460689907,0.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3013,0.6040957223492094,1.3686087990487517,0.44349645249588365,-0.06399554813578186,19.080775238909315,0.06,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3089,1.6929963138493944,3.261627906976744,1.8538473057338656,0.31297709923664124,31.697576098152638,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3094,1.8669300443245327,5.311111111111111,2.326399715147755,0.27358490566037735,25.426925203335482,0.36,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3095,1.7590503813513805,4.1649122807017545,2.0143688813890077,0.2751677852348993,32.40748058769172,0.388,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3122,1.9108967899812868,4.676470588235294,2.4731109973624514,0.36,29.989950469892456,0.372,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3145,1.7726134025230382,4.515527950310559,2.0493326022872163,0.2553606237816764,35.7377401378095,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3153,0.7822670073766935,1.498245614035088,0.5965356288914472,0.01004134672179563,23.801493570084606,0.275,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3165,1.5658970907961487,3.416149068322981,1.5898932738264178,0.20599250936329588,29.933627107715253,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3174,1.2334454127496055,3.3534883720930235,1.0768639953784984,-0.004629629629629629,29.94533904370302,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3185,1.3051896658940585,3.013698630136986,1.1717038902024193,0.08048103607770583,34.65223720221568,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3188,1.7570093457943925,3.464788732394366,2.009508740167215,0.33962264150943394,30.06130100614107,0.348,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3254,1.7814427798061185,5.59375,2.0737210663997887,0.17791411042944785,30.253972584486437,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3256,1.299723876089395,4.451957295373665,1.1644896143247898,-0.0756578947368421,27.947782324323477,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3275,1.2532882375046974,2.8396436525612474,1.1025015625470582,0.07032181168057211,29.013714826966723,0.322,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3291,1.8802993823929657,4.947169811320754,2.36721390713493,0.3118811881188119,34.69961897271081,0.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3293,1.595848357859858,3.280112044817927,1.647484525342236,0.2417391304347826,31.350839592974566,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3302,1.185546353192626,3.4124999999999996,1.0172169603514847,-0.04047976011994003,25.39315642856051,0.302,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3307,1.3512241054613936,3.2529644268774707,1.2371077673618447,0.0811965811965812,23.962936136628766,0.271,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3330,1.6622409663646778,3.870431893687708,1.7850697938496543,0.22857142857142856,31.3900421025907,0.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3354,0.925259792166267,2.2160493827160495,0.7316353978476927,-0.034996276991809384,26.348625959628663,0.316,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3362,1.2507060437343662,3.831325301204819,1.0991887496348218,-0.04597701149425287,27.9517586746904,0.227,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3369,1.8405201262070943,5.7272727272727275,2.2413226990699604,0.21927710843373494,35.66956120513012,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3388,1.8648872467830295,5.472361809045226,2.3179130501788334,0.25949367088607594,31.240554444389787,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3449,1.8578387953941542,5.328767123287672,2.297057511675239,0.26406926406926406,26.412917673362436,0.372,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3454,1.1273110992212116,3.204081632653061,0.9477521633593651,-0.051306873184898356,29.73366860630988,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3481,1.2497368974952643,2.9401709401709404,1.0978452407024566,0.0552423900789177,29.955225093202777,0.376,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3489,1.737983251118504,5.545454545454546,1.9612887007569475,0.14520547945205478,31.046320486460733,0.335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3533,1.0581289736603088,2.931726907630522,0.8698739453312279,-0.05860113421550094,27.85988430155924,0.342,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3576,1.2262171742747594,3.0783410138248852,1.0676949288617459,0.02358490566037736,29.015721392239893,0.237,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3579,0.9138442696311649,2.060052219321149,0.72034762754391,-0.01668806161745828,27.714285714285715,0.282,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3587,1.67824596228458,3.330788804071247,1.8201544333666166,0.29489291598023065,33.99422768144056,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3607,0.7087199751365271,1.4623893805309733,0.5315439842733745,-0.024284943335132217,22.663085250487544,0.243,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3616,1.6997297629283872,3.666666666666667,1.869720215917757,0.2765957446808511,29.449406036855258,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3643,1.6171792152704134,4.286307053941909,1.6904714017503257,0.15587529976019185,28.834892655995073,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3658,1.1246631193421326,2.898678414096916,0.9447496707934628,-0.015184381778741865,27.522060369283935,0.353,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3673,1.124241790420414,3.2676399026763994,0.9442665490598514,-0.060571428571428575,27.391066316895287,0.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
