system:index,B4,GVI,NDGI,NDVI,RDVI,estimatefAPAR,.geo
2_9724,662.0,3.224570673712021,0.06694855532064835,0.6569948186528497,40.81836425070984,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9725,655.0,2.470108695652174,0.058231488138030196,0.5917731380492365,33.52278611863131,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9750,942.0,1.75,0.017726798748696558,0.480419194704909,28.929055241676167,0.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9800,1122.0,2.4331658291457288,-0.059990552668871044,0.5055090348171001,34.053453949202094,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9808,1078.0,3.3603603603603602,-0.09664292980671414,0.5644444444444444,39.71218676650504,0.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9815,1154.0,2.8085106382978724,-0.10219675262655205,0.5124630333755809,35.259542239926475,0.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9819,1334.0,2.557858376511226,-0.07062600321027288,0.5108177484415108,37.7245045979142,0.377,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9852,940.0,2.6666666666666665,-0.028446389496717725,0.551954242135367,35.75368547136799,0.373,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9909,372.0,4.04684317718941,0.13789107763615296,0.7389473684210527,39.44899438382095,0.469,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9982,895.0,3.4926829268292687,-0.043731778425655975,0.6090849530465167,41.21574861684227,0.431,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9990,588.0,3.0479760119940034,0.06294820717131475,0.6423357664233577,36.83222961872023,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_15,671.0,3.8120104438642297,0.06610995128740431,0.6919899013082396,45.676575533246165,0.544,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_120,678.0,3.733997155049787,0.018102824040550327,0.6615077383924114,41.86878917212546,0.548,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_135,587.0,4.061598951507208,0.13037037037037036,0.7361204765115756,49.099842775465284,0.545,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_160,954.0,2.895615866388309,0.0020920502092050207,0.5928297055057619,40.58178066441893,0.504,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_180,556.0,3.8063127690100433,0.11252992817238627,0.7153097798259088,44.705430596669004,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_195,264.0,4.296116504854369,0.21893491124260356,0.7841373671300081,38.78112260050443,0.526,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_212,438.0,4.393568147013783,0.19706691109074242,0.7787878787878788,49.007977087223445,0.545,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_233,278.0,4.471624266144814,0.2953105196451204,0.819128171763175,45.415468031274045,0.538,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_253,336.0,4.187368421052631,0.17139334155363747,0.76,40.21541992818178,0.521,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_297,678.0,3.697560975609756,0.09479305740987984,0.7006622516556291,47.158265306889376,0.531,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_308,241.0,4.838862559241706,0.2730015082956259,0.82181146025878,42.742097236275946,0.552,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_309,944.0,3.23681377825619,-0.00800854244527496,0.6131147540983607,42.83035540667735,0.511,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_333,363.0,3.8180039138943247,0.16933638443935928,0.7430088495575221,39.491462054743415,0.547,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_369,835.0,2.91353811149033,0.025670945157526253,0.6093567251461989,39.84186578218756,0.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_405,746.0,2.6873508353221958,0.05808080808080808,0.6110531803962461,37.84585386602872,0.498,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_467,683.0,3.656527249683143,0.07201086956521739,0.6864815239843929,45.31298090213575,0.499,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_496,819.0,3.0561497326203204,-0.04530950861518826,0.5748767194393979,35.68405713421985,0.497,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_516,675.0,3.64957264957265,0.0963855421686747,0.6988623689493643,46.79247591139368,0.551,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_519,891.0,2.8499486125385407,0.043991416309012876,0.6156998059089929,41.92639915220689,0.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_544,735.0,3.263488080301129,0.04046997389033943,0.6443261553351076,41.422705750076155,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_551,724.0,3.845758354755784,0.03595206391478029,0.6777926123720516,45.43738875953667,0.544,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_556,462.0,4.37261698440208,0.11068334937439846,0.7405951712521056,44.20056630590896,0.54,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_635,568.0,3.6685878962536025,0.09984152139461172,0.7016806722689075,43.300008733284585,0.545,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_655,662.0,3.7783375314861463,0.09065934065934066,0.7028725314183124,46.919044836848016,0.484,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_672,711.0,3.608108108108108,0.019986216402481046,0.6549381218150935,42.04376280471263,0.535,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_714,727.0,3.7755610972568583,0.04905166775670373,0.6809304366908053,45.966587267835855,0.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_739,687.0,3.544692737430168,0.020669992872416252,0.6513575234712002,40.890521673739634,0.509,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_745,645.0,3.833333333333333,0.054945054945054944,0.6872727272727273,44.14089013395835,0.482,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_792,289.0,3.9665071770334928,0.18246110325318246,0.7556025369978858,36.74590771249531,0.521,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_819,720.0,2.9529964747356052,0.08338637810311904,0.6474045053868757,41.37314965340322,0.551,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_867,566.0,4.766233766233766,0.04230118443316413,0.7251092763477416,46.53145494366533,0.537,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_890,728.0,3.322966507177034,0.06905370843989769,0.6646706586826348,43.797711366669425,0.506,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_912,271.0,4.366459627329193,0.28116710875331563,0.8106880894166958,43.377494804750434,0.546,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_927,918.0,3.415730337078652,-0.015486725663716814,0.6212871287128713,43.25871971849338,0.523,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_929,355.0,4.373358348968105,0.20045045045045046,0.7794346070208139,44.22218254468251,0.536,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_933,813.0,2.8594847775175642,0.02459508098380324,0.6042832806035532,38.73545385997978,0.527,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1075,768.0,3.385365853658537,0.0327455919395466,0.6480293308890925,42.80919232775076,0.511,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1078,642.0,3.780804150453956,0.09129511677282377,0.7033271719038817,46.27016221362766,0.552,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1109,411.0,3.8747913188647747,0.18613861386138614,0.7532272590813569,43.4723727559829,0.541,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1115,1015.0,2.520430107526882,-0.043701799485861184,0.5266961995803218,34.49357497929066,0.513,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1160,627.0,3.2180851063829783,0.09064539521392313,0.6699131350355356,41.29078503329088,0.518,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1171,784.0,3.1680672268907566,0.030303030303030304,0.631578947368421,41.202963613389706,0.538,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1189,981.0,2.8163054695562435,-0.006153846153846154,0.5806796324000855,39.720354495284056,0.494,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1218,644.0,3.4691689008042896,0.07338129496402877,0.6762192056309704,42.65008397585297,0.538,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1234,885.0,3.232057416267943,-0.028471818710052294,0.5998191272891702,39.891354260016904,0.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1326,247.0,4.316953316953317,0.24464831804281345,0.7951057652426379,39.04123143511404,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1383,282.0,4.166666666666667,0.2231404958677686,0.781055900621118,39.641953433826764,0.523,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1384,283.0,3.915254237288136,0.3046683046683047,0.8043553404770135,43.26355137168019,0.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1402,784.0,3.216494845360825,-0.005128205128205128,0.6134122287968442,39.06622102592658,0.491,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1529,240.0,4.135,0.25,0.7907585004359198,37.87394777140031,0.488,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1577,1052.0,2.9390243902439024,-0.03339882121807466,0.573051948051948,40.228083490252196,0.512,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1598,256.0,4.429844097995546,0.27375886524822696,0.8099480326651819,42.03934594252659,0.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1601,651.0,3.8702702702702707,0.06398274622573688,0.6940070505287896,45.270330462804395,0.494,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1610,410.0,3.0502215657311673,0.24563017479300828,0.7398477157360406,41.53703014295132,0.512,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1647,293.0,4.031531531531532,0.20488466757123475,0.7681044717055797,38.61205484794263,0.533,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1652,867.0,2.9017467248908297,0.027481772293886708,0.6095473992344067,40.62074358905236,0.519,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1695,336.0,4.072115384615385,0.10638297872340426,0.7252657399836467,35.86950547095665,0.509,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1715,552.0,2.7915407854984893,0.09060955518945635,0.6394513389941215,35.384258106543506,0.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1759,595.0,3.1069182389937104,0.03330625507717303,0.6289367009666355,35.61692471072852,0.488,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1763,623.0,3.9262536873156346,0.042275172943889314,0.6855917234418369,43.159619004243666,0.55,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1801,855.0,3.277533039647577,0.030062393647192286,0.6391643806710277,44.00032851073436,0.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1833,355.0,4.623076923076923,0.18857142857142858,0.7834705702958219,44.86352521915734,0.496,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1854,291.0,4.613365155131265,0.18028169014084508,0.7797956867196367,40.0893865047742,0.515,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1871,758.0,3.3729189789123195,0.0861965039180229,0.6773094934014474,46.42411881773746,0.543,"{""type"":""MultiPoint"",""coordinates"":[]}"
