system:index,EVI2,GVI,MSR,NDGI,RDVI,estimateLAI,.geo
0_1608,1.2234622538644089,3.0944558521560577,1.0641423789757722,0.019895287958115182,30.754630198317386,1.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1624,1.1683315334773219,2.715434083601286,0.9961169200777519,0.03494176372712146,32.1938578439723,1.198,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1625,1.1323504382605738,2.647281921618205,0.9534936821340289,0.02262443438914027,35.28298515534256,1.095,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1626,1.2253002712127081,2.9984871406959153,1.0663470143818803,0.0328125,35.437945003137116,1.078,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1650,1.195697306274978,2.5952732644017726,1.0293948153114167,0.06782334384858044,33.50909090909091,1.302,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1652,1.2043872848678643,2.97787610619469,1.0401071141087266,0.02262443438914027,35.42777659210481,1.297,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1673,1.1194703969442008,2.026888604353393,0.9386455534408537,0.10780141843971631,31.71364209961046,1.098,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1691,1.2171229857471717,2.7146932952924394,1.0560332505270258,0.06454062262718299,35.033896629457,1.182,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1711,1.1693634234617842,2.983695652173913,0.9972770579612893,6.798096532970768E-4,36.28061179849937,1.095,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1718,0.4489413025998392,1.2525107604017216,0.32077418374392996,-0.12711333750782716,13.48113091280769,0.245,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1735,0.6652227722772277,1.7095310136157336,0.4943784936535537,-0.09637730690362269,19.422048451759043,0.751,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1753,1.0117709297711943,2.3588761174968074,0.8199842222584023,-0.006975269499048827,31.376594050432043,0.911,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1764,0.6808273131279092,1.512513601741023,0.50752704628328,-0.050129198966408266,31.711566638162434,1.212,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1776,1.235193471966307,3.1389830508474574,1.0789718357412421,0.021645021645021644,34.22926380790848,1.22,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1778,1.348752342440083,3.085074626865672,1.232807213129208,0.0992616899097621,38.16924223706723,1.308,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1779,0.7041935289510153,1.3304843304843303,0.5276808712908091,7.127583749109052E-4,19.34114828845383,1.333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1782,1.0804881738867316,2.5304606240713223,0.8944983154042355,0.008239700374531835,31.09688823976093,1.072,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1784,0.9732431293599887,2.168187744458931,0.7799403766584238,0.0,29.411754420502717,1.114,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1796,0.9031263900362205,2.4629258517034067,0.7099291997098314,-0.08440366972477065,23.610766724187727,0.751,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1818,1.2564282374941562,2.9713831478537363,1.1064056916541594,0.05536912751677853,34.97432203157218,1.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1820,0.6647043602018372,1.0723562152133579,0.4939103827767688,0.037037037037037035,21.678335541255425,1.374,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1826,0.7609284150561426,1.1904761904761907,0.577313268233357,0.06357758620689655,33.21395206354272,1.001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1833,0.625308363901581,1.1239109390125845,0.4609042559785315,0.0024260067928190197,29.050310604958575,1.164,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1845,1.227637403172261,3.086764705882353,1.06929269679838,0.023325808878856283,36.37970698773451,1.234,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1857,0.752193666206405,2.1804195804195805,0.5696194789743568,-0.12698412698412698,23.89373434882692,0.844,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1868,0.6775292582022521,1.2877997914494266,0.504722528069846,-0.005186721991701245,30.803601088595023,1.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1877,0.8126945741605516,1.5113333333333334,0.6241783098147903,0.02459016393442623,32.45169950511022,1.282,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1885,1.3127342919487495,3.0067453625632377,1.1820914385268517,0.08608058608058608,35.00623050134138,1.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1916,0.8105921089346503,1.9327073552425666,0.6223509089929071,-0.0540340488527017,22.850297975214044,0.885,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1930,0.7644749754661433,1.5077220077220077,0.5805305827717865,-0.0019267822736030828,25.830695863991583,1.075,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1963,1.1108422071636013,2.4444444444444446,0.928730152198591,0.038461538461538464,32.527433011307316,1.128,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1965,0.9684401776501728,2.6560693641618496,0.775016882034323,-0.07424749163879599,29.914013184768134,1.023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2011,1.0342368045649073,2.9126984126984126,0.8439088914585774,-0.07011070110701106,30.80731908314823,1.03,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2024,0.7745150862068966,1.3831385642737897,0.5895120863228349,0.029209621993127148,27.325929060074717,1.242,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2058,0.9358350174536102,1.9901599015990161,0.742112598146063,0.007434944237918215,28.671599947759393,1.227,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2076,1.0084475162685422,2.514110429447853,0.8164633688866155,-0.0314913844325609,32.67305316313539,1.239,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2080,1.0453360999855232,2.677710843373494,0.8558792334621482,-0.03277494537509104,30.872682112077644,0.974,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2081,0.4387548750541673,1.1565217391304348,0.31298609006004396,-0.11147902869757174,13.919211198689725,0.422,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2089,1.0133492194718667,1.6629464285714284,0.8216744807371934,0.10959752321981424,29.916087691032065,1.133,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2103,1.2570245489500147,2.6773743016759775,1.1071627624014393,0.09396485867074103,35.91682890907919,1.353,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2112,0.9111823759063022,1.9030837004405288,0.717773637199243,0.008142116950407105,25.403796021177747,0.854,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2116,0.7728137723490884,1.424083769633508,0.5880133791548254,0.019754404698344902,24.569343593237004,1.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2136,1.3076477404403244,3.208823529411765,1.1749893131683875,0.058365758754863814,38.331396179677014,1.276,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2159,0.919635990771597,2.072546230440967,0.726067885347383,-0.015406162464985995,26.716464912116397,0.859,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2177,0.5449101796407185,1.3611111111111112,0.3956778520370189,-0.0958904109589041,17.105988454029756,0.521,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2219,0.8375100631054094,1.287793952967525,0.647163443729421,0.0850546780072904,34.50135283781616,1.343,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2222,0.8021425737336331,1.4029304029304028,0.6145037988670982,0.04066073697585769,32.873956642602344,1.298,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2224,0.6029807310727987,1.562043795620438,0.44257674595987784,-0.10359869138495092,19.592022305959212,0.995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2247,0.8627665651180503,1.5787671232876712,0.671028490945781,0.039762611275964393,26.17823274443681,1.281,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2249,0.5631536604987932,0.9925512104283054,0.4102650756659625,-9.302325581395349E-4,18.762193381838713,0.643,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2290,1.0823404506311194,2.7982565379825655,0.8964962729221345,-0.027256208358570563,35.26926402862094,1.189,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2302,1.023066485753053,2.6283783783783785,0.8320070960561261,-0.03896103896103896,28.559786519262097,1.203,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2303,0.9422164418019667,1.6732605729877217,0.7484113582595796,0.06695778748180495,36.56509473067107,1.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2306,1.002368120202515,1.8079470198675498,0.8101551079073729,0.07703281027104136,28.00258777860572,1.349,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2323,1.0563229696788263,2.3253301320528212,0.8677968271216068,0.023970497848801474,33.099245382536715,1.35,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2339,0.5206554328437513,0.858113509192646,0.3763931225161878,0.009685230024213076,26.04435564980581,0.982,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2390,0.972604594484813,1.9132947976878611,0.7792777033753454,0.041541240216736906,29.9384974719938,1.178,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2408,1.1030935848274432,2.787682333873582,0.9199270490872914,-0.013589128697042365,31.243762083573923,1.137,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2429,1.1935436822402643,2.7787481804949055,1.026720241352728,0.04169825625473844,34.568037181010254,1.156,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2470,0.6053889880769152,0.9484092863284608,0.44449166471430285,0.03423743886171632,28.82338615601586,0.968,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2481,1.1897446401747918,2.954285714285714,1.0220351857637802,0.01670297748729121,35.62537296420764,1.261,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2484,0.84642950464743,1.8249258160237387,0.6555612092177114,-0.01509985387238188,29.05469797816457,1.166,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2494,0.4317650831462734,0.8587512794268168,0.3076624822974338,-0.04168710152035311,14.054841459451355,0.345,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2531,0.9382145342479371,2.1542776998597475,0.744506164831172,-0.01790633608815427,27.624005430738737,1.173,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2556,0.7066128757868131,1.1469344608879495,0.5296606653608092,0.04299889746416759,30.547143486156767,1.16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2672,0.6022966076253378,1.051658767772512,0.44196072084543797,0.006679389312977099,28.063393375186532,1.073,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2680,1.2159188628661035,2.5443037974683542,1.0545329220137092,0.0871559633027523,34.443786064543744,1.269,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2709,0.924494347848127,1.8185328185328187,0.7308656888481375,0.03050397877984085,26.995384240350226,1.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2716,0.9312780989081566,1.8036951501154737,0.7377860908386963,0.037125748502994015,20.19925496126278,1.245,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2736,0.9064434882988771,1.4834123222748814,0.7133517530536095,0.0834403080872914,18.43486176009679,1.189,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2743,0.5879273873251598,1.0514918190567855,0.4302396347004045,-0.0014416146083613647,27.350985613938736,1.027,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2758,1.23058771881688,2.8772802653399667,1.0731121816358755,0.05143853530950305,33.41761493887074,1.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2776,1.039506566703887,2.458528951486698,0.8496087779795345,-0.005447470817120622,29.265614472896182,1.088,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2787,0.44978737324174034,1.2083333333333335,0.32140986488210843,-0.11688311688311688,14.464079567732883,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2788,1.205547652916074,2.8850174216027873,1.0416229571263693,0.0351668169522092,32.23458881533985,1.022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2807,1.1698353193198554,2.7913279132791327,0.9978590538020377,0.02571230020847811,35.45083420999602,1.084,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2808,1.0468348033811097,2.8835098335854767,0.857489923850006,-0.05907473309608541,31.68159794651429,1.197,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2830,0.688203844841315,1.4210526315789473,0.5138741515130039,-0.027422303473491772,23.87073295673788,0.875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2836,0.4810875226199409,0.8517110266159695,0.34551437076423885,-0.011278195488721804,15.857166690482112,0.987,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2847,1.1421219319081553,2.5501519756838906,0.9649827034336432,0.04196357878068092,31.91902049612685,1.189,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2892,0.8721084817867588,1.957787481804949,0.679947089113887,-0.023454157782515993,25.009765534547167,0.731,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2925,0.7047494732985253,1.6449631449631448,0.5281168141967427,-0.06221198156682028,22.199106405512183,0.739,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2944,0.5238259817686958,1.0078508341511285,0.37894415726220887,-0.02720763723150358,17.360222413014764,0.568,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2951,0.8305449330783938,2.3084004602991945,0.6407155650944107,-0.10273618998451213,28.77695012036151,1.117,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2972,1.0027494743651948,2.382701421800948,0.8104810303959694,-0.01574344023323615,32.502760112368435,1.079,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2992,0.7712810864269002,1.2150313152400836,0.5865687739571356,0.06385341476957246,33.21797802517403,1.165,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3004,0.7547379057101313,1.302013422818792,0.5718104959867515,0.03532136653155762,32.220111626441316,1.157,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3010,1.2750685326792668,2.930635838150289,1.1309391128101651,0.07203718048024788,36.816037383415576,1.247,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3014,0.6015469575358442,1.5959692898272553,0.4413788414812182,-0.11092150170648464,22.16399276964526,0.511,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3025,1.1871221459177086,2.4414125200642056,1.0189218972947978,0.08442123585726719,31.312870838519625,1.323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3037,1.115301724137931,2.9183359013867487,0.9338319167789483,-0.023325808878856283,32.81577778274032,1.242,"{""type"":""MultiPoint"",""coordinates"":[]}"
