system:index,GVI,MSR,NLI,RDVI,SGI,estimateLAI,.geo
0_634,4.550561797752809,1.918431321671001,0.9998415659836704,32.14234644176758,8.517241379310345,1.793,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_641,3.661971830985915,1.706105845963443,0.9998349913899821,32.94866562882069,7.323008849557522,1.782,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_653,3.3600000000000003,1.6159222708930516,0.9998084931978587,31.1565607058015,6.84304932735426,1.634,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_657,3.8690476190476186,1.9114745298257092,0.9998557919877878,33.74111875126855,8.476683937823834,1.753,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_665,3.845528455284553,1.7525027132485589,0.9998523699009753,34.497407819212434,7.576271186440678,1.761,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_674,3.6347826086956525,1.332118245330644,0.999827533714519,34.634153146624435,5.438775510204081,1.752,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_687,4.163265306122449,1.9202893499857938,0.9998455197695642,32.53807638896835,8.52808988764045,1.743,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_694,4.447204968944099,1.7858682572768323,0.9998530913544262,34.3392463281278,7.761061946902655,1.696,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_728,3.832402234636872,1.5696407210181162,0.9998249343002483,32.89132647719941,6.603053435114504,1.599,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_749,4.01123595505618,1.8738927014172362,0.9998190354589964,30.364189434266148,8.25925925925926,1.642,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_750,4.185714285714286,1.5831752007262416,0.9998348761586366,33.775726676209196,6.672794117647059,1.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_776,4.55625,2.035199372884856,0.999877905169008,35.701458158772844,9.212435233160623,1.791,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_789,3.763565891472868,1.1063767717797168,0.9998166266654618,34.69280861296057,4.436823104693141,1.721,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_824,3.9043478260869566,1.6890089681459284,0.9998365406982227,33.22227605339863,7.230769230769231,1.677,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_841,2.8253706754530477,1.220345987843445,0.9998253017578315,35.024419898962805,4.929936305732484,1.588,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_850,4.407272727272727,1.7685643307693335,0.9998245426011017,31.536585365853657,7.664948453608248,1.654,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_853,3.9492385786802027,1.850438562747845,0.9998737752252324,36.54046359109384,8.125,1.726,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_863,3.85131195335277,1.8016167838898998,0.999846882100662,33.5235652087757,7.849056603773585,1.775,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_869,4.066326530612245,1.7907409937358298,0.9998707044402377,36.56588925526238,7.788235294117647,1.747,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_881,3.310483870967742,1.250855550874039,0.9998153765116048,33.91542790530587,5.0663507109004735,1.715,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_890,3.668852459016393,1.6355912929387657,0.9997978284806416,30.202518809176524,6.946341463414634,1.588,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_916,4.580419580419581,1.9776948578836393,0.9998586792159523,33.60019304963846,8.866666666666667,1.791,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_919,3.808247422680412,1.6786908398291536,0.9998804828273129,38.93602349341628,7.1753846153846155,1.757,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_935,3.742857142857143,1.644689399999915,0.9998851697359032,40.001563567473035,6.99438202247191,1.679,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_940,3.8125,1.7360758598970005,0.9998347932334062,32.723285602486975,7.486111111111111,1.687,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_948,4.022508038585209,1.5458452036268575,0.9998024658977044,31.110354096381133,6.481327800829876,1.679,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_962,3.5947955390334574,1.7621784210346785,0.9997879384078887,28.7243821300888,7.62962962962963,1.789,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_964,4.198924731182796,1.7539632759879344,0.9998636586375862,35.88622827249194,7.584313725490196,1.703,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_987,3.6118980169971673,1.5990742047874857,0.9998181560952606,32.08276649280725,6.755186721991701,1.77,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_995,3.901960784313726,1.6291524102480943,0.9998071297123788,30.962891348391555,6.912442396313364,1.606,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1021,2.619047619047619,0.9591793788175288,0.9996572609611579,25.678435426034405,3.8383838383838382,1.267,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1026,3.020905923344948,1.1527977500477005,0.9998130406756665,34.16919454746934,4.634538152610442,1.137,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1030,3.717607973421927,1.5880713296868711,0.9997897463666784,29.902455797895566,6.69811320754717,1.632,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1060,3.4289405684754524,1.394251756096653,0.9997964667582225,31.538029307458515,5.7324414715719065,1.622,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1061,3.6883561643835616,1.6428571428571428,0.9997908616128091,29.651102162060017,6.98469387755102,1.761,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1064,3.8882521489971342,1.8103644155426086,0.9998515796460724,33.9867452892889,7.898148148148148,1.747,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1067,4.295384615384616,2.041823165807475,0.9998744103277925,35.15062353012953,9.25268817204301,1.689,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1089,3.9375,1.84476412498985,0.9998510437473614,33.67762467029818,8.092682926829267,1.735,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1102,3.8448844884488445,1.6630410135057114,0.9998079092217957,30.811133866660178,7.091787439613527,1.671,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1131,3.5273972602739727,1.5210650984790597,0.9997619990251114,28.47996658586569,6.355769230769231,1.612,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1133,3.901587301587302,1.705094368968243,0.999822997491346,31.819370903152134,7.317535545023697,1.625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1134,2.5936507936507938,1.3441726965110659,0.9996785343663928,25.315291348979315,5.495145631067961,1.453,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1135,4.419141914191419,1.6661254862112376,0.9998286601184174,32.60304212154572,7.108225108225108,1.732,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1136,2.8880407124681935,1.419588008374194,0.9997764497043954,29.95514627154747,5.854406130268199,1.553,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1147,3.6511627906976747,1.6967994498529684,0.9998281397692386,32.34769893475618,7.2727272727272725,1.783,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1153,4.448559670781893,1.742759062099198,0.9997992187785201,29.641232542974098,7.5227272727272725,1.753,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1168,2.8615384615384616,0.8084132011763586,0.9996954877131276,27.22365485522807,3.270358306188925,0.999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1178,2.8145454545454545,1.1150289709539238,0.9997869185722272,32.15201160750347,4.473347547974414,1.641,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1179,2.442962962962963,0.9026133855053291,0.9997622934461489,30.884488858594406,3.61993769470405,1.478,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1202,4.007142857142857,1.5962250702480736,0.9997883826123759,29.757153740869843,6.740384615384615,1.663,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1210,3.741741741741742,1.7100158756936514,0.9998275485911923,32.2035056291222,7.344186046511628,1.651,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1214,4.600790513833992,1.8294256868690022,0.9998237109736433,31.058288989108707,8.005649717514125,1.772,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1230,3.0347322720694647,1.122272077800876,0.9998407422696645,37.159810040451525,4.5040387722132476,1.349,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1245,3.8805460750853245,1.6033154216948284,0.9997936542319708,30.091886500359493,6.777251184834123,1.69,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1250,4.642352941176471,1.6100766272276374,0.9998775813127874,39.015689151929635,6.8125,1.738,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1265,3.7445255474452557,1.790059343047124,0.999802386391404,29.58113632787852,7.7844311377245505,1.621,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1286,4.041139240506329,1.6727322645277312,0.9998242622165342,32.148642930779346,7.143497757847534,1.752,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1291,4.0,1.701351013344489,0.9998308327827778,32.57334495109355,7.297297297297297,1.645,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1315,3.8514285714285714,1.753244838886862,0.9998446293786424,33.62178695061197,7.580357142857143,1.778,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1325,3.854304635761589,1.6051942417096343,0.9997990110599747,30.47874056838567,6.787037037037037,1.582,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1328,3.5738636363636367,1.50780033096736,0.9998024962620875,31.344608128596256,6.2890625,1.542,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1337,2.6041666666666665,0.8152790681429936,0.9997076841485466,27.797414099132848,3.295238095238095,0.869,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1350,4.443478260869565,1.8329562343320847,0.9998009772527207,29.20849814071863,8.025641025641026,1.729,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1354,3.8687258687258685,1.6037607210481377,0.999883034610436,39.96586311136482,6.779569892473118,1.669,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1368,3.9837133550488604,1.8377159087807518,0.9998376824470653,32.310269085417616,8.052631578947368,1.751,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1375,4.0,1.82494169258455,0.999845309938303,33.18765111462032,7.980295566502463,1.711,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1395,3.3809523809523814,1.1092771478295085,0.9998255066222347,35.55317438980322,4.449050086355786,1.519,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1430,3.7025495750708215,1.8318410392353566,0.9998497717728418,33.62741281069142,8.019323671497585,1.562,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1487,2.9603960396039604,1.3002185311411807,0.9998110178588123,33.26173695855976,5.291005291005291,1.604,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1496,3.052631578947368,1.2453655975512465,0.9997658513741597,30.140590113894472,5.041666666666667,1.628,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1508,3.291208791208791,1.2303637131628622,0.9997426396159593,28.813642824071675,4.974522292993631,1.58,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1518,4.234939759036145,1.8906347453058177,0.9998622905061221,34.68326808856377,8.35576923076923,1.793,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1532,4.43448275862069,1.9507935069133504,0.9998542647879975,33.28038386068627,8.707182320441989,1.722,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1538,3.7690582959641254,1.523541850862373,0.9998523581693562,36.14302371617838,6.368263473053892,1.566,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1546,2.9138240574506282,0.9488225695700224,0.9997584670145471,30.602969748763243,3.797909407665505,1.209,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1553,4.542028985507247,1.7822456196854923,0.9998648793172631,35.833391679275756,7.7408906882591095,1.659,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1567,4.1528662420382165,1.6996829977403436,0.9998304143466407,32.54441780758695,7.288288288288288,1.601,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1581,3.6588921282798834,1.6709415140411763,0.9998245770662707,32.18937515186336,7.133928571428571,1.736,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1586,3.539906103286385,1.2211874007808874,0.9997904162483011,31.972715151945515,4.933673469387755,1.488,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1615,3.528497409326425,1.4852924265022984,0.9998147776661135,32.50743201770969,6.176678445229682,1.537,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1621,3.7448071216617214,1.7726341266023542,0.9998373099195192,32.72261884648999,7.6875,1.653,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1622,4.20353982300885,1.4966408527666089,0.9998181221659915,32.73377833767273,6.23321554770318,1.779,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1657,3.8125,1.939221732065123,0.9998692871302659,35.22883549313586,8.639024390243902,1.792,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1684,2.179023508137432,0.711724276862369,0.9996117967212351,23.847159640107318,2.93,0.747,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1700,3.790322580645161,1.592191546466939,0.9997995870223075,30.602546078630855,6.719457013574661,1.666,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1708,4.250909090909091,1.8725299948701268,0.9998321593277933,31.538294026744,8.251428571428571,1.772,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1745,3.7482993197278915,1.8826244655736568,0.9998276024841661,31.05131467784426,8.30952380952381,1.761,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1754,4.132911392405063,1.644121651956435,0.9998236489763279,32.28196299551162,6.991379310344827,1.473,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1764,4.429333333333333,1.9309925451249548,0.9998856600586704,37.733878392375416,8.59071729957806,1.714,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1773,4.324324324324325,1.9507935069133504,0.9998542647879975,33.28038386068627,8.707182320441989,1.68,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1790,4.697416974169742,1.9046787206066966,0.9998464841729796,32.75004917405928,8.437158469945356,1.595,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1795,4.3,1.8823788973880773,0.9998433898230474,32.58067802732308,8.308108108108108,1.788,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1836,4.578181818181818,1.8564968874628773,0.9998402273530772,32.43608921950952,8.159574468085106,1.77,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1840,3.2913385826771657,1.3993837236926334,0.9997875451326328,30.84024799349312,5.757042253521127,1.696,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1854,3.7314285714285713,1.7435875650820274,0.9998395657189862,33.15415953154401,7.527272727272727,1.735,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1861,4.175074183976261,1.7902892835178015,0.9998527168481406,34.26344611736243,7.785714285714286,1.695,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1865,3.9709090909090907,1.8273931539111474,0.9998170007384181,30.496711541155502,7.994152046783626,1.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1872,4.1521739130434785,1.6466820943162752,0.9997992372002589,30.239668292849025,7.004926108374384,1.62,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1885,3.926829268292683,1.835454283712731,0.9998460747333973,33.19548178603761,8.039800995024876,1.561,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1888,3.104308390022676,1.2740775209804462,0.9997863541332845,31.41419825257127,5.171428571428572,1.63,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1891,2.442244224422442,1.0445930454354202,0.9997706746141624,31.213800697210583,4.180360721442886,1.422,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1922,3.9676258992805753,1.7396048588452853,0.9998070616485218,30.257774329058687,7.505434782608695,1.647,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1923,4.697416974169742,1.9046787206066966,0.9998464841729796,32.75004917405928,8.437158469945356,1.595,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1928,3.723232323232323,1.0807762084447308,0.9998024432646324,33.515391172537846,4.32962962962963,1.132,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1941,3.89375,1.570524253281587,0.9998067351574436,31.29875896600343,6.6075949367088604,1.706,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1943,4.009463722397476,1.9457758958235944,0.9998548728809359,33.38620407065346,8.6775956284153,1.777,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1957,3.658823529411765,1.9340578815309544,0.9998533420477914,33.295604590814584,8.608695652173912,1.759,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1965,2.980952380952381,1.0957800983560988,0.9998184602985232,34.907984645498985,4.392294220665499,1.224,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1970,4.369337979094077,1.748439842642995,0.9998282022076859,32.00616881800877,7.553921568627451,1.681,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1987,4.357142857142857,1.9138575870717927,0.999869144364628,35.40271018817616,8.49056603773585,1.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2013,3.8136986301369866,1.9940417021620982,0.9998730259503213,35.32252827282086,8.964285714285714,1.755,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2031,4.423664122137405,1.4232005336839708,0.9997603346995246,28.911304012433245,5.871900826446281,1.521,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2067,3.8090909090909095,1.7891596879178293,0.9998380163674933,32.67942355088429,7.779411764705882,1.727,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2090,3.615384615384615,1.4546088491876785,0.9997695095906673,29.310124240030973,6.02510460251046,1.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2106,3.714714714714715,1.7606809347153776,0.9998328672276162,32.366287655160214,7.621359223300971,1.792,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2133,3.6814404432132966,1.7716093126229355,0.9998459556352229,33.63571400378625,7.681818181818182,1.658,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2134,3.6124567474048446,1.6770630673681686,0.9997906672481466,29.429611632101544,7.166666666666667,1.696,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2154,2.9806763285024154,1.430392979713835,0.9997945646519398,31.186209412153676,5.906810035842294,1.653,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2155,3.8221574344023326,1.608943150423159,0.999822365759136,32.396146057648714,6.806584362139918,1.683,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2161,4.178707224334601,1.7206936455697246,0.9998016416311095,29.9599128461521,7.4021739130434785,1.71,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2162,3.3232323232323235,1.38489153656849,0.9997946265153544,31.448875867720115,5.687707641196013,1.596,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2165,4.187713310580205,1.6225613537720414,0.9998087094335246,31.132196682926548,6.877828054298643,1.74,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2184,4.071065989847716,1.7882465934970422,0.9998712509026839,36.662788883168666,7.77431906614786,1.765,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2224,3.6916426512968297,1.5217801252290017,0.999806839103009,31.60921148226867,6.359375,1.721,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2228,3.6310160427807485,1.7744869395579748,0.99985000244996,34.06574094574978,7.697777777777778,1.66,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2231,4.56656346749226,1.839503525100523,0.9998620487858592,35.03461919738517,8.062780269058296,1.774,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2235,2.5708908406524467,1.0192483494726787,0.9998276631293166,36.081735654698356,4.077363896848137,1.62,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2245,3.789808917197452,1.6825682188536841,0.9998152261600858,31.288957036911228,7.196172248803828,1.711,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2263,2.71484375,1.1564709013029273,0.9997739090489725,31.05702380820566,4.65036674816626,1.273,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2265,3.807106598984771,1.709443719902266,0.9998561670068299,35.266484189144755,7.341085271317829,1.776,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2267,3.9235880398671092,1.656528346760647,0.9998087896659009,30.923378197553646,7.057142857142857,1.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2280,4.33984375,1.8440740842055616,0.9998191408871085,30.567590748481745,8.088757396449704,1.749,"{""type"":""MultiPoint"",""coordinates"":[]}"
