system:index,EVI2,GNDVI,GVI,MSR,RDVI,estimatefAPAR,.geo
0_9243,1.5880670480244776,0.6496674057649667,3.708860759493671,1.6328078203001335,26.724397506454793,0.306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9291,0.684127721035799,0.3982235381199112,1.3234932349323492,0.5104307220735332,20.354974595873976,0.237,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9296,0.7272144557719309,0.49066059225512526,1.926654740608229,0.5476804540024784,19.789851088962976,0.129,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9307,0.6289133414841984,0.4120909595119246,1.4018867924528302,0.4639322535888206,22.22350796732734,0.288,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9315,0.9740511231603408,0.5294934073560028,2.2507374631268435,0.7807928070336351,28.02625906118172,0.226,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9320,1.066763670817542,0.553886925795053,2.483168316831683,0.8793957843030894,26.542957215767913,0.291,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9340,0.558873972440712,0.4685247477174435,1.763110307414105,0.4068669487193746,15.763689702714853,0.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9370,1.6515926071569016,0.6583273766976412,3.8535564853556483,1.7625312572654126,27.82874457086133,0.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9371,1.6747391952309985,0.6704545454545454,4.068965517241379,1.8134293336397513,26.406933620299796,0.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9374,1.6446055607290142,0.7002237136465325,4.6716417910447765,1.747666077632467,27.525370312573575,0.336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9379,0.7721562752103261,0.44537815126050423,1.606060606060606,0.5874031533503203,26.35003571884738,0.308,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9385,1.6653432151049938,0.6750483558994197,4.154761904761905,1.7931705643948423,24.154589977699644,0.265,"{""type"":""MultiPoint"",""coordinates"":[]}"
