system:index,EVI2,GNDVI,GVI,MSR,RDVI,estimateLAI,.geo
0_1550,1.0708184695774507,0.5092180546726002,2.0751295336787563,0.8837674936426293,30.908178175792987,1.269,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1591,1.0900893754296894,0.5229173636667782,2.1921458625525947,0.9052517028037746,30.605335011638854,1.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1595,1.0921322185925475,0.522210563133963,2.1859443631039532,0.9075628394949596,29.960825179253217,1.067,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1639,1.353433783699645,0.64234404536862,3.591966173361522,1.2396799507418903,34.07185024161083,1.358,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1646,1.1724862060446348,0.5937007874015748,2.9224806201550386,1.00131882638796,26.151105853764623,1.321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1706,1.123403840530266,0.6118251928020566,3.152317880794702,0.9434784366529358,23.15151039987915,0.889,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1720,1.2421283725229648,0.5829787234042553,2.795918367346939,1.0879116360612582,32.83495257781214,1.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1740,0.9098497495826376,0.5434985968194574,2.3811475409836067,0.716516405813988,23.186241824727677,0.731,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1741,1.18443662548073,0.5925349922239502,2.9083969465648853,1.0158105227158785,26.469003579096427,1.166,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1749,1.0240097841479636,0.5133630289532294,2.1098398169336385,0.83294935485235,32.144242705317914,1.288,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1787,0.8846356222046831,0.46754563894523327,1.756190476190476,0.6918960854603464,30.1328216372238,1.113,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1799,1.3088962108731468,0.6274747474747475,3.3687635574837307,1.176883903521675,32.17495862125735,1.161,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1803,1.108498488411152,0.5351941747572816,2.3028720626631856,0.9260522888423456,32.60725190371505,1.27,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1811,0.710890847788114,0.4101302460202605,1.3905789990186457,0.5334116705410036,23.759548165574575,0.827,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1821,0.9901677591378735,0.49229287090558765,1.9392789373814043,0.7973448149236849,33.58213326512226,1.214,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1841,1.0263521044530546,0.6046681254558717,3.059040590405904,0.8355015254484074,28.962725479959232,1.296,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1844,1.0806312562862206,0.5941382605925454,2.927786499215071,0.8946424502652743,31.91318032509482,1.349,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1853,1.3646324457135268,0.603448275862069,3.0434782608695654,1.256003599023275,33.22738062997762,1.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1857,1.1549716705061952,0.520030522701259,2.166931637519873,0.9802171200450938,29.68,0.93,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1876,1.0644218728259358,0.6186868686868687,3.2450331125827816,0.8766933745228659,31.999468403846915,1.374,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1903,1.1914102476632327,0.6196319018404908,3.258064516129032,1.0242433093898955,29.135798201561343,1.159,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1928,1.1598448262212018,0.6160576428203809,3.20911528150134,0.986132829921114,26.418920295755765,0.939,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1963,1.0205700063442487,0.5959866220735786,2.9503311258278146,0.829323252575209,30.05281464821707,1.337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1976,1.1468952734012974,0.6135538523598225,3.1753653444676413,0.9706585563285864,29.61129895571841,1.305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1977,0.9273736992505527,0.47813620071684587,1.8324175824175826,0.7337332273997887,26.24883722384814,1.27,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2001,0.8525331540671026,0.4995715509854327,1.9965753424657535,0.6614007240670746,22.85657058248123,0.699,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2002,1.025098577821098,0.5012824166429182,2.0102857142857142,0.8341168649596737,31.665323508627825,1.227,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2047,1.384153037045599,0.6078697421981004,3.100346020761246,1.284789775270499,36.05480562280961,1.315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2048,1.049114847872183,0.5085066162570888,2.0692307692307694,0.8599832182722335,30.638083460515382,1.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2091,1.130958405019735,0.5037220843672456,2.03,0.9522604218487299,22.85555666765164,1.357,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2100,1.2890211228113901,0.5205183585313174,2.171171171171171,1.1497544513997198,32.65246299777311,1.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2108,1.228714463202514,0.5426561125769569,2.373076923076923,1.0708714488005315,28.919716058148936,1.335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2133,0.9043782047670029,0.5011547344110855,2.009259259259259,0.7111189111011332,25.10418657288538,0.791,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2147,1.324474170553551,0.5673722250903459,2.62291169451074,1.1987257456214493,28.129612673663065,1.065,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2181,0.9874572405929305,0.5321744434278743,2.27509778357236,0.7945787306531916,30.186862350469966,1.116,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2218,1.1132094225226121,0.6201191264063534,3.2648083623693376,0.931762748650354,22.74375409899307,0.832,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2229,1.0184985728903009,0.5801024140453548,2.7630662020905925,0.8271522423834817,28.55733799323228,1.15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2262,0.718994205518048,0.4161302536917834,1.425421530479896,0.5404857826998949,20.986971486127253,1.013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2265,0.9054111631870474,0.4659090909090909,1.7446808510638299,0.7122552910761238,20.43599906545966,1.126,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2301,1.0419485791610286,0.5720313441832429,2.6732394366197183,0.8524521444205841,22.516502261880365,1.259,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2302,1.213947911809765,0.6169133192389006,3.22075055187638,1.0521826781486563,29.974376208331908,1.015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2327,0.7144038366131966,0.4114877589453861,1.3984,0.5364341578017076,26.450356676657485,0.814,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2340,0.8986320187739684,0.4797062234248164,1.8439821693907876,0.7055247256095859,24.76590241116811,1.006,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2370,0.9965118359072209,0.5697437982919886,2.6483931947069945,0.8040613727814877,26.617838272638956,0.888,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2415,0.9336959598819106,0.4701492537313433,1.7746478873239435,0.7399547037267539,30.492500496611306,1.187,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2423,1.0925067018424748,0.5320530159588855,2.2739884393063585,0.9079053508398931,34.18588586308343,1.276,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2429,1.2913405260559905,0.573715248525695,2.691699604743083,1.1529597608896283,30.741783349458824,1.328,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2443,1.0163854295065244,0.4899182561307902,1.9209401709401708,0.8248521205499808,32.084492006037955,1.322,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2485,1.2934582990310937,0.5713207547169812,2.665492957746479,1.1557646969396795,32.48566725611618,1.271,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2489,1.2340078032846384,0.6266513497989661,3.356923076923077,1.0777567640923966,26.052874958015316,1.033,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2497,1.169507330466767,0.5483456472855767,2.4281650071123755,0.9975150125006729,32.89622943563015,1.165,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2517,0.8805139677622899,0.48333986671893375,1.8710166919575113,0.6880158738475909,24.28946460436753,0.921,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2580,0.784748392817557,0.44158661295320734,1.58157602663707,0.5987632582855898,24.8919544092859,0.809,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2585,1.014512227895727,0.5189873417721519,2.1578947368421053,0.8229308607506,28.485496090896575,0.997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2622,1.0295578012734388,0.5063957863054929,2.051829268292683,0.8389553438723727,27.68433697043647,1.177,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2664,1.1930234066005316,0.5586704044853824,2.531760435571688,1.0261997019216815,29.922655117088095,1.059,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2678,1.2794156241798618,0.6264929424538545,3.354651162790698,1.137071166510771,27.380128066253178,1.109,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2697,1.3746438746438747,0.6224588576960309,3.2974358974358973,1.2708859673975434,30.201728887368468,1.282,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2732,0.9879725085910652,0.4664900662251656,1.7487586891757698,0.7950909647131751,31.698021132241482,1.352,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2735,1.154798605144792,0.4908869987849332,1.928400954653938,0.979931260303538,32.93827363614964,1.321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2758,1.0361734905492683,0.49096385542168675,1.9289940828402368,0.8460545451911757,27.644766449829152,1.093,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2792,1.0443918730865571,0.5184786508790814,2.1535022354694484,0.8548990286546772,28.7223415427482,1.116,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2825,1.3031562041756861,0.5662949194547707,2.611428571428571,1.169035416999573,31.137971878977154,1.219,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2848,1.2006136121720619,0.5759937646141855,2.7169117647058822,1.0355447975789724,30.618823468539894,1.223,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2874,0.6603840936674521,0.4288747346072187,1.5018587360594795,0.49034295120660765,16.749113017865927,0.321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2881,1.1252163877668782,0.5987933634992458,2.9849624060150375,0.9456912102680336,21.30797622361797,0.931,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2897,1.024995336690916,0.5177098495875788,2.1468812877263583,0.8339686093865004,34.504176503080636,1.257,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2913,1.2437325905292478,0.6390658174097664,3.541176470588235,1.0904093667879307,23.672766197718893,1.247,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2970,0.9748808827217254,0.5691244239631337,2.641711229946524,0.7818039103181851,22.046205475759244,0.845,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2990,1.2435619409053944,0.5414507772020726,2.361581920903955,1.0897302402616993,33.929162002443185,1.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3006,1.0645493783418154,0.5730720068172135,2.684630738522954,0.8769392007624485,27.155467392087,0.861,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3007,0.9306884396805986,0.5557788944723618,2.502262443438914,0.7371079009805703,22.7982417157006,1.236,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3011,1.1013140484555368,0.593271252628417,2.917282127031019,0.917869830810586,33.24865665384848,1.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3025,1.0237249514107634,0.5176624509376363,2.146473779385172,0.8327774985178532,25.716344624927252,0.968,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3054,1.2403752304522289,0.5957018132975151,2.946843853820598,1.086060486095346,23.938447763256672,1.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3072,0.974708092602319,0.4638961038961039,1.7306201550387597,0.7814105151321589,31.70330957645239,1.183,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3083,0.7485447384014781,0.40164330594490094,1.3424878836833605,0.5663552269914764,26.889743486180233,1.071,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3104,0.9518574239092698,0.47373737373737373,1.8003838771593088,0.7581529213681198,31.76442613172778,1.15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3123,1.0040408022470801,0.5477055133707495,2.421897810218978,0.8118811123432206,29.47602144826493,1.151,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3158,1.0294617082696553,0.58739915482136,2.8472998137802605,0.8388425876602722,28.121521077328875,0.873,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3164,1.126659490491568,0.5840297121634169,2.8080357142857144,0.9470775822013645,27.049874913547935,1.031,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3180,0.935536738596012,0.5627788400254939,2.574344023323615,0.7420256787276515,20.360011329802674,1.192,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3192,1.22260526963802,0.6059387565728426,3.0753532182103607,1.06294394129313,35.07498428752045,1.337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3229,1.1209266596587693,0.6132478632478633,3.1712707182320443,0.9405117971588626,25.368874652834517,1.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3233,1.103399292229477,0.5502392344497608,2.4468085106382977,0.9202617424018844,31.864683344961268,1.291,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3288,1.04550673838158,0.5052103434967194,2.0421216848673946,0.8561329914579932,27.591846909879937,1.154,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3331,0.9220667998858122,0.4932718185313341,1.9468892261001516,0.7284942313158894,25.377276702583874,1.003,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3332,1.0352294292248552,0.5933884297520661,2.9186991869918697,0.8449809761241136,30.4804588343168,1.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3343,0.9930551048224834,0.5580985915492958,2.5258964143426295,0.8004883342466403,25.433852028655508,1.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3352,1.2783696155627604,0.6290322580645161,3.391304347826087,1.1357177534919367,26.58890440742166,0.981,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3368,1.0550971291043494,0.5947510613662679,2.935238095238095,0.8665421945169925,28.565614972926745,1.226,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3397,0.9870161096417408,0.5254562920268973,2.214574898785425,0.794134587738311,29.38709814656726,0.975,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3407,1.1964385086254872,0.5941289087428206,2.9276729559748427,1.0302985522383457,33.959420902619016,1.377,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3410,1.2669318935303588,0.6429850746268657,3.6020066889632103,1.1205499348385528,26.089801926538133,0.992,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3459,1.2281426925196652,0.5967540574282147,2.959752321981424,1.0699654873760511,34.91225587301157,1.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3464,0.9372003835091083,0.4997854997854998,1.9982847341337906,0.7435595774162694,24.337356690755662,0.764,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3470,0.7314363723968093,0.4023247094113236,1.3462986198243412,0.5513517997837907,21.24433745305836,0.963,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3496,1.0916037478395344,0.5752528256989887,2.708683473389356,0.9071871007750228,23.366034408539303,0.779,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3508,1.2230226233871435,0.5718349928876245,2.6710963455149503,1.0635379387505366,32.36993592708799,1.313,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3531,0.9968129499701932,0.5230582524271845,2.1933842239185752,0.8043038329672144,30.35962946897487,1.361,"{""type"":""MultiPoint"",""coordinates"":[]}"
