system:index,B2,B8,GVI,NDGI,RDVI,estimatefCOVER,.geo
0_246,458.0,2182.0,2.3829457364341087,0.11688311688311688,32.225431799753046,0.334,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_249,757.0,2514.0,1.7596048298572997,0.02244668911335578,28.23957958687987,0.314,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_251,579.0,1606.0,1.3652430044182622,0.06929133858267716,21.654642275715673,0.332,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_273,583.0,2236.0,2.1806543385490755,0.0,28.27758794991886,0.272,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_322,779.0,2142.0,1.366850828729282,0.07930828861061419,25.37907524980661,0.334,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_349,734.0,2554.0,1.7257203842049091,0.03650442477876106,28.757678758746174,0.303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_372,750.0,1986.0,1.0286006128702758,0.020323084940072955,19.337241612806906,0.241,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_374,603.0,1844.0,1.6418338108882522,0.090625,25.622054854580767,0.293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_376,954.0,1628.0,0.6296296296296295,0.01782985226693836,13.04219174188521,0.065,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_383,450.0,2214.0,2.275147928994083,0.09385113268608414,31.403805352651975,0.316,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_423,786.0,2636.0,1.706365503080082,0.010897768552153606,28.09295262486767,0.306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_500,517.0,2188.0,2.3404580152671755,0.09440267335004177,31.502752946741705,0.321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_504,868.0,2642.0,1.6552763819095477,0.05291005291005291,29.374830890579705,0.317,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_516,928.0,2224.0,1.0478821362799264,-0.00458295142071494,19.57672579291758,0.184,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_525,330.0,1522.0,2.345054945054945,0.14609571788413098,27.422784958383126,0.293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_538,375.0,1956.0,2.6975425330812857,0.1160337552742616,31.538574543097635,0.278,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_548,991.0,2568.0,1.2887700534759357,0.004476275738585497,24.001449231606646,0.284,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_567,644.0,2016.0,1.4858199753390875,0.06290956749672345,24.895247399810398,0.223,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_582,994.0,2422.0,1.098786828422877,-8.658008658008658E-4,21.164769232848,0.23,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_608,510.0,2202.0,2.3929121725731894,0.09351305812973884,31.789085947876195,0.325,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_610,579.0,2226.0,2.0493150684931507,0.08068097705403404,30.080240425692068,0.334,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_624,510.0,2286.0,2.3766617429837518,0.0504266873545384,31.096124261704688,0.338,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_641,648.0,1740.0,1.2834645669291338,0.040983606557377046,21.00508888849936,0.235,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_659,766.0,2448.0,1.7079646017699117,0.02785673678226265,27.71797437660686,0.282,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_674,788.0,2340.0,1.6116071428571428,0.04186046511627907,26.951377298868085,0.292,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_696,350.0,1486.0,2.5721153846153846,0.1523545706371191,27.874879884430506,0.313,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_732,653.0,2330.0,1.9910141206675225,0.06932052161976665,30.121120744315228,0.292,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_735,967.0,2510.0,1.253141831238779,0.0192131747483989,24.026808961145633,0.21,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_748,525.0,1834.0,1.9438202247191012,0.15157116451016636,28.714461149572976,0.323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_770,1007.0,2722.0,1.3587521663778164,0.05195989061075661,27.423103063029338,0.294,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_776,1028.0,2640.0,1.4087591240875912,-0.00272975432211101,25.142267566508195,0.281,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_782,745.0,2272.0,1.6792452830188678,0.022919179734620022,26.334862516762232,0.237,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_786,837.0,2262.0,1.4012738853503186,0.01672962763086886,23.983928067495555,0.253,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_844,774.0,2592.0,1.7028154327424398,0.05384615384615385,29.45769618394626,0.308,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_855,733.0,2332.0,1.816425120772947,0.04150943396226415,28.225360512892316,0.268,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_882,891.0,2342.0,1.389795918367347,-0.006085192697768763,23.380347984271467,0.22,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_896,476.0,2098.0,2.3675762439807384,0.07599309153713299,30.460255962739538,0.326,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_909,541.0,1978.0,2.1446740858505566,0.14259763851044505,30.425794641912585,0.309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_933,451.0,1958.0,2.5026833631484795,0.1157684630738523,30.918367346938776,0.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_945,743.0,1726.0,1.042603550295858,-0.008797653958944282,17.02956802627828,0.165,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_947,446.0,1818.0,2.118353344768439,0.11792905081495686,28.45266234875431,0.303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_948,372.0,1958.0,2.680451127819549,0.09352517985611511,30.972086021882586,0.325,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1026,802.0,2788.0,1.9011446409989596,0.03948080043266631,31.337608425817002,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1046,426.0,1898.0,2.469835466179159,0.11518858307849134,30.31634241619051,0.324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1059,929.0,2244.0,1.1050656660412757,9.389671361502347E-4,20.516310201411265,0.152,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1069,644.0,2498.0,2.05006105006105,0.03934010152284264,30.515695641612883,0.301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1070,560.0,2026.0,2.175548589341693,0.11149825783972125,30.104025742923476,0.317,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1072,495.0,2224.0,2.442724458204334,0.042776432606941084,30.72985687660084,0.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1082,525.0,1448.0,1.4837049742710122,0.052346570397111915,20.779646656153393,0.321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1092,577.0,1582.0,1.316251830161054,0.024756189047261814,19.72735306069626,0.112,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1104,594.0,2122.0,2.0401146131805157,0.10881652104845115,30.136482930644004,0.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1119,789.0,2508.0,1.693877551020408,0.040804918949133594,28.439822949726054,0.261,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1130,680.0,1656.0,0.9233449477351916,-0.006347374495095211,15.592922769844309,0.16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1132,719.0,2088.0,1.4364060676779462,0.06261624302541847,24.97695140055773,0.319,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1140,922.0,2844.0,1.5714285714285716,0.039473684210526314,29.303361837894755,0.329,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1142,969.0,2228.0,1.036563071297989,0.023386342376052385,20.698794597741944,0.229,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1157,720.0,2590.0,1.9331823329558322,0.054958183990442055,30.939164243042683,0.333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1212,1098.0,2352.0,0.9966044142614601,0.022569444444444444,20.788620986183478,0.187,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1230,819.0,2446.0,1.574736842105263,0.03317020119630234,26.96129159327889,0.248,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1254,704.0,2846.0,2.2637614678899083,-0.024062674874090653,31.48695091047918,0.321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1272,849.0,2730.0,1.780040733197556,0.05990286022665947,30.979030988893605,0.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1329,560.0,2088.0,1.6564885496183206,0.031496062992125984,25.394969159239515,0.266,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1335,472.0,2136.0,2.513157894736842,0.06854130052724078,31.10394450613877,0.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1339,663.0,2362.0,2.2356164383561645,0.08955223880597014,32.13732311522092,0.334,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1357,434.0,1694.0,1.946086956521739,0.123046875,26.894177440751974,0.322,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1360,391.0,1550.0,1.998065764023211,0.1,25.372331290882855,0.286,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1379,396.0,1554.0,2.145748987854251,0.0681081081081081,25.205742818507566,0.237,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1380,550.0,1886.0,1.8360902255639098,0.0589171974522293,26.01996841966483,0.217,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1415,532.0,2102.0,2.0419681620839363,0.08392156862745098,29.289959245170824,0.316,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1418,785.0,2690.0,1.852598091198303,0.005866666666666667,29.210880479310916,0.307,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1422,762.0,2458.0,1.3680154142581888,0.00825643516270034,24.362932040350962,0.198,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1462,460.0,1858.0,2.045901639344262,0.16079923882017128,29.55291771768964,0.329,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1475,406.0,1758.0,2.393822393822394,0.08709338929695698,28.251436049356663,0.329,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1524,869.0,2192.0,0.9891107078039927,0.02702702702702703,20.18076529792388,0.134,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1538,451.0,2204.0,2.4330218068535827,0.07089241034195162,31.3444313907659,0.305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1544,635.0,2250.0,1.9220779220779223,0.07317073170731707,29.356886043099205,0.335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1556,846.0,2490.0,1.58298755186722,0.03600214938205266,27.372103751324097,0.248,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1559,472.0,2198.0,2.488888888888889,0.09565217391304348,32.18601655246919,0.337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1575,563.0,2182.0,2.0432357043235703,0.10392609699769054,30.43343427634134,0.337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1613,530.0,2018.0,2.1335403726708075,0.05142857142857143,28.187309777167957,0.326,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1620,511.0,2126.0,2.140324963072378,0.056162246489859596,29.105050957041982,0.337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1631,1046.0,2954.0,1.329652996845426,0.018473895582329317,26.80202714355449,0.291,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1637,655.0,1390.0,0.8098958333333333,-0.01727447216890595,12.728910857756604,0.05,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1642,430.0,1904.0,2.2547008547008547,0.10377358490566038,29.297799850541466,0.306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1645,370.0,1590.0,2.1736526946107784,0.13220338983050847,27.143992937362523,0.305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1652,329.0,1712.0,2.5081967213114753,0.14018691588785046,29.469149448716184,0.329,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1709,1026.0,2740.0,1.3539518900343643,0.016593886462882096,25.958082330604903,0.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1711,514.0,2046.0,2.138036809815951,0.13787085514834205,30.794620657142747,0.327,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1776,927.0,2696.0,1.5386064030131825,0.02559150169000483,27.715388866602442,0.298,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1797,572.0,1352.0,1.1912479740680713,-0.026813880126182965,15.663093604014753,0.117,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1801,760.0,2064.0,1.2289416846652266,0.013683634373289545,21.358333615706016,0.224,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1807,467.0,2022.0,2.314754098360656,0.07964601769911504,29.790799566113623,0.332,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1824,686.0,2006.0,1.520100502512563,0.09190672153635117,26.01994391345551,0.322,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1852,469.0,1438.0,1.9710743801652892,0.0,21.76064094361182,0.166,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1856,479.0,2024.0,2.301794453507341,0.08687943262411348,29.947314903823994,0.256,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1877,778.0,2228.0,1.4783092324805338,0.03690888119953864,25.169675591402214,0.237,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1915,370.0,1976.0,2.6865671641791047,0.12723449001051526,31.923692214937237,0.334,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1916,393.0,2028.0,2.6872727272727275,0.10220440881763528,31.75278090679656,0.327,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1931,809.0,1816.0,0.9956043956043956,0.02882984737139627,18.503336400334003,0.156,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1934,404.0,1804.0,2.256317689530686,0.048249763481551564,27.086537938514436,0.287,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1936,587.0,2378.0,2.2709766162310867,0.018207282913165267,30.222349122613217,0.323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1955,780.0,1898.0,1.081140350877193,0.0488786658999425,20.516639029437062,0.207,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1963,444.0,2172.0,2.251497005988024,0.07828894269572235,30.568802646230797,0.324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2024,639.0,2330.0,2.1066666666666665,0.12275449101796407,32.2962962962963,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2028,752.0,2484.0,1.7147540983606557,0.018363939899833055,27.612482645734023,0.279,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2029,353.0,1758.0,2.580448065173116,0.1352601156069364,29.97384726223533,0.317,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2035,683.0,2578.0,1.8676307007786428,0.05516431924882629,30.48300214941736,0.294,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2050,610.0,1798.0,1.4731774415405776,0.023943661971830985,22.139887729236285,0.309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2055,1016.0,2460.0,1.1847246891651864,0.016245487364620937,22.99356921732928,0.195,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2073,529.0,2026.0,2.0978593272171255,0.05060240963855422,28.051109258059046,0.229,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2091,507.0,2022.0,2.154446177847114,0.11188204683434519,29.99671121147018,0.336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2095,577.0,1262.0,1.075657894736842,-0.029529130087789304,14.128947699081381,0.11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2121,450.0,1820.0,2.1707317073170733,0.13438735177865613,29.083460124099396,0.333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2154,555.0,2338.0,2.344778254649499,0.04017857142857143,30.997761427938837,0.318,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2178,641.0,2312.0,1.7922705314009661,0.029850746268656716,27.551105048472724,0.291,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2182,738.0,2160.0,1.360655737704918,-0.011345218800648298,21.997885733501437,0.216,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2183,597.0,2372.0,2.1210526315789475,0.030508474576271188,29.82319675125188,0.326,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2184,393.0,1722.0,2.471774193548387,0.13112884834663627,29.242139292700436,0.315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2225,454.0,1758.0,2.1847826086956523,0.15481171548117154,29.119963048029334,0.338,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2231,706.0,1600.0,1.0151133501259446,0.012755102040816327,16.952731748367217,0.071,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2236,1046.0,2756.0,1.3316412859560067,0.01984469370146678,25.96740782731881,0.284,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2249,445.0,1928.0,2.3472222222222223,0.119533527696793,30.22820247906742,0.336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2263,718.0,2474.0,1.9105882352941177,0.041666666666666664,29.652284654946662,0.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2276,816.0,1482.0,0.625,0.008291873963515755,11.993850883531671,0.054,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2297,853.0,2228.0,1.328108672936259,0.03627504060638874,23.961723807471138,0.235,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2308,859.0,2466.0,1.4343534057255676,0.027904616945712835,25.771189448829805,0.296,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2332,872.0,1638.0,0.6991701244813278,-0.025278058645096056,12.11707594313763,0.094,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2360,876.0,2752.0,1.6615087040618954,-0.013358778625954198,27.365057199506264,0.273,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2364,1024.0,2342.0,1.1175406871609401,-0.0018050541516245488,20.968883861149763,0.125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2366,861.0,2076.0,1.2108626198083066,0.006430868167202572,20.967292925587046,0.191,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2406,799.0,1666.0,0.8348017621145374,0.04009163802978236,16.54676787643283,0.084,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2411,532.0,2066.0,2.1255673222390317,-0.014903129657228018,26.425331472456417,0.243,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2422,560.0,2072.0,2.033674963396779,0.16057774001699235,31.151479148776613,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2428,460.0,1562.0,1.9866156787762907,0.13203463203463203,26.204270261327267,0.324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2476,989.0,2238.0,0.9805309734513274,-0.019097222222222224,18.215333066784158,0.159,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2491,1064.0,2806.0,1.2094488188976378,0.04013104013104013,25.907151381614778,0.272,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2496,746.0,2414.0,1.721533258173619,0.05658129839189994,28.646336613473398,0.335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2506,907.0,1756.0,0.6819923371647509,-0.011363636363636364,12.94661078731368,0.067,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2512,785.0,2340.0,1.557377049180328,0.05719237435008666,27.12791835678926,0.284,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2544,497.0,2168.0,2.3822152886115444,0.060380479735318446,30.5887645160749,0.293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2559,554.0,1246.0,0.9652996845425867,-0.016291698991466253,13.554903261173761,0.16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2560,866.0,2900.0,1.6703499079189688,0.0111731843575419,29.2003644186287,0.275,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2589,703.0,2176.0,1.7132169576059852,0.05595786701777485,27.1257075424501,0.286,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2599,662.0,2404.0,1.8416075650118202,0.07908163265306123,30.08371769541589,0.334,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2614,569.0,2094.0,1.9368863955119213,0.020758768790264854,26.751798954466892,0.241,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2620,988.0,2066.0,0.8646209386281589,-0.015985790408525755,16.27340394669969,0.112,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2624,785.0,1596.0,0.826086956521739,0.003444316877152698,14.66597794526192,0.081,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2665,454.0,1852.0,2.4232902033271717,0.056640625,28.33087615830503,0.3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2684,356.0,1912.0,2.495429616087751,0.11975435005117707,30.62349527490719,0.319,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2704,532.0,2056.0,2.1582181259600612,0.12922810060711187,30.72562631726096,0.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2714,341.0,1570.0,2.65967365967366,0.09578544061302682,27.722413757323235,0.313,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2721,864.0,2058.0,1.0725075528700905,-0.004511278195488722,19.089880288041744,0.104,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2738,605.0,2030.0,1.8391608391608392,0.06319702602230483,27.144835701531846,0.297,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2797,877.0,2490.0,1.4629080118694362,-0.009309162175404213,24.608294979908337,0.199,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2810,441.0,1976.0,2.3491525423728814,0.08256880733944955,29.662724442045395,0.244,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2839,431.0,2214.0,2.7210084033613446,0.05309734513274336,32.023096657481084,0.316,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2849,525.0,2388.0,2.28021978021978,0.07137601177336277,31.9771831954329,0.338,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2863,661.0,2186.0,1.7393483709273183,0.0012547051442910915,25.45428958907003,0.336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2875,436.0,1806.0,2.3694029850746268,0.146524064171123,29.963310898497184,0.323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2879,788.0,2626.0,1.6391959798994975,0.04736842105263158,28.96223089585856,0.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2895,657.0,1896.0,1.3494423791821561,0.026064844246662427,21.90152813471271,0.205,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2904,705.0,2526.0,1.8574660633484164,0.04122497055359246,29.62310152081606,0.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2912,361.0,1660.0,2.6483516483516483,0.054461181923522596,27.531448520559756,0.288,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2916,517.0,2260.0,2.4346504559270516,0.06386418755052546,31.548957800347853,0.314,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2935,666.0,2540.0,1.7973568281938328,0.04668587896253602,29.52132220122372,0.252,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2978,957.0,1788.0,0.7359223300970874,0.02538576406172225,15.379561108548558,0.072,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3003,871.0,2242.0,1.4004282655246252,0.06499429874572406,25.697862628960607,0.283,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3011,416.0,1968.0,2.6176470588235294,0.12980269989615784,31.704813895222728,0.317,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3048,788.0,1896.0,1.1423728813559322,0.014326647564469915,19.734228329969998,0.202,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3050,431.0,1974.0,2.323232323232323,0.11969839773798303,30.502073454883554,0.297,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3064,497.0,1948.0,2.08716323296355,0.08326180257510729,28.382361082695805,0.296,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3079,834.0,1382.0,0.6126021003500584,0.050889025137952175,13.09420696452002,0.024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3084,493.0,1900.0,2.3568904593639575,0.07095553453169347,28.815171256147707,0.307,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3101,595.0,2430.0,2.0955414012738856,0.06802721088435375,31.265573968341336,0.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3103,416.0,1634.0,2.1666666666666665,0.07724425887265135,26.161496365846368,0.305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3104,533.0,2054.0,2.03397341211226,0.09813463098134631,29.32186296110086,0.314,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3110,670.0,2204.0,1.7344913151364763,0.04539559014267185,27.073997867773755,0.313,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3111,491.0,2084.0,2.2360248447204967,0.09060118543607112,30.217379799855483,0.317,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3118,838.0,2508.0,1.4255319148936172,0.06818181818181818,27.50225797181728,0.292,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3139,770.0,1424.0,0.5648351648351648,0.0,10.639291134874236,0.064,"{""type"":""MultiPoint"",""coordinates"":[]}"
