system:index,EVI2,GVI,MSR,NDGI,RDVI,estimatefCOVER,.geo
0_2603,0.9223227752639518,2.305755395683453,0.7287619518542343,-0.05038428693424424,24.69321756849517,0.276,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2616,1.1976389078809426,3.177710843373494,1.0317421564943203,-0.005988023952095809,35.80758859578077,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2619,0.6811569399281191,1.753875968992248,0.5078461459976612,-0.09553023663453111,24.887154899332753,0.215,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2633,0.49251705185087086,0.8605974395448079,0.35443792910078253,-0.007062146892655367,13.235300585678841,0.163,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2703,0.86978888804207,2.347517730496454,0.6778287588238502,-0.08639308855291576,20.84170719323406,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2704,0.7651028106901865,2.0427892234548337,0.5811388300841895,-0.09792709077912795,22.219682394541234,0.274,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2718,0.8940669267090946,2.045766590389016,0.701022710274488,-0.02564102564102564,29.10618999326543,0.309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2742,1.0804386580951866,2.237956204379562,0.8944647697315581,0.051419800460475826,30.044630647547187,0.333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2745,0.48058061985092204,1.198905109489051,0.3451056870407282,-0.09719934102141681,17.622473625940074,0.14,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2790,0.6980554948656326,2.0543478260869565,0.5223421997684609,-0.13716295427901523,22.5287882952227,0.164,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2854,0.8894536213468871,1.925324675324675,0.6966420509940445,-0.008051529790660225,23.86618377896505,0.285,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2860,0.6548527808069793,1.8970976253298155,0.485609361803902,-0.1351968054763263,21.260800156992566,0.121,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2867,0.48329875830552305,1.5122807017543858,0.34720289490881695,-0.16114790286975716,19.29530693921279,0.109,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2878,0.9180310440144589,2.004618937644342,0.724446080837057,-0.005169442848937392,29.288018636687045,0.278,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2917,0.6537085694387288,1.1849710982658959,0.48461497791618047,0.0043541364296081275,24.916165166899255,0.302,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2964,0.3857824815897568,1.3545945945945945,0.2730026371872582,-0.18466284706919348,14.05307534834162,0.047,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2980,0.6117505287492008,1.7230989956958394,0.4497870924761747,-0.12875,18.80037562197393,0.081,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2983,1.2149595386059822,2.6964980544747084,1.0532842792367907,0.06565307532826538,36.611572765338465,0.335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3008,0.7752694891423215,1.5617685305591675,0.5902462650698719,-0.006459948320413436,22.715609362156027,0.238,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3026,0.95374664388577,2.4602698650674664,0.7601098196366066,-0.05524079320113314,28.287565714608657,0.238,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3030,0.6441239524459169,2.0,0.4766032449026864,-0.15822130299896586,22.150549149511615,0.219,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3069,0.9897052975743382,2.5806896551724137,0.7969017005370759,-0.051667756703727925,30.732546457537584,0.265,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3122,1.0017331737713036,2.674113009198423,0.809421090802456,-0.057585139318885446,32.14421271331597,0.291,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3131,0.6631598722524892,1.3333333333333335,0.49259039490294254,-0.023131672597864767,23.17558539974103,0.357,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3134,0.29518520138190407,0.726,0.2063631182270742,-0.08508691674290943,10.006865774924865,0.099,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3180,0.8264892400457429,2.1609553478712358,0.6369414970574644,-0.08242020009528347,29.511428327240882,0.283,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3267,0.6657887035411181,1.3871635610766044,0.4948231079398685,-0.03303303303303303,22.050897059177426,0.153,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3331,0.8380864508192137,2.5083179297597042,0.6478190380804477,-0.12741935483870967,23.527902310639735,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3332,0.5547671268223454,1.5529841656516443,0.40354009990098794,-0.12891246684350133,18.358456127692357,0.183,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3357,1.2419844170171688,3.617283950617284,1.0878156908535674,-0.02877697841726619,30.05346113704359,0.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3402,0.3104429561068154,1.2133333333333334,0.2174328963613794,-0.19786096256684493,12.954819108327852,0.107,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3410,0.8629236799631081,2.147098515519568,0.6711715565008534,-0.05964467005076142,26.6009880849979,0.192,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3462,0.6203007518796992,1.5324675324675323,0.45686271816936713,-0.08808290155440414,17.22116800484161,0.244,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3465,1.2835983943905291,3.581560283687943,1.1423580574173804,8.873114463176575E-4,36.02615739325627,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3529,1.1707503378576885,3.1604696673189823,0.9990599294427767,-0.020134228187919462,30.917959841854753,0.282,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3543,0.3204620984332964,1.2375690607734806,0.22474487139158905,-0.1973392461197339,12.727922061357855,0.049,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3591,0.7444661856426562,1.6207627118644066,0.5627702135551226,-0.03525804803270312,24.741398380155548,0.248,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3634,0.5061118418941898,1.196774193548387,0.3649912433386688,-0.08216136195410807,19.505619267045127,0.272,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3681,0.6144877299405207,1.9527363184079602,0.4520151979201592,-0.16683937823834197,21.095050198023774,0.106,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3714,1.0599936598510067,2.6167471819645733,0.8718707637030502,-0.01584786053882726,29.87112951073855,0.265,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3736,1.0610853964074907,2.5938303341902316,0.873007096472913,-0.012063492063492064,33.34910518421461,0.295,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3770,0.4376966215292025,0.9263932702418507,0.31217548798862854,-0.05607940446650124,14.271247607945593,0.218,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3780,1.113994055449983,3.3519163763066206,0.9323382831837955,-0.07642799678197908,32.50047241647372,0.306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3807,0.99947543931957,2.706024096385542,0.8070397840989413,-0.06320541760722348,33.66583952053179,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3909,0.6614997284889174,1.4783715012722647,0.49122241541543465,-0.05415162454873646,20.1726261104655,0.194,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3939,0.9281725399576353,2.731266149870801,0.7344547654330261,-0.10726643598615918,31.08060742656356,0.312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3945,0.5887898842755204,1.251356238698011,0.4309777665711835,-0.047372954349698536,20.92746963751313,0.195,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3975,0.7320996252445859,1.9377431906614788,0.551867733063949,-0.09903593339176162,27.013038672204882,0.293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3985,0.6502975603988491,1.1375661375661377,0.48177332069147594,0.013404825737265416,22.22335598014864,0.24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4013,0.9887080294542506,2.672686230248307,0.7958216011043698,-0.06490765171503958,34.384180581583564,0.378,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4038,0.8093401294944208,2.1050477489768076,0.6211648650370156,-0.08317698561601,25.154519293075165,0.177,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4087,0.737951151552092,2.114709851551957,0.5570387753357845,-0.12463083284111046,23.749304155127593,0.227,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4106,1.0416087609094447,2.5622895622895623,0.8518902691254916,-0.018992568125516102,28.67357322837759,0.18,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4131,0.9268006082669001,2.35,0.7331289594364754,-0.054497701904136574,28.376939578546505,0.271,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4144,1.1659048707327524,3.1098901098901095,0.9931597747568179,-0.016975308641975308,34.22127728982312,0.324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4165,0.6489681951049255,1.8751642575558476,0.48067037842292176,-0.13473564525298465,21.08259547029178,0.171,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4196,1.0608607935440484,2.952238805970149,0.8727746175693221,-0.05964912280701754,32.45036898484244,0.374,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4198,0.8839150227617603,1.6917293233082709,0.6923356641044943,0.031007751937984496,10.601867096003659,0.186,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4246,0.8629661751951432,2.2460732984293195,0.671165100399357,-0.07506053268765134,30.6698765919635,0.285,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4271,0.6442421418587148,1.6693467336683416,0.4766935950722553,-0.10076818798011748,23.103569197292966,0.147,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4296,0.9234417668758682,2.7781402936378465,0.7298115683552078,-0.11607786589762076,27.739915512152503,0.321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4317,1.073279052553664,3.006622516556291,0.886484436567597,-0.059190031152647975,31.251322552658834,0.3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4362,1.2160220473924719,2.676630434782609,1.0546359437025448,0.06899055918663761,35.69375183317514,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4424,0.7200720072007201,1.8803088803088803,0.541361793461856,-0.09598603839441536,26.53754904722669,0.21,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4496,0.421077552676971,1.4666666666666668,0.29953710239374287,-0.18719211822660098,15.973357447579646,0.066,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4540,0.4700869153505361,1.436293436293436,0.3369874385217209,-0.15359477124183007,17.724632623160804,0.097,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4574,0.4935013086102116,1.1147186147186146,0.3551627818876719,-0.07042253521126761,16.20057350349918,0.285,"{""type"":""MultiPoint"",""coordinates"":[]}"
