system:index,B4,B8,NDGI,NLI,RDVI,estimatefCOVER,.geo
0_18,632.0,1313.0,-0.003971405877680699,0.9992670768485,15.441422607184744,0.109,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22,961.0,2497.0,0.021384928716904276,0.9996917881259852,26.120333715895132,0.233,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36,601.0,2193.0,0.0609375,0.9997500961568448,30.118258920476446,0.314,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_39,597.0,2143.0,0.09750566893424037,0.9997400417936159,29.53481182416863,0.304,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_62,931.0,1621.0,0.0032119914346895075,0.999291630588776,13.658680797519452,0.114,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_80,429.0,1291.0,0.07741935483870968,0.9994853369003845,20.784665635544762,0.149,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_90,1179.0,2917.0,0.009659806803863923,0.9997229164326301,27.15625,0.274,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_95,891.0,2199.0,0.022490400438837082,0.999631551132515,23.530356348829752,0.255,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_102,523.0,2019.0,0.1143099068585944,0.9997434315030793,29.67179504054992,0.323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_133,910.0,2244.0,-0.024198086662915026,0.9996386340685476,23.753356402688684,0.224,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_139,971.0,1770.0,-0.013569937369519834,0.9993803191005628,15.2613257206188,0.162,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_175,495.0,1861.0,0.12389380530973451,0.9997141880515593,28.14252472314574,0.318,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_182,786.0,2507.0,0.041463414634146344,0.999749913893699,29.990589677047733,0.314,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_184,346.0,1777.0,0.14250309789343246,0.9997808791748137,31.057367185963898,0.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_194,1179.0,2805.0,0.03676470588235294,0.9997003508868242,25.760890783820027,0.255,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_212,1043.0,1807.0,-0.014591439688715954,0.9993613553227941,14.311031200968285,0.085,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_233,724.0,1868.0,0.004810996563573883,0.9995851178803878,22.470282157705842,0.193,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_249,971.0,2203.0,-0.008307372793354102,0.9995999324293702,21.867908428325183,0.224,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_251,506.0,1974.0,0.11150131694468832,0.999740325188816,29.47814937072171,0.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_262,501.0,1930.0,0.1195079086115993,0.9997310356656908,28.982760588897538,0.325,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_265,379.0,1639.0,0.1425339366515837,0.9997178695053411,28.048520892935993,0.319,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_266,626.0,1426.0,-0.012126111560226353,0.9993844949761614,17.66043142753392,0.138,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_273,679.0,2205.0,0.010924981791697014,0.9997207315106986,28.41560490191521,0.275,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_283,628.0,2127.0,0.11549295774647887,0.9997224160325073,28.55885761821278,0.324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_322,820.0,2340.0,0.0665907797381901,0.9997005342906498,27.039586544663162,0.327,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_342,1169.0,2839.0,0.010998307952622674,0.9997099647814377,26.378652985574025,0.236,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_349,896.0,2268.0,0.004997223764575236,0.9996516817241755,24.391352014542882,0.247,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_352,498.0,2031.0,0.12401055408970976,0.999758572318862,30.483704298493763,0.324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_372,923.0,1812.0,-0.004352557127312296,0.9994379263318116,16.99898910856113,0.169,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_374,604.0,1899.0,0.07290867229470453,0.9996650775409262,25.88447397202867,0.29,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_376,886.0,1589.0,0.030103995621237,0.9992984420424839,14.130831682544521,0.073,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_377,977.0,1877.0,0.023,0.999445533136631,16.846726489521757,0.133,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_423,985.0,2691.0,0.002531645569620253,0.9997279932001062,28.137873670759898,0.302,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_431,422.0,1959.0,0.128099173553719,0.9997800997002947,31.49881166801805,0.332,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_448,351.0,1626.0,0.14909090909090908,0.999734515985201,28.675226045680354,0.314,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_482,873.0,2531.0,0.03215077605321508,0.9997274785018623,28.417754004419475,0.276,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_504,925.0,2687.0,0.06043676993397664,0.9997437990365182,29.317844244429743,0.321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_516,1141.0,2149.0,0.0026223776223776225,0.9995059902470957,17.573674702611047,0.178,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_525,323.0,1558.0,0.16321243523316062,0.9997339030937679,28.475578762486737,0.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_532,809.0,2255.0,0.01879927228623408,0.999681861421352,26.12305185310676,0.256,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_538,412.0,1866.0,0.08546059933407325,0.9997633794016025,30.464043486810578,0.326,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_543,325.0,1639.0,0.16666666666666666,0.9997580626550725,29.64999493410864,0.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_548,1140.0,2876.0,0.02522445489525438,0.9997243885657036,27.39383709444466,0.266,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_554,1181.0,2807.0,0.027182866556836903,0.9997002701629226,25.747968339674152,0.254,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_567,668.0,2034.0,0.07862068965517241,0.9996771249816329,26.278951113973882,0.229,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_582,1198.0,1846.0,-0.015684612123781264,0.9992971368594221,11.744990824229502,0.052,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_591,328.0,1610.0,0.16645489199491742,0.9997469553638519,29.121325512194723,0.334,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_608,552.0,2166.0,0.07769423558897243,0.9997647112982054,30.95842116548586,0.323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_610,588.0,2182.0,0.08766485647788984,0.9997530300026545,30.28645430022178,0.338,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_624,603.0,2272.0,0.056338028169014086,0.9997663961885775,31.127010499061676,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_659,854.0,2401.0,0.034482758620689655,0.9997037630590107,27.115325191025345,0.262,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_674,782.0,2332.0,0.0645933014354067,0.9997124474582304,27.776172079474303,0.298,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_679,316.0,1695.0,0.1354309165526676,0.9997800469905939,30.750928315136527,0.319,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_735,959.0,2248.0,0.04671968190854871,0.9996205333781254,22.76163408633072,0.243,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_776,1099.0,2716.0,0.009017132551848512,0.9997020773934618,26.179584454338364,0.297,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_782,763.0,2581.0,0.045653533458411506,0.9997709507973493,31.438422382713092,0.316,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_783,433.0,1782.0,0.10905349794238683,0.9997273262830699,28.663227084671558,0.314,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_786,850.0,2262.0,0.02522935779816514,0.9996678061566853,25.311326300187236,0.261,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_789,570.0,2101.0,0.09667194928684628,0.9997417759607463,29.623628087571586,0.338,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_844,889.0,2571.0,0.050213675213675216,0.9997310514556953,28.59485785860383,0.305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_855,773.0,2419.0,0.045089561457689935,0.9997358318920281,29.133884190407052,0.299,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_882,902.0,2003.0,0.009879253567508232,0.9995504510316825,20.427454442700537,0.175,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_896,515.0,2096.0,0.08281389136242208,0.9997655750886889,30.940578822115917,0.328,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_909,473.0,1939.0,0.14233907524932005,0.9997484172359192,29.850067571057245,0.309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_933,419.0,1891.0,0.13786008230452676,0.9997656796130079,30.62681393161443,0.333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_945,918.0,1531.0,-0.010456796917996699,0.99921701716805,12.386998413077558,0.157,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_947,455.0,1907.0,0.12415784408084697,0.9997498009405285,29.87629023214835,0.326,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1026,953.0,2670.0,0.02556237218813906,0.9997326733103754,28.525688022791194,0.276,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1046,472.0,1779.0,0.08792270531400966,0.9997017672501898,27.547858279359097,0.271,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1059,1079.0,2312.0,9.25925925925926E-4,0.9995963656448433,21.17381828933016,0.15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1069,751.0,2425.0,0.04755865567533291,0.9997446175860887,29.704018505334243,0.302,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1092,752.0,1560.0,-6.653359946773121E-4,0.9993821764477775,16.8041846823156,0.099,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1104,553.0,1927.0,0.09566639411283728,0.9997021984004877,27.590583947800834,0.311,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1119,935.0,2561.0,0.042008196721311473,0.9997149240752868,27.500135219139164,0.276,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1130,907.0,1597.0,-0.005543237250554324,0.9992889943856426,13.788973230360694,0.157,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1132,755.0,2412.0,0.061528899937849595,0.999740482897737,29.444113064022392,0.319,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1140,1022.0,2808.0,0.028517110266159697,0.9997408027455634,28.859052455272817,0.328,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1142,1004.0,1655.0,0.019052271617000488,0.9992671610409963,12.624721892311822,0.059,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1157,787.0,2556.0,0.04374240583232078,0.9997591033748026,30.595647214553505,0.333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1204,731.0,2157.0,0.0494148244473342,0.9996858197697158,26.53511236768465,0.322,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1208,446.0,1306.0,0.052072263549415514,0.999477164638042,20.546194750402353,0.226,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1230,827.0,2031.0,0.03781268179173938,0.9995991068857634,22.521399511780107,0.219,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1257,574.0,2149.0,0.09606299212598425,0.9997514492479066,30.182606203302765,0.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1272,880.0,2763.0,0.06133333333333333,0.9997694841251182,31.19756759734989,0.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1290,436.0,1829.0,0.053203040173724216,0.9997393651568875,29.269615222546708,0.303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1335,521.0,2168.0,0.08676599474145487,0.9997783330089167,31.761294743887678,0.306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1338,846.0,2748.0,0.048903878583473864,0.9997759637728654,31.726449733429252,0.323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1357,440.0,1718.0,0.1364082433758587,0.9997018933835237,27.510921245324564,0.324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1360,421.0,1447.0,0.09169363538295577,0.9995979429193546,23.738808926534947,0.286,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1379,418.0,1727.0,0.09425785482123511,0.9997197402434572,28.26350369337887,0.252,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1380,560.0,1952.0,0.09238249594813615,0.9997061033928264,27.773423579473253,0.276,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1386,377.0,1795.0,0.13333333333333333,0.9997660130548578,30.426102247481804,0.342,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1415,557.0,2098.0,0.0943089430894309,0.9997469424675745,29.906829583623196,0.324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1418,977.0,2317.0,0.002552322613578356,0.9996360904417684,23.34764068252281,0.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1422,1004.0,2322.0,-0.008538422903063787,0.9996276439504752,22.853582426073856,0.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1462,460.0,1901.0,0.14338919925512103,0.9997454528048749,29.656233144773214,0.327,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1475,422.0,1751.0,0.12357217030114226,0.9997247607391413,28.509862173312577,0.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1524,1105.0,1984.0,0.0013556258472661546,0.9994387103443144,15.81539054783792,0.125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1529,485.0,1525.0,-0.02536997885835095,0.9995829947852853,23.197186310764465,0.202,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1538,571.0,2145.0,0.05619834710743802,0.9997518252362876,30.20228804643878,0.303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1556,863.0,2274.0,0.044296788482835,0.9996662760330314,25.19241224422183,0.253,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1575,584.0,2218.0,0.09946029298380879,0.9997626068370857,30.86867488607155,0.342,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1631,1247.0,2953.0,0.005978477481068154,0.9997140385733758,26.32415150353288,0.288,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1642,491.0,1897.0,0.10237659963436929,0.9997271540107249,28.77187464381254,0.305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1645,384.0,1633.0,0.12228571428571429,0.9997120438773142,27.81054432774828,0.305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1652,381.0,1826.0,0.14573991031390135,0.9997714907410268,30.75860822702215,0.325,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1709,1054.0,2314.0,0.035240274599542334,0.9996063969826259,21.711233779060695,0.188,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1755,641.0,2013.0,0.08493932905067808,0.9996836762641229,26.631992025502345,0.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1764,344.0,1668.0,0.13892365456821026,0.9997527463839159,29.51712108888239,0.292,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1776,999.0,2774.0,0.03571428571428571,0.9997403871453956,28.89714617369391,0.299,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1797,642.0,1350.0,-0.013417521704814523,0.9992957213426052,15.863119309167018,0.118,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1801,900.0,2236.0,0.014778325123152709,0.9996400429068855,23.857142857142858,0.224,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1807,500.0,1980.0,0.0925589836660617,0.9997449565150858,29.719115169392456,0.335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1824,648.0,2001.0,0.08924806746310611,0.9996763761318408,26.287955895077936,0.324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1852,492.0,1464.0,0.023809523809523808,0.9995409993898651,21.97767969800214,0.211,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1856,515.0,2071.0,0.08199643493761141,0.9997598819085238,30.598161488324486,0.28,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1877,855.0,2158.0,0.036619718309859155,0.9996328753865275,23.738039593245713,0.234,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1915,407.0,1921.0,0.12,0.9997794425260822,31.37865954616432,0.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1916,448.0,1993.0,0.10667996011964108,0.9997744491688729,31.27120337610822,0.327,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1918,502.0,1943.0,0.12998266897746968,0.9997340926348163,29.142348611901323,0.337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1931,905.0,1845.0,0.020032485110990796,0.9994684178529367,17.925096677817134,0.157,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1934,638.0,1789.0,0.024464831804281346,0.9996013943699766,23.363636217887755,0.27,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1936,652.0,2413.0,0.039056742815033164,0.9997760689487828,31.808567899913275,0.329,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1955,821.0,1995.0,0.04756380510440835,0.9995875248628056,22.123394908393408,0.208,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1963,560.0,2188.0,0.0901705930138099,0.9997660771811632,31.05603706426219,0.325,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2024,637.0,2273.0,0.08542713567839195,0.999753443183362,30.327513508386648,0.316,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2028,796.0,2292.0,-6.285355122564425E-4,0.9996969962276792,26.921109078001177,0.279,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2029,362.0,1754.0,0.14420803782505912,0.9997646965528045,30.26086956521739,0.326,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2035,806.0,2517.0,0.0539906103286385,0.9997455846227054,29.68143124612655,0.293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2039,1234.0,2359.0,-4.0535062829347385E-4,0.9995566027651244,18.768255794017726,0.149,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2050,758.0,2292.0,0.016861219195849545,0.9997114591450131,27.776366885844684,0.301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2055,1066.0,2428.0,0.012505789717461788,0.999638414246343,23.041760450774248,0.182,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2073,538.0,2054.0,0.0683982683982684,0.9997449907025885,29.777052229966834,0.264,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2154,672.0,2305.0,0.027496382054992764,0.999747068754579,29.9293143294514,0.314,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2178,835.0,2364.0,0.04297994269340974,0.9997012164783228,27.033381006686973,0.311,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2182,944.0,2147.0,-0.010706638115631691,0.9995905046531295,21.637950592782815,0.215,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2183,703.0,2466.0,0.05574210879785091,0.9997688206845966,31.317796133923935,0.328,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2184,367.0,1665.0,0.14352392065344224,0.9997352657729662,28.794718730552894,0.317,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2206,699.0,2228.0,0.06237424547283702,0.9997184110244299,28.261559580366196,0.325,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2231,787.0,1713.0,0.0019023462270133164,0.9994637423019423,18.52,0.112,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2249,413.0,1846.0,0.13958333333333334,0.9997576382818842,30.150052654638397,0.341,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2263,785.0,2479.0,0.03799019607843137,0.999744558693416,29.650930779293105,0.297,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2265,469.0,2071.0,0.10751665080875357,0.9997813270047161,31.78671539480843,0.291,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2276,864.0,1455.0,0.02647887323943662,0.9991840932173499,12.27261489357515,0.058,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2297,915.0,2258.0,0.03123345685547909,0.9996411398105571,23.84190628767323,0.243,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2299,818.0,2416.0,0.04215456674473068,0.9997197609951842,28.100028940710526,0.327,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2308,940.0,2381.0,0.03142709943328181,0.9996684362412592,25.005154542386816,0.275,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2332,997.0,1720.0,-0.007579585649317837,0.9993262140902353,13.870543480506019,0.096,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2334,515.0,2044.0,0.13951545530492898,0.9997534971691663,30.225419868918983,0.333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2360,972.0,2641.0,0.013197969543147208,0.9997213244029082,27.76657774637278,0.299,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2364,1094.0,2691.0,0.011743450767841012,0.9996978975019244,25.95804459623717,0.256,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2366,932.0,2154.0,0.006925945657964837,0.9995983319570888,21.99749588058155,0.191,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2381,770.0,2404.0,0.0581039755351682,0.9997335633684926,29.003378548606616,0.276,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2406,860.0,1802.0,0.047619047619047616,0.9994704537841619,18.257734073362275,0.082,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2411,737.0,2174.0,-0.026462395543175487,0.9996881751753168,26.63395523164644,0.245,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2476,1068.0,2275.0,-0.009929078014184398,0.9995873813648984,20.875605533050354,0.173,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2491,1187.0,2881.0,0.0353514831369362,0.9997140223491414,26.559685850696894,0.269,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2506,1065.0,1768.0,-0.017677974199713332,0.9993188117646645,13.207847254029508,0.072,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2512,841.0,2328.0,0.04756511891279728,0.9996896922289303,26.414953403939247,0.281,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2544,602.0,2232.0,0.05642633228840126,0.9997583506508677,30.61876583818779,0.289,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2559,678.0,1532.0,0.008046817849305048,0.9994224139179504,18.166101392951777,0.157,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2589,667.0,2062.0,0.06451612903225806,0.9996863029866354,26.703761453747923,0.293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2596,542.0,2173.0,0.10634789777411377,0.9997704591515755,31.30178067293458,0.309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2599,750.0,2225.0,0.05660377358490566,0.9996970538486784,27.04260566233223,0.293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2614,690.0,2174.0,0.011461318051575931,0.9997080579805313,27.729841941096822,0.244,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2620,1144.0,2112.0,-0.017793594306049824,0.999487189601783,16.964191221033314,0.112,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2624,872.0,1608.0,0.014689265536723164,0.9993257391352759,14.779235651805978,0.067,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2665,522.0,1926.0,0.05090909090909091,0.9997185982310502,28.37666812925096,0.295,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2684,436.0,1985.0,0.1191919191919192,0.9997787173268647,31.48139895187245,0.318,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2716,1029.0,2710.0,-0.013293943870014771,0.9997198143150379,27.490964743920582,0.257,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2721,941.0,1870.0,0.012591815320041973,0.9994619538166544,17.52206516647875,0.112,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2738,678.0,2095.0,0.03829787234042553,0.999691095274555,26.90883622535998,0.298,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2747,857.0,2759.0,0.060821917808219175,0.999774856960611,31.629789504054504,0.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2797,1056.0,2541.0,-0.004757373929590866,0.9996729504468825,24.760318949791678,0.196,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2810,470.0,2010.0,0.10731244064577398,0.9997673595557063,30.923944162746206,0.279,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2839,541.0,2156.0,0.0365093499554764,0.9997672556189376,31.09797094363669,0.315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2863,849.0,2384.0,0.026934097421203437,0.9997012827425692,26.996379681903225,0.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2875,394.0,1759.0,0.13879781420765028,0.9997453526042382,29.417830171544907,0.323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2879,982.0,2433.0,0.028203859475507173,0.99966826963598,24.829733510020272,0.229,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2895,758.0,2106.0,0.03746031746031746,0.9996582502140444,25.18856262574024,0.265,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2904,811.0,2565.0,0.0447585394581861,0.9997534967893793,30.1875849375234,0.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2912,394.0,1647.0,0.08901734104046242,0.999709546948529,27.73508930639858,0.29,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2916,661.0,2152.0,0.03574033552151714,0.9997145796472835,28.112066880637887,0.256,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2935,836.0,2308.0,0.023934617629889084,0.9996861685154945,26.252250600236316,0.251,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2978,998.0,1907.0,0.018682399213372666,0.9994512936521878,16.865173558959842,0.112,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3003,809.0,2261.0,0.06689734717416378,0.9996835473984584,26.205800387344937,0.3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3012,973.0,2643.0,0.004603580562659846,0.9997214597114231,27.771686893675618,0.298,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3018,374.0,1833.0,0.13124274099883856,0.999777398376258,31.056615503962156,0.333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3047,972.0,2686.0,0.014198782961460446,0.9997305825404181,28.33929010378805,0.301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3048,906.0,1750.0,0.010376843255051884,0.9994085015175919,16.376776092403624,0.139,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3050,469.0,1998.0,0.1041069723018147,0.999765057897699,30.78384833318023,0.296,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3064,456.0,1811.0,0.10850439882697947,0.9997219662231642,28.45860024066007,0.306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3079,864.0,1665.0,0.029758562605277934,0.9993768681784104,15.927884633459557,0.076,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3084,451.0,1689.0,0.08980827447023208,0.9996838606295029,26.76170370224454,0.286,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3101,699.0,2421.0,0.059219380888290714,0.9997615124003316,30.828745327397588,0.308,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3103,483.0,1818.0,0.08349146110056926,0.9997077692538768,27.830624798274304,0.288,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3104,555.0,2038.0,0.10986367281475541,0.999732787610204,29.123253644043135,0.315,"{""type"":""MultiPoint"",""coordinates"":[]}"
