system:index,EVI2,GVI,MSR,NDGI,SGI,estimateLAI,.geo
0_6771,0.8295087341357186,1.774907749077491,0.6397912597178218,-0.015738498789346248,2.688915375446961,0.728,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6775,1.0812174402778432,2.3125810635538264,0.8952898905811107,0.04048582995951417,3.592123769338959,1.033,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6802,0.6773260183375922,1.4932432432432434,0.5045941914621347,-0.04823151125401929,2.263803680981595,0.912,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6896,0.5989067842360986,1.2380434782608694,0.4392458342578489,-0.038662486938349006,2.0714285714285716,0.742,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6934,0.543307909309372,1.1601513240857502,0.39441076616254345,-0.052568697729988054,1.9443813847900113,0.718,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6950,0.5735937701119835,1.4686411149825784,0.41872622126648906,-0.10172143974960876,2.012784090909091,0.274,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6962,0.8736435534302005,2.4345794392523366,0.6813456149534151,-0.0970464135021097,2.826923076923077,0.934,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7024,0.34898721503388785,1.3792298716452742,0.24569273118113036,-0.2105020727775219,1.551750380517504,0.099,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7045,0.8413846787856587,2.1939477303988997,0.6508640503312368,-0.07916402786573781,2.7253521126760565,0.602,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7062,0.7134773409437584,1.9881305637982196,0.5356802457966993,-0.11780104712041885,2.358313817330211,0.521,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7078,1.0104576161215222,2.7251533742331286,0.8185679922630498,-0.05943450663589152,3.30718954248366,1.026,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7079,0.6643740843236203,1.9886363636363638,0.493624528406232,-0.14516999460334593,2.230914231856739,0.579,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7088,1.0443668993020936,2.8859649122807016,0.8549330713071904,-0.0607621009268795,3.440776699029126,0.679,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7132,0.7089299808321119,2.199513381995134,0.5317047809968005,-0.15388574369531652,2.3461195361284566,1.195,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7142,0.8496031383997811,2.0323834196891193,0.6585781006930929,-0.04867529266789895,2.7508813160987073,0.654,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7152,0.6568328550932568,2.1271929824561404,0.48727800477763616,-0.17141126589945488,2.2119958634953463,0.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7210,1.1072058277654047,2.8399412628487517,0.9245690441409792,-0.01802451333813987,3.7039660056657224,0.918,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7251,1.0607060949336298,2.382178217821782,0.8727484770561746,0.018145161290322582,3.5071868583162216,1.108,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7272,1.2011977159834735,3.029542097488922,1.0361475036290848,0.014232209737827715,4.145896656534954,1.137,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7303,0.505733094999346,1.679144385026738,0.36471738158437506,-0.17982456140350878,1.862453531598513,0.531,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7309,0.7923870185016684,1.661469933184855,0.6056803160151162,-0.01589041095890411,2.5782092772384035,0.723,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7320,1.051779935275081,2.85,0.8628361021527248,-0.051889814221652786,3.470158343483557,1.071,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7334,1.1262718671902892,2.9297994269340975,0.9464516518909919,-0.01828410689170183,3.7886740331491713,1.084,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7392,0.7724774244208874,2.044340723453909,0.5876942233502972,-0.09408033826638477,2.5207729468599034,0.726,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7453,1.0557144076476614,2.6657859973579923,0.8671317319682114,-0.025112685125563427,3.486180904522613,1.114,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7499,0.8135734296966991,2.3902759526938238,0.625034445741526,-0.12428078250863062,2.6407369498464686,0.61,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7500,0.8817246067197514,2.3088757396449706,0.689100714726566,-0.07397260273972603,2.853061224489796,0.979,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7525,0.6352378133017565,1.2899761336515514,0.4692192397165257,-0.029530978575564564,2.1586051743532058,0.667,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7531,1.0456521739130435,2.6763110307414104,0.856276572029181,-0.03237095363079615,3.4457627118644067,1.135,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7535,0.6600917226946883,2.159590043923865,0.49002168073269925,-0.17462235649546828,2.220164609053498,0.653,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7536,0.8837204959665372,1.9764826175869121,0.6910140411096125,-0.02004008016032064,2.8595284872298623,0.882,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7555,0.5568263905610402,1.253507014028056,0.4051829309236171,-0.06598034627983154,1.974539069359087,0.574,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7572,1.2211648190414086,3.2769440654843107,1.0610597952691225,-0.003399048266485384,4.247967479674797,1.255,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7592,0.4633403026329779,1.2162661737523104,0.33179151486006037,-0.11092851273623665,1.7736686390532543,0.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7615,0.6527113397917755,1.4064711830131444,0.48380090473229126,-0.044444444444444446,2.201665124884366,0.699,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7628,1.1228942341090657,2.8247282608695654,0.9425391746475063,-0.006747638326585695,3.7734584450402147,1.259,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7642,1.0578600503973639,2.4244120940649494,0.869453701715328,0.010180995475113122,3.4948571428571427,1.128,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7676,1.0427666314677928,3.3284789644012944,0.8530757140640302,-0.1152469577666428,3.4338896020539154,0.96,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7704,1.2581750582332916,3.201449275362319,1.108629654160471,0.028315946348733235,4.446319018404908,1.236,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7752,0.7518141222439296,2.032033426183844,0.5692895472977314,-0.10362047440699126,2.4626696832579187,0.623,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7776,0.5718462083628633,1.2651982378854627,0.41724865496496427,-0.060041407867494824,2.00859375,0.583,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7797,0.8878135902973916,2.078638497652582,0.6949767935808608,-0.03456090651558073,2.872946330777656,1.031,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7865,0.8242325517367961,1.5426356589147288,0.6348930963687298,0.024971623155505107,2.6728754365541327,1.003,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7882,1.020845231296402,2.663173652694611,0.8296090348066819,-0.04503216583273767,3.347469220246238,0.957,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7908,1.2008545164213889,3.41203007518797,1.0356983559973145,-0.031318281136198105,4.1440677966101696,1.239,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7916,0.7763157894736843,1.92880978865406,0.5911413416886538,-0.07271789582258896,2.5317307692307693,0.697,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7941,1.145730669294866,2.961206896551724,0.9691716864716717,-0.010660980810234541,3.8776371308016877,1.228,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7961,0.9407927747114901,2.4130737134909594,0.7470657703618799,-0.05581089954038083,3.0522388059701493,0.743,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7965,1.133122028526149,2.601593625498008,0.9544099646336116,0.02939166097060834,3.8197183098591547,1.062,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7991,0.6643777157045314,1.5466666666666669,0.4936222605875127,-0.06609195402298851,2.2309074573225516,0.518,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8011,1.1495643756050338,3.1419753086419755,0.9737022890216763,-0.030665669409124907,3.8955007256894048,1.041,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8059,1.1165291892630906,2.809116809116809,0.9352255783798659,-0.00847457627118644,3.7450980392156863,1.053,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8072,1.171063234233852,3.0634482758620694,0.9993214588439144,-0.008207934336525308,3.9972862957937583,1.272,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8112,1.074912456228114,2.331938633193863,0.8882986103344579,0.033886085075702954,3.565671641791045,1.282,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8142,0.5307071014934471,1.0173130193905817,0.38435810700159967,-0.02564102564102564,1.9164473684210526,0.557,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8155,1.1425297650405648,2.6070878274268106,0.9654608374705316,0.034262948207171316,3.863036303630363,1.263,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8163,1.2653714873521298,3.1396731054977716,1.1180916881371963,0.0401854714064915,4.486312399355878,1.148,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8177,1.0724423859858814,2.8692493946731235,0.88548698724968,-0.042318840579710144,3.5550611790878754,1.147,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8201,0.8346087621962884,2.097902097902098,0.6445417916604322,-0.06779661016949153,2.7045177045177047,0.809,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8280,1.024736332603047,2.417910447761194,0.8337671359683092,-0.008142116950407105,3.3627019089574155,1.139,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8286,0.8559439520720901,1.8473684210526318,0.664574017017748,-0.0136275146009085,2.770806658130602,0.843,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8304,1.0043002852450513,2.7125,0.8121213490778656,-0.061277705345501955,3.2837837837837838,0.982,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8319,0.8417048463704763,2.4705075445816185,0.6511490252088925,-0.12009656004828002,2.726293103448276,0.689,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8335,0.8308568080030138,2.7701492537313435,0.6410252139029567,-0.16666666666666666,2.692963752665245,1.016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8385,1.073236989946777,2.860215053763441,0.8863642394969387,-0.040687679083094556,3.5583700440528636,1.146,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8398,0.7750828860119987,1.7916219119226637,0.5900346275259283,-0.049515058703420115,2.5282101167315174,0.908,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8419,1.1809639478394272,3.023224043715847,1.0113004923008573,0.0027397260273972603,4.045329670329671,1.147,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8436,1.183697770080104,2.9862637362637363,1.0146317923484824,0.009009009009009009,4.058741258741259,1.136,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8483,0.9417808219178081,2.1074660633484164,0.7480324232158898,-0.008412787436904094,3.0556173526140156,0.916,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8490,1.1153280567449506,2.705263157894737,0.9338324217277373,0.004626569729015202,3.739707835325365,1.124,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8539,1.1061727906240102,2.5908558030480657,0.9233500363477368,0.0148720999405116,3.699275362318841,1.131,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8540,1.2090935418476687,3.025993883792049,1.045973982960369,0.019485580670303974,4.1860095389507155,1.28,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8557,0.5925437723836053,1.2484848484848485,0.4340645103884463,-0.044585987261146494,2.056541019955654,0.607,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8648,0.5178429817605076,1.4566371681415928,0.37420354174687664,-0.13076923076923078,1.8884353741496598,0.417,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8666,1.012737213264134,2.9460916442048517,0.8209800355634669,-0.08676923076923077,3.315968289920725,1.216,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8667,0.6643155909128189,1.7964285714285713,0.49357598761135385,-0.11251980982567353,2.230769230769231,0.566,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8679,0.5519215044971382,1.5062111801242235,0.4012507447402255,-0.12141882673942701,1.9635036496350364,0.295,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8694,0.8206283206283206,2.951388888888889,0.6315600828941504,-0.1949685534591195,2.6619883040935672,0.927,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8703,1.1024157484671062,2.8448023426061493,0.9191220526624739,-0.02148997134670487,3.6830294530154277,1.056,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8805,1.0317135317135315,3.22495894909688,0.8411916860472277,-0.10964912280701754,3.3899868247694336,1.066,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8806,0.5412360606184388,1.2258392675483214,0.39273698595848944,-0.06868782567503552,1.9397163120567376,0.587,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8848,0.6297072173175721,1.4256410256410255,0.46462442849806646,-0.061371841155234655,2.145124716553288,0.834,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8857,1.0178579057546888,2.828410689170183,0.8264129636326748,-0.068762278978389,3.3357843137254903,1.195,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8869,1.1129283826523981,2.779273216689098,0.9310835469597492,-0.0066844919786096255,3.729083665338645,1.271,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8882,1.0536305236519368,2.492816091954023,0.8648928829694023,-0.002150537634408602,3.4778254649499285,1.184,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8890,0.9002942273424226,2.3879641485275287,0.7070726160007252,-0.07519242155121374,2.9140969162995596,0.775,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8935,0.8775086362888633,2.7642857142857142,0.685063694692997,-0.14004914004914004,2.8394396551724137,0.881,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8937,1.1889014182244004,2.8927613941018766,1.0209869335683515,0.024021962937542895,4.084388185654008,1.188,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8988,0.3694488709822905,1.3103748910200523,0.26082594500084844,-0.1847903340440654,1.5896820635872826,0.274,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8992,0.7013802563333192,1.5454545454545454,0.525201998015926,-0.044997353096876656,2.326241134751773,0.574,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9015,1.2419229461205847,3.1147286821705427,1.087573681383547,0.028708133971291867,4.357963875205255,1.209,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9022,0.5509031668000457,1.1726519337016574,0.400480857925755,-0.05111402359108781,1.9613466334164589,0.667,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9023,1.1736226511568453,2.720532319391635,1.00255983721819,0.03747534516765286,4.010245901639344,0.977,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9025,0.7003436098119692,1.2773480662983427,0.524323643607955,0.010044642857142858,2.323562570462232,0.968,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9046,0.8719325804534263,2.1972361809045227,0.6797344315492704,-0.0624263839811543,2.8215077605321506,0.779,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9071,0.6565739524018105,1.2923211169284468,0.48703714186279196,-0.017994858611825194,2.211279461279461,0.591,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9076,1.0678313202658085,2.658536585365854,0.8804202054018071,-0.017034700315457414,3.535980148883375,0.97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9083,0.9641312938769817,2.465149359886202,0.7706312815307242,-0.05,3.135135135135135,0.867,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9102,0.9603725749559082,3.0694444444444446,0.7668518900059664,-0.13178294573643412,3.121765601217656,0.798,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9116,0.7733886320369867,1.6475409836065573,0.5885331283923543,-0.024,2.5234375,0.733,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9163,0.9283868136155272,2.379259259259259,0.7347146245120671,-0.05792044661549198,3.009234828496042,0.858,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9167,0.7247716398434102,2.0902964959568733,0.5454907526952941,-0.12808460634547592,2.388541666666667,0.485,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9203,0.7666956109883171,2.2581863979848866,0.582515795797837,-0.13081554460864805,2.5043562439496614,0.894,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9273,1.0200364298724955,2.8552278820375334,0.8287115810076853,-0.07098381070983811,3.344186046511628,0.989,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9285,1.2245653419946505,3.2322274881516586,1.065411234325741,0.003965107057890563,4.265923566878981,1.141,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9289,0.9872711148208044,2.347560975609756,0.7944195019486404,-0.01943198804185351,3.219941348973607,1.21,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9291,0.9208902260279257,2.4824242424242424,0.7272478844720847,-0.07718120805369127,2.983385254413292,0.899,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9297,0.5560042243896378,1.1671641791044776,0.4045732757519352,-0.04694167852062589,1.9728260869565217,1.077,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9341,0.8353413654618475,2.431729518855657,0.6451950239004087,-0.11811926605504587,2.7066666666666666,0.86,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9374,0.8178603006189212,1.711187214611872,0.6289970180808192,-0.010728402032749858,2.653631284916201,0.889,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9379,0.885772282708987,2.2673130193905817,0.6930276574367256,-0.06537216828478964,2.8663426488456865,0.814,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9385,0.4229653382195755,1.1526232114467407,0.3009611831257687,-0.11966410076976906,1.6925,0.454,"{""type"":""MultiPoint"",""coordinates"":[]}"
