system:index,B4,B8,NDGI,RDVI,SGI,estimatefCOVER,.geo
2_7900,258.0,1810.0,0.2344213649851632,34.128440977562896,7.015503875968992,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7968,328.0,1905.0,0.21153846153846154,33.372391656194736,5.807926829268292,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7982,404.0,2131.0,0.1652892561983471,34.30072943025748,5.274752475247524,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7989,323.0,1879.0,0.19851116625310175,33.15896263314715,5.817337461300309,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8016,348.0,2063.0,0.19537572254335261,34.92734059009942,5.92816091954023,0.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8061,457.0,2188.0,0.1449953227315248,33.657684078714226,4.787746170678337,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8072,323.0,1950.0,0.19751552795031055,34.12619240933563,6.037151702786378,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8075,306.0,1841.0,0.21739130434782608,33.12778184749278,6.016339869281046,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8083,480.0,2298.0,0.1481810115350488,34.492745034908374,4.7875,0.377,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8085,389.0,2115.0,0.18448637316561844,34.49241709507617,5.4370179948586115,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8100,412.0,2204.0,0.18091451292246521,35.036372537858725,5.349514563106796,0.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8134,323.0,1842.0,0.07449856733524356,32.645913346062386,5.7027863777089784,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8158,539.0,2372.0,0.1362179487179487,33.9735838132275,4.400742115027829,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8211,326.0,2003.0,0.2135102533172497,34.74948066062155,6.144171779141105,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8262,490.0,2300.0,0.13120567375886524,34.26703066623958,4.6938775510204085,0.378,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8333,323.0,1989.0,0.11019283746556474,34.64823227814083,6.157894736842105,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8350,504.0,2361.0,0.02702702702702703,34.69361786292759,4.684523809523809,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8353,306.0,1830.0,0.2010443864229765,32.97496496748315,5.980392156862745,0.378,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8381,543.0,2436.0,0.1069078947368421,34.682896696539636,4.486187845303867,0.378,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8434,408.0,2139.0,0.1698880976602238,34.29908981062698,5.242647058823529,0.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8463,368.0,1987.0,0.17857142857142858,33.36194737884323,5.399456521739131,0.377,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8476,282.0,1849.0,0.23577235772357724,33.94511400627649,6.556737588652482,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8479,433.0,2134.0,0.14763779527559054,33.57309499347048,4.928406466512702,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8562,656.0,2701.0,0.04093567251461988,35.29536209818426,4.117378048780488,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8585,477.0,2141.0,0.1436265709156194,32.52134516775474,4.488469601677149,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8590,607.0,2607.0,0.03650793650793651,35.27825210468791,4.29489291598023,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8648,289.0,1812.0,0.2178619756427605,33.226674511537695,6.269896193771626,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8659,304.0,1937.0,0.21649484536082475,34.49572337021575,6.371710526315789,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8667,317.0,1844.0,0.1964512040557668,32.848205848832514,5.817034700315458,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8675,320.0,1887.0,0.2088998763906057,33.355528783213636,5.896875,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8705,423.0,2121.0,0.13230769230769232,33.66503981373522,5.01418439716312,0.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8709,309.0,1864.0,0.1974025974025974,33.35804039089621,6.032362459546926,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8739,397.0,2058.0,0.18480492813141683,33.52307774271622,5.183879093198993,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8769,327.0,1985.0,0.20534629404617255,34.48185421197929,6.0703363914373085,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8828,394.0,2054.0,0.18510858324715615,33.5507614633594,5.213197969543147,0.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8875,303.0,1899.0,0.2220795892169448,34.01137812500183,6.267326732673268,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8896,340.0,2037.0,0.2009400705052879,34.80705275270239,5.991176470588235,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8986,335.0,1974.0,0.20238095238095238,34.10884292779033,5.892537313432836,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8997,352.0,1954.0,0.19080459770114944,33.36052374687916,5.551136363636363,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9010,453.0,2256.0,0.15485074626865672,34.64106410402452,4.9801324503311255,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9029,425.0,2168.0,0.17475728155339806,34.22915111366634,5.101176470588236,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9079,288.0,1844.0,0.2350597609561753,33.69892076592353,6.402777777777778,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9145,460.0,2150.0,0.1590493601462523,33.080072365994965,4.673913043478261,0.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9201,503.0,2216.0,0.12521739130434784,32.85131504720936,4.405566600397615,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9227,298.0,1841.0,0.1989247311827957,33.362649567469276,6.177852348993288,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9240,400.0,2203.0,0.16230366492146597,35.33935695265439,5.5075,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9330,350.0,1942.0,0.2009132420091324,33.2533770542908,5.548571428571429,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9346,294.0,1797.0,0.216,32.86865736557826,6.112244897959184,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9351,400.0,2170.0,0.12568306010928962,34.914570559496866,5.425,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9359,293.0,1979.0,0.21130551816958276,35.371494252205444,6.7542662116040955,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9405,527.0,2363.0,0.05045045045045045,34.15259872981849,4.483870967741935,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9408,323.0,1984.0,0.22355769230769232,34.58165988921789,6.142414860681114,0.388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9420,397.0,2070.0,0.19144602851323828,33.68304660654711,5.214105793450882,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9490,313.0,1894.0,0.21455457967377667,33.65353606015365,6.05111821086262,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9524,257.0,1782.0,0.25072886297376096,33.772346061668166,6.933852140077821,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9565,339.0,2028.0,0.2152777777777778,34.71606721957308,5.982300884955753,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9577,345.0,1977.0,0.19486581096849476,33.86796066623915,5.730434782608696,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9579,333.0,1917.0,0.18482252141982863,33.39365209137809,5.756756756756757,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9626,389.0,2132.0,0.16344086021505377,34.71450398593202,5.480719794344473,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9719,273.0,1851.0,0.24793388429752067,34.23968358795668,6.78021978021978,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9762,634.0,2701.0,0.06901615271659324,35.7925431748924,4.260252365930599,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9771,307.0,1870.0,0.2056921086675291,33.49883961269906,6.091205211726384,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9787,288.0,1821.0,0.22580645161290322,33.38134759111108,6.322916666666667,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9822,474.0,2272.0,0.13186813186813187,34.31147759187163,4.793248945147679,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9847,422.0,2247.0,0.15684315684315683,35.32552149777193,5.3246445497630335,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9872,355.0,1984.0,0.1791907514450867,33.682628352870395,5.588732394366197,0.376,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9883,475.0,2239.0,0.12923923006416133,33.86052279107041,4.713684210526316,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9913,405.0,2087.0,0.17346938775510204,33.69395352304092,5.153086419753087,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9919,411.0,2161.0,0.16885743174924167,34.50663154422308,5.257907542579075,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9958,412.0,2117.0,0.1857707509881423,33.90392421978595,5.138349514563107,0.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9974,529.0,2327.0,0.11538461538461539,33.644229426002134,4.398865784499055,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9987,311.0,1917.0,0.20865139949109415,34.02420196814497,6.163987138263666,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9999,330.0,1950.0,0.22077922077922077,33.92716657162733,5.909090909090909,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_24,450.0,2287.0,0.14691943127962084,35.11330894037785,5.082222222222223,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_29,291.0,1885.0,0.22913907284768212,34.171093089644884,6.47766323024055,0.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_58,284.0,1951.0,0.24966974900924702,35.26117954631925,6.869718309859155,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_61,381.0,2159.0,0.17532467532467533,35.27888887139163,5.666666666666667,0.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_67,297.0,1883.0,0.20053835800807537,33.96838789443486,6.34006734006734,0.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_83,292.0,1921.0,0.2445019404915912,34.62823669091072,6.578767123287672,0.404,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_85,295.0,1909.0,0.21333333333333335,34.37935585337401,6.4711864406779664,0.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_101,295.0,2051.0,0.23276983094928477,36.254382102773164,6.952542372881356,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_117,297.0,1905.0,0.2265625,34.26710277255823,6.414141414141414,0.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_174,304.0,1950.0,0.229404309252218,34.66992283299438,6.4144736842105265,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_261,301.0,1941.0,0.19626168224299065,34.63586545383196,6.4485049833887045,0.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_300,401.0,2175.0,0.19071644803229063,34.952696516704115,5.423940149625935,0.415,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_321,422.0,2248.0,0.16019900497512438,35.338258437043784,5.327014218009479,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_349,392.0,2265.0,0.14967462039045554,36.3364085715838,5.778061224489796,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_371,431.0,2212.0,0.15324165029469547,34.64298756186455,5.132250580046404,0.412,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_424,296.0,1927.0,0.2074966532797858,34.592681613783114,6.510135135135135,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_425,315.0,2098.0,0.21544209215442092,36.29716304007192,6.660317460317461,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_426,404.0,2236.0,0.17969543147208122,35.655251642597754,5.534653465346534,0.415,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_467,316.0,1937.0,0.21782178217821782,34.15092088433508,6.129746835443038,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_488,374.0,2138.0,0.18607181719260066,35.195631605022136,5.716577540106952,0.404,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_491,347.0,2088.0,0.1930232558139535,35.28168257405922,6.017291066282421,0.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_512,345.0,2048.0,0.20323325635103925,34.81314818070275,5.936231884057971,0.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_543,320.0,2020.0,0.22518159806295399,35.14317480027573,6.3125,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_551,329.0,2017.0,0.2091346153846154,34.85045386644709,6.130699088145897,0.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_573,335.0,1991.0,0.19952210274790919,34.33645673905433,5.943283582089553,0.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_609,344.0,2108.0,0.22956326987681971,35.62364447494105,6.127906976744186,0.404,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_624,278.0,1830.0,0.2157968970380818,33.80309092903689,6.58273381294964,0.404,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_649,372.0,2141.0,0.21019108280254778,35.28836920564327,5.755376344086022,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_651,350.0,2105.0,0.2,35.420229643869334,6.014285714285714,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_662,628.0,2682.0,0.053504144687264506,35.70149827180876,4.270700636942675,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_717,352.0,2010.0,0.17852975495915985,34.114937468940745,5.7102272727272725,0.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_729,358.0,2092.0,0.19369369369369369,35.03209024507067,5.843575418994414,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_737,288.0,1938.0,0.22788203753351208,34.972072030442035,6.729166666666667,0.411,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_827,379.0,2124.0,0.18318965517241378,34.879078827173764,5.604221635883905,0.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_834,299.0,1921.0,0.22538860103626943,34.42503279421652,6.424749163879599,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_852,347.0,2097.0,0.18830409356725147,35.39871099024465,6.043227665706052,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_861,270.0,1880.0,0.24050632911392406,34.72215297150717,6.962962962962963,0.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_881,338.0,2040.0,0.2318181818181818,34.90226652494989,6.035502958579881,0.415,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_884,342.0,2189.0,0.22272727272727272,36.713080186978154,6.400584795321637,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_925,366.0,2157.0,0.17474633596392333,35.656356279952405,5.89344262295082,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_967,365.0,2167.0,0.2192513368983957,35.81153493994825,5.936986301369863,0.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1001,273.0,1838.0,0.23529411764705882,34.06200632304713,6.732600732600733,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1016,285.0,1868.0,0.21052631578947367,34.11606238941801,6.554385964912281,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1067,321.0,1970.0,0.2141982864137087,34.45149805200149,6.137071651090342,0.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1101,298.0,1991.0,0.22697795071335927,35.386210917679904,6.681208053691275,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1123,385.0,2134.0,0.1791044776119403,34.84782889993724,5.542857142857143,0.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1233,354.0,2116.0,0.1945392491467577,35.45336219159276,5.977401129943503,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1287,280.0,1940.0,0.23809523809523808,35.231537878174734,6.928571428571429,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1290,285.0,1864.0,0.2440318302387268,34.0615119807954,6.540350877192982,0.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1298,377.0,2196.0,0.2021164021164021,35.860208139225485,5.824933687002653,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1407,352.0,2192.0,0.1746776084407972,36.48037294303463,6.2272727272727275,0.411,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1417,308.0,2032.0,0.21428571428571427,35.639313738632566,6.597402597402597,0.411,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1440,296.0,2026.0,0.22411533420707733,35.90169850036381,6.844594594594595,0.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1451,265.0,1822.0,0.22740524781341107,34.08218174650533,6.875471698113207,0.415,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1488,389.0,2188.0,0.18704284221525602,35.438387619011564,5.624678663239075,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1515,335.0,2051.0,0.19760479041916168,35.13031660848751,6.122388059701493,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1516,287.0,1962.0,0.2457293035479632,35.319950288680225,6.83623693379791,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1517,269.0,1830.0,0.24118476727785615,34.071925995158146,6.802973977695167,0.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1567,310.0,1907.0,0.2071611253196931,33.9173622283964,6.151612903225806,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1619,277.0,1855.0,0.2613333333333333,34.17538365593017,6.696750902527076,0.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1622,353.0,2139.0,0.21468298109010012,35.777289531599926,6.0594900849858355,0.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1714,462.0,2210.0,0.15539305301645337,33.81607526174178,4.783549783549783,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1877,520.0,2336.0,0.0423572744014733,33.981045960856434,4.492307692307692,0.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1922,278.0,1815.0,0.23731138545953362,33.59613001852582,6.528776978417266,0.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1939,255.0,1837.0,0.2672413793103448,34.58801503322812,7.203921568627451,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1997,382.0,2076.0,0.19238900634249473,34.16822881053128,5.43455497382199,0.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2013,367.0,2198.0,0.22163308589607636,36.153026505896605,5.989100817438692,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2018,503.0,2348.0,0.13648068669527896,34.553954881686494,4.667992047713717,0.415,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2070,327.0,1970.0,0.20146520146520147,34.28128288318093,6.0244648318042815,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2104,408.0,2127.0,0.13559322033898305,34.14183780579769,5.213235294117647,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2108,369.0,2225.0,0.18453038674033148,36.44122653697169,6.029810298102981,0.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2132,307.0,2036.0,0.19843342036553524,35.71978605288222,6.631921824104235,0.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2181,387.0,2129.0,0.18354430379746836,34.729044304198595,5.501291989664082,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2185,333.0,2059.0,0.2118343195266272,35.29069438772625,6.183183183183183,0.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2220,272.0,1935.0,0.2138728323699422,35.3990072536594,7.113970588235294,0.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2234,339.0,2070.0,0.20701754385964913,35.26782424743826,6.106194690265487,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2291,676.0,2620.0,0.06111111111111111,33.86122449457262,3.8757396449704142,0.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2362,370.0,2148.0,0.21527041357370094,35.43267116464401,5.805405405405406,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2383,289.0,2003.0,0.23847167325428195,35.80168861247138,6.930795847750865,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2404,345.0,2031.0,0.1686746987951807,34.588708965192495,5.886956521739131,0.411,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2418,490.0,2294.0,0.17647058823529413,34.190221765408545,4.681632653061224,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2469,291.0,1989.0,0.245136186770428,35.560696813964945,6.835051546391752,0.415,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2471,303.0,1997.0,0.21705426356589147,35.32234174126847,6.590759075907591,0.411,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2486,772.0,2818.0,0.04926108374384237,34.147460009049546,3.650259067357513,0.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2528,377.0,2175.0,0.19787234042553192,35.591750831797064,5.769230769230769,0.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2539,598.0,2548.0,0.05229793977812995,34.766042138132626,4.260869565217392,0.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2545,340.0,2014.0,0.22285714285714286,34.50263186740107,5.923529411764706,0.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2565,367.0,2106.0,0.08706467661691543,34.96934709934962,5.73841961852861,0.415,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2598,259.0,1853.0,0.2503617945007236,34.684972949172796,7.154440154440154,0.412,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2610,348.0,2060.0,0.1925754060324826,34.88795544619872,5.919540229885057,0.404,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2648,548.0,2558.0,0.06881903143585387,36.065780211354124,4.6678832116788325,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2655,426.0,2279.0,0.1791907514450867,35.628027970678964,5.349765258215962,0.404,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2669,334.0,1990.0,0.220536756126021,34.351228284903925,5.958083832335329,0.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2672,453.0,2383.0,0.16420664206642066,36.24133571860379,5.260485651214128,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2691,294.0,1905.0,0.22733245729303547,34.35444412055297,6.479591836734694,0.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2702,325.0,2048.0,0.2140266021765417,35.370109827297846,6.3015384615384615,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2740,263.0,1901.0,0.2365747460087083,35.21156023413328,7.228136882129277,0.415,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2781,314.0,2028.0,0.22277227722772278,35.41745674844192,6.45859872611465,0.411,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2783,416.0,2250.0,0.09761388286334056,35.5196975244449,5.408653846153846,0.411,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2835,360.0,2157.0,0.1891891891891892,35.818423689020015,5.991666666666666,0.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2898,382.0,2104.0,0.18550106609808104,34.53683891377545,5.507853403141361,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2946,447.0,2341.0,0.15260663507109004,35.8701828033703,5.237136465324385,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2962,388.0,2272.0,0.17446808510638298,36.52919318691857,5.855670103092783,0.412,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3032,337.0,2044.0,0.21261682242990654,34.98274008933429,6.0652818991097925,0.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3044,475.0,2363.0,0.09781576448243115,35.44016983273471,4.974736842105263,0.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3066,339.0,2047.0,0.22779043280182232,34.96653890868104,6.038348082595871,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3074,383.0,2180.0,0.21596724667349027,35.49553889309139,5.691906005221932,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3093,462.0,2219.0,0.06192893401015229,33.93308574376923,4.803030303030303,0.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3131,355.0,2124.0,0.21198668146503885,35.52953875641572,5.983098591549296,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3132,413.0,2218.0,0.1404786680541103,35.18979867553637,5.37046004842615,0.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3144,443.0,2272.0,0.14396135265700483,35.10175159460291,5.128668171557562,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3145,298.0,1857.0,0.21887287024901703,33.58323109340216,6.231543624161074,0.404,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3172,275.0,1865.0,0.2361111111111111,34.37084724278579,6.781818181818182,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3228,291.0,1886.0,0.21879194630872484,34.18467638020154,6.481099656357388,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3232,444.0,2393.0,0.07979274611398963,36.591664995286116,5.38963963963964,0.415,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3246,300.0,1912.0,0.20844327176781002,34.27460639834252,6.373333333333333,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3253,315.0,2090.0,0.20854271356783918,36.19435294394949,6.634920634920635,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3262,351.0,2054.0,0.1903114186851211,34.72618764143435,5.851851851851852,0.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3307,671.0,2706.0,0.03730272596843615,35.01860836178518,4.032786885245901,0.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3324,259.0,1823.0,0.2492753623188406,34.27649343093937,7.038610038610039,0.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3331,296.0,1948.0,0.24585987261146497,34.873747334053874,6.581081081081081,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3407,340.0,1969.0,0.13154533844189017,33.90073528332547,5.791176470588235,0.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3433,626.0,2674.0,0.04573170731707317,35.651103939726916,4.271565495207668,0.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3442,474.0,2302.0,0.15508021390374332,34.69496554265134,4.856540084388186,0.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3448,286.0,2030.0,0.24736842105263157,36.239083282659486,7.0979020979020975,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3472,366.0,2209.0,0.21120689655172414,36.31923719313585,6.03551912568306,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3508,535.0,2498.0,0.09780775716694773,35.64380790365605,4.669158878504673,0.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
