system:index,EVI2,GVI,MSR,RDVI,SGI,estimateLAI,.geo
0_1144,1.3849100080961574,3.7109207708779444,1.2859687676455318,34.7490101253671,5.225653206650831,1.289,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1146,1.608426895420714,4.090128755364807,1.6729344012251801,27.74034295424148,7.144578313253012,1.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1153,1.5992942491789532,3.3819301848049284,1.6538470736704183,37.09031995308755,7.042904290429043,1.49,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1155,0.7957593891869583,1.7175675675675675,0.608775804193856,23.370541488573892,2.5881595881595882,0.951,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1158,1.208928364100778,2.8471001757469243,1.0458417463828502,31.99117227056298,4.18546845124283,1.161,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1164,0.9423005859684317,2.0488505747126435,0.7486099872779148,26.909887503565404,3.0576368876080693,1.001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1189,1.3281585732703052,3.48021582733813,1.203576748681433,36.089122557598486,4.855750487329435,1.363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1195,1.1601373182552503,2.2884615384615383,0.9864928507683702,26.160974342292807,3.9461538461538463,0.968,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1216,1.4122255437583755,3.1739130434782608,1.3279507809895115,27.468757950016286,5.419354838709677,1.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1226,1.3494243160452095,3.26,1.2343203664649347,26.093853272715243,4.9921875,1.321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1242,0.9099288912299184,2.325914149443561,0.7165310580468495,26.108022455661494,2.9464788732394367,0.811,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1246,1.0655877827796454,2.6825396825396823,0.8780380792271032,28.897761107305968,3.527027027027027,0.874,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1251,1.237407211028632,2.8523809523809525,1.0818089661226293,34.16069569301833,4.333928571428571,1.169,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1259,1.475689548197868,3.5405405405405403,1.4293289905367481,38.55486265932399,5.901639344262295,1.562,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1283,1.440421357898328,3.8181818181818183,1.3720692082582926,30.71247842082032,5.626712328767123,1.269,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1297,0.913145305959737,2.097902097902098,0.7196733319125821,26.927427834284142,2.9572763684913217,0.714,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1308,1.1464699443582962,2.522756827048114,0.9700479245985107,34.452917469501166,3.8810888252148996,1.486,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1310,0.7295540744559414,1.581749049429658,0.5496498563471511,25.554546216610575,2.401414677276746,0.819,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1311,1.423937141366719,3.375,1.3457573019363338,34.78037656118194,5.502577319587629,1.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1318,1.0824755466789575,2.384393063583815,0.8967188096034512,30.909376824461837,3.597542242703533,1.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1325,1.4729689952904237,3.839464882943144,1.425306954003598,29.188684907667596,5.882113821138211,1.564,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1343,1.5781982585398526,4.115830115830116,1.613407145321313,29.019085227468917,6.829896907216495,1.551,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1360,1.3963568528475803,3.310996563573883,1.303136936072237,37.28412489449394,5.304439746300211,1.263,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1371,1.2963233148526407,3.3085714285714287,1.1596105032558988,33.90455886393866,4.663917525773196,1.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1383,1.2245841035120149,2.8253119429590017,1.065526952246631,31.92247711427424,4.2664015904572565,1.087,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1394,0.9260889246554673,2.160228898426323,0.7324429848200413,27.14314066002023,3.001358695652174,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1398,1.1800461831024176,2.9381663113006398,1.010367004390332,28.958333333333332,4.041575492341357,0.947,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1417,0.9641424272818455,2.1016483516483517,0.7709068612185992,19.928700983789085,3.136111111111111,1.526,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1448,0.7837771967917756,2.4613095238095237,0.5978855402626501,24.87053285289195,2.553238199780461,0.653,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1458,1.5441678564777452,4.058064516129032,1.5489679419444988,38.198662332329995,6.497237569060774,1.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1485,1.0393713545042125,2.401500938086304,0.8495282417365603,26.50577530702596,3.420754716981132,0.807,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1508,1.0060525538824918,2.285234899328859,0.8140441842802529,26.975558710140668,3.2907563025210083,0.861,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1529,0.8070498707762994,1.923592493297587,0.6190720276656103,24.576067084641956,2.621394230769231,0.567,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1542,1.3534561469466675,3.9664694280078896,1.239628597553639,36.68487607244069,5.01593625498008,1.349,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1555,1.6340989601188436,4.0458015267175576,1.7252460975359327,29.537952987075233,7.426966292134831,1.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1560,1.5432801822323463,3.781716417910448,1.547274542513372,39.86210171932838,6.488607594936709,1.573,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1562,1.4665159649618538,3.99203187250996,1.4141058337910926,38.31327912027668,5.8279069767441865,1.571,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1592,0.8718000403144527,2.3374844333748444,0.6795989496242688,28.71394013587689,2.8210526315789473,0.998,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1593,1.5800364758698093,3.341563786008231,1.6173745147856373,25.91263874986444,6.85064935064935,1.524,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1623,1.3656841100304313,3.706611570247934,1.2574757735153987,35.07559856479857,5.096196868008948,1.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1632,1.0522856959671734,2.7556008146639512,0.863516308491843,26.942191525756147,3.4726930320150657,0.861,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1641,1.396671523030371,3.558441558441558,1.3036265896110095,36.90062552835062,5.306695464362851,1.153,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1642,1.2582056892778992,2.95625,1.108863862739624,30.521294879159402,4.447306791569087,1.14,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1656,1.1347916306415355,2.6822107081174438,0.9564376082311586,30.37282284251554,3.827648114901257,1.085,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1657,1.4677873468035774,3.342639593908629,1.4165244554289134,31.675783959061814,5.839590443686006,1.483,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1671,1.3629427540922965,3.0777777777777775,1.2537934189021196,28.127292166128395,5.079584775086505,1.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1701,1.184683731753755,1.4444444444444446,1.0170506068725522,16.46880753490129,4.068493150684931,1.355,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1708,1.5645300996102207,3.71875,1.5873888924528097,29.249424083543083,6.694581280788177,1.308,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1714,1.236356286214796,3.027426160337553,1.0805764071384265,30.282527790158174,4.328798185941043,0.937,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1722,0.9164110429447853,2.0179425837320575,0.7228567247794132,28.80631930703703,2.968235294117647,1.089,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1730,1.2251498895550648,2.968688845401174,1.0662704770214682,31.04138075564519,4.269473684210526,1.245,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1738,1.4030007896814949,3.155309033280507,1.3132272711870023,38.217951609064585,5.351020408163265,1.417,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1740,1.6036125728914805,3.81651376146789,1.6635680195171654,26.060223049230142,7.094594594594595,1.343,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1751,0.5143683047100833,1.3134328358208953,0.3715203101540453,14.90034291684576,1.8810679611650485,0.319,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1783,0.7079288025889968,1.459710743801653,0.5308507232933831,23.41989145719812,2.343503937007874,0.704,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1792,1.183994468930948,2.699745547073791,1.015304571018108,25.74728601827469,4.06145251396648,1.095,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1796,1.387249114521842,3.2296918767507004,1.289771944005681,28.81883113189493,5.243055555555555,1.033,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1802,1.212790110998991,2.9237947122861585,1.0506096654409878,34.410682946790715,4.205,1.232,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1805,1.5705391096860788,4.097938144329897,1.598240412725662,35.35829688999189,6.750853242320819,1.527,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1807,1.52384367156687,3.786729857819905,1.5124689052802227,35.14317480027573,6.3125,1.535,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1812,1.5426997245179064,3.9195046439628483,1.5467065566559264,31.383371879617258,6.485714285714286,1.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1836,1.3639407547467108,3.3316582914572868,1.2551154566260825,30.49300039672018,5.0855457227138645,1.315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1850,1.0941443715295305,2.6306990881458967,0.9097979590194376,31.428725446317834,3.647328244274809,1.257,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1861,0.7050930996714129,1.7324137931034485,0.5284256297446654,21.301659391331924,2.3360849056603774,0.548,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1862,1.3168746907131468,3.147260273972603,1.1878211226748256,35.40869887872404,4.786561264822135,1.092,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1892,1.1045489382805105,2.9704579025110784,0.9215378456610456,33.53490963062859,3.6923076923076925,1.207,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1920,1.5435579362841838,3.71753986332574,1.5479723329354245,35.837289198140105,6.492163009404389,1.566,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1926,1.39628151105197,3.15625,1.3032245450331814,32.11986841004671,5.304843304843305,1.293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1967,0.713335949080129,1.8166047087980175,0.5355402363426971,23.007439932463296,2.357883817427386,0.637,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1989,1.463029591012556,3.7555555555555555,1.408569039757239,33.54488816050249,5.801204819277109,1.355,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2012,0.9220124436816134,1.8903803131991053,0.7283758957455463,29.270441927961418,2.9872832369942195,0.975,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2019,1.2608014070505467,3.1162227602905572,1.1123310008655953,28.914038531812285,4.4619422572178475,1.18,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020,1.247637339186635,3.0458015267175576,1.0950498692039161,32.08570567470618,4.3892339544513455,1.184,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2035,1.383545427641314,3.270769230769231,1.2843040762520987,27.58831044183508,5.2180451127819545,1.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2043,1.2543712939029952,3.1258064516129034,1.1037123226173724,35.357142857142854,4.42560553633218,1.266,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2057,1.591465223194424,3.662790697674419,1.6385233664979273,35.85653075913949,6.961805555555555,1.54,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2065,0.6938791332325465,1.4168260038240916,0.5187393927417874,23.787506691826415,2.3065693430656933,0.796,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2073,1.592416704357003,3.957286432160804,1.640403652618904,35.58091866506043,6.971731448763251,1.481,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2088,1.2356635718186784,2.7625570776255706,1.079773862126674,28.127788728726365,4.3254593175853016,1.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2093,0.9990797949257263,2.36468330134357,0.8067739288010435,25.41065347533723,3.264432029795158,1.163,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2099,1.2569539204366538,2.988709677419355,1.1070966692178803,34.807608894661186,4.439856373429085,1.265,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2103,0.9099004475294546,2.175,0.7164719474188754,28.03836215750213,2.9462759462759465,0.865,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2153,0.5438588812045873,1.29126213592233,0.3947996540097142,21.876849760327758,1.9454660748256183,0.69,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2172,0.7171401981715663,2.0183028286189684,0.5388782323820221,20.63247985110373,2.368146214099217,0.61,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2213,1.5499365213711382,4.047445255474453,1.5601762380094553,29.355092496157585,6.5545023696682465,1.502,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2215,1.5036987025186406,3.716763005780347,1.47696151481299,38.401503197659224,6.135338345864661,1.513,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2225,0.9682539682539683,2.681771369721936,0.7747618814034798,35.55325541038413,3.149779735682819,1.189,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2227,0.8900573613766731,2.4611650485436893,0.6972943412408116,21.24153994560662,2.8808080808080807,0.967,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2250,0.9344495989175606,2.252112676056338,0.7407422919645863,27.91582103661803,3.0301837270341205,0.986,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2263,0.9229534510433386,2.302047781569966,0.7293716863865399,25.34765246862169,2.990726429675425,0.789,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2269,1.487162263024332,3.8186397984886646,1.4488497715788438,33.739700406383946,5.996865203761756,1.526,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2275,1.4610738255033557,3.7767695099818512,1.405122737952345,39.18231703528989,5.7846153846153845,1.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2292,0.9489186025016945,2.211267605633803,0.755300852014002,25.06468453015171,3.081081081081081,0.759,"{""type"":""MultiPoint"",""coordinates"":[]}"
