system:index,B8,GVI,NDGI,RDVI,SGI,estimatefAPAR,.geo
2_6076,1944.0,4.439678284182306,0.22495894909688013,37.67438628429738,8.597457627118644,0.454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6091,1953.0,5.312693498452012,0.1766848816029144,38.09462483738491,9.02212389380531,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6129,1771.0,5.049180327868853,0.23732251521298176,36.7497017732528,9.813829787234043,0.443,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6133,2085.0,4.894308943089431,0.18269230769230768,38.949159644811814,8.529411764705882,0.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6142,1776.0,5.919580419580419,0.24890829694323144,38.961704427571455,11.505813953488373,0.467,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6145,1935.0,4.595441595441596,0.2786885245901639,37.98069035658774,9.919191919191919,0.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6157,1708.0,4.814935064935065,0.2674897119341564,36.350593775778975,10.061797752808989,0.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6167,1972.0,4.417754569190601,0.25368248772504093,38.487519899515895,9.100877192982455,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6194,1889.0,4.7023809523809526,0.2947976878612717,37.826167680723294,10.469945355191257,0.453,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6216,1771.0,5.17915309446254,0.26337448559670784,37.70591506419804,10.597765363128492,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6236,1817.0,5.376271186440678,0.2606837606837607,37.686659752114736,10.872832369942197,0.452,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6253,1832.0,4.402234636871508,0.17957166392092258,36.06392883332456,7.767068273092369,0.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6262,1917.0,4.379603399433428,0.20272572402044292,36.051124036620514,8.115384615384615,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6265,1974.0,4.462162162162162,0.2824956672443674,38.430823393658144,9.76328502415459,0.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6267,1906.0,4.890909090909091,0.26436781609195403,37.908227442933395,10.125,0.455,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6271,1800.0,4.877419354838709,0.2653061224489796,36.69789182957605,10.122222222222222,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6304,2031.0,4.226130653266332,0.26953748006379585,38.52072499044533,9.08296943231441,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6315,1853.0,5.161490683229814,0.24806201550387597,38.35518600981576,10.22680412371134,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6321,1886.0,5.234920634920635,0.2830957230142566,38.650990484340255,11.159090909090908,0.454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6325,1771.0,4.63063063063063,0.21532846715328466,36.31072705856399,8.720930232558139,0.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6335,1708.0,4.956081081081081,0.2813852813852814,36.36124980386563,10.620481927710843,0.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6371,1740.0,5.471571906354515,0.2329896907216495,37.97689687031,10.403225806451612,0.456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6373,2154.0,4.515068493150685,0.28975265017667845,38.50963346902563,10.014925373134329,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6374,2005.0,4.395225464190982,0.24013157894736842,37.88450556084115,8.805194805194805,0.458,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6384,1801.0,5.378006872852234,0.25161290322580643,37.331717652113774,10.666666666666666,0.458,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6388,1774.0,4.555873925501433,0.26678765880217786,37.53975939894883,9.599009900990099,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6412,1880.0,4.336986301369863,0.18506493506493507,36.188387133816505,7.760956175298805,0.438,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6413,1780.0,4.845911949685535,0.2230769230769231,36.499214031802794,9.202970297029703,0.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6441,1881.0,4.703488372093023,0.244122965641953,37.622877141243144,9.38755980861244,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6443,1845.0,4.935779816513762,0.2247191011235955,37.41381156858234,9.376811594202898,0.455,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6444,1726.0,5.003194888178914,0.24453280318091453,37.13209083973723,9.889473684210527,0.454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6449,1968.0,4.160891089108911,0.22239031770045387,37.773110231127085,8.11284046692607,0.436,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6452,1902.0,4.3269754768392374,0.21724709784411278,36.72439821164266,8.283898305084746,0.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6454,1837.0,5.200680272108843,0.2782608695652174,37.153960655062995,10.981927710843374,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6480,1913.0,4.793413173652695,0.23247232472324722,37.306220433878444,9.302884615384615,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6485,1720.0,5.025974025974026,0.22465208747514911,36.67640858719938,9.517948717948718,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6486,1959.0,4.823880597014925,0.21818181818181817,37.301001697119275,9.074418604651163,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6491,1924.0,4.9208211143695015,0.26296296296296295,38.644760230038315,10.14572864321608,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6493,1932.0,4.446927374301676,0.2605633802816901,37.43883901333837,9.285714285714286,0.454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6516,1688.0,5.750972762645914,0.22380952380952382,36.083149496064244,10.644171779141104,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6522,1724.0,4.856230031948882,0.24701195219123506,36.5604251674854,9.698412698412698,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6564,1850.0,4.670926517571885,0.28542094455852157,36.264810495110545,10.201149425287356,0.456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6595,1810.0,5.1424050632911396,0.210727969348659,37.44410521524428,9.422330097087379,0.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6613,1825.0,5.605072463768116,0.271889400921659,37.40864693115198,11.537974683544304,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6621,1892.0,5.052307692307692,0.23574144486692014,37.92809763758135,9.786069651741293,0.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6631,2037.0,4.38860103626943,0.2552845528455285,38.52072499044533,9.08296943231441,0.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6640,1814.0,5.218855218855219,0.25316455696202533,37.12027774361132,10.435028248587571,0.467,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6648,1726.0,5.024922118380062,0.27634194831013914,38.08695652173913,10.626373626373626,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6659,1865.0,4.883928571428571,0.27514231499051234,38.35763441716891,10.350785340314136,0.453,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6673,1847.0,4.794561933534744,0.23507462686567165,37.177686924916955,9.35609756097561,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6688,1843.0,5.318181818181818,0.2571428571428571,38.239549656013686,10.692307692307692,0.457,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6696,2008.0,5.101226993865031,0.25868725868725867,38.47868700342523,10.359375,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6706,2057.0,4.2063882063882065,0.19705882352941176,37.744276848054845,7.761904761904762,0.454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6710,1945.0,5.138983050847457,0.2826086956521739,37.02852057579925,10.975757575757576,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6715,1866.0,4.945454545454545,0.27167630057803466,38.22861203657122,10.380952380952381,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6716,1887.0,4.618768328445748,0.25830258302583026,37.2738021268047,9.532338308457712,0.443,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6719,1741.0,5.562068965517241,0.24197002141327623,37.845053533098316,10.751412429378531,0.452,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6726,1894.0,4.899390243902439,0.2837573385518591,38.06896976440934,10.573770491803279,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6756,1816.0,5.366336633663367,0.24948453608247423,38.02321089224495,10.598901098901099,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6764,1743.0,5.304964539007092,0.2789115646258503,36.78595526698324,11.182389937106919,0.453,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6765,1781.0,4.774480712166172,0.2693032015065913,37.87278262223944,10.030927835051546,0.458,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6767,2010.0,4.518518518518518,0.2621035058430718,38.828895661283184,9.438914027149321,0.464,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6784,1797.0,5.428070175438597,0.28378378378378377,37.49387359968012,11.522012578616351,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6797,2173.0,4.261501210653753,0.21470588235294116,38.58584213302535,8.138576779026216,0.452,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6808,1938.0,4.416666666666667,0.23178807947019867,37.61402483467387,8.685344827586206,0.443,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6826,1829.0,4.865625,0.25984251968503935,37.168036725056616,9.98404255319149,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6839,1798.0,5.241935483870968,0.22287968441814596,37.64056831052385,9.82233502538071,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6850,1831.0,4.902912621359223,0.23107569721115537,36.316251239837825,9.450777202072539,0.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6866,1808.0,4.624242424242424,0.2571428571428571,36.67640858719938,9.517948717948718,0.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6871,1689.0,4.9520547945205475,0.28634361233480177,36.155919658000535,10.728395061728396,0.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6907,1785.0,5.022151898734177,0.26907630522088355,37.69014781353656,10.456043956043956,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6929,1929.0,4.8982035928143715,0.26996197718631176,38.23876979275935,10.260416666666666,0.458,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6947,1788.0,5.262658227848101,0.2248062015503876,38.11073573238034,9.895,0.443,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6953,2120.0,4.570224719101123,0.2191780821917808,37.323533232687204,8.697368421052632,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6965,1745.0,4.854368932038835,0.24346076458752516,36.27387753310818,9.622340425531915,0.438,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6968,1919.0,5.38562091503268,0.2644628099173554,38.463549665989845,10.97752808988764,0.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6971,1989.0,4.8468208092485545,0.23351158645276293,38.218037747822855,9.409302325581395,0.436,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6993,1648.0,6.032258064516129,0.22469135802469137,36.39869962010619,11.10828025477707,0.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7007,1937.0,4.5698630136986305,0.24786324786324787,38.19594050789605,9.24090909090909,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7069,1834.0,5.613138686131387,0.2043956043956044,36.53425970871208,10.011049723756907,0.443,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7079,1965.0,4.426666666666667,0.25208681135225375,38.10310213367072,9.084821428571429,0.455,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7093,1979.0,5.125373134328358,0.2665406427221172,39.20494362488555,10.577319587628866,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7111,1859.0,6.007462686567164,0.22935779816513763,37.80448234840015,11.178571428571429,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7112,1857.0,4.598802395209581,0.2748091603053435,37.014822536095465,9.842105263157896,0.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7115,1903.0,5.138364779874214,0.2619047619047619,38.19327050760844,10.494623655913978,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7119,1872.0,5.710884353741497,0.20491803278688525,38.216111239676664,10.170103092783505,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7122,1851.0,4.6627565982404695,0.28679245283018867,37.833822344663346,10.216931216931217,0.464,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7131,1707.0,4.792763157894737,0.2773109243697479,36.14164953115591,10.238372093023257,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7134,1783.0,4.716981132075472,0.25196850393700787,36.33059799394457,9.56842105263158,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7135,1853.0,4.811728395061729,0.22495274102079396,36.722032389769076,9.185365853658537,0.455,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7177,1852.0,4.747191011235955,0.229706390328152,38.27096567339609,9.174887892376681,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7188,1710.0,5.264084507042254,0.27640449438202247,36.734797683187836,11.049689440993788,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7190,2139.0,4.21356783919598,0.21341463414634146,37.61816074720522,8.042635658914728,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7206,1782.0,5.02572347266881,0.23904382470119523,37.03600107061592,9.811518324607329,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7220,1972.0,4.901449275362319,0.25,38.618826129356286,9.83574879227053,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7228,1787.0,5.173202614379085,0.27234927234927236,37.72732133605298,10.794285714285714,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7246,1829.0,4.722222222222222,0.24817518248175183,37.64938499466081,9.5,0.456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7247,1845.0,4.576271186440678,0.2508833922261484,37.68606781328895,9.31132075471698,0.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7256,2103.0,4.863760217983652,0.22129783693843594,39.26570352860084,9.196581196581196,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7257,1924.0,5.60472972972973,0.16765285996055226,37.47289571415669,9.265402843601896,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7301,1792.0,5.230263157894737,0.23828920570264767,37.41945699302772,10.128342245989305,0.458,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7310,1825.0,5.326530612244898,0.23529411764705882,37.13334628691913,10.219780219780219,0.456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7314,1999.0,4.517711171662126,0.2461799660441426,38.03594322878126,9.121621621621621,0.454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7320,1761.0,4.80379746835443,0.264,36.730205931225704,9.967391304347826,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7353,1843.0,4.814814814814815,0.265625,37.25898093388573,10.02127659574468,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7357,2036.0,4.258706467661692,0.22748091603053436,38.2513920045148,8.355731225296443,0.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7368,1821.0,5.098360655737705,0.26556016597510373,37.28967527586793,10.508474576271187,0.461,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7411,1928.0,4.678062678062678,0.2082616179001721,37.392334570876535,8.665217391304347,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7433,1912.0,4.511764705882353,0.25,36.634789421500045,9.186274509803921,0.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7445,1889.0,4.984939759036145,0.28185328185328185,38.63526092861998,10.682795698924732,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7453,1889.0,4.696969696969697,0.2667946257197697,37.114156962410185,9.842931937172775,0.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7487,1749.0,4.832258064516129,0.26789366053169733,36.544510643572146,10.100558659217876,0.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7514,1785.0,4.815873015873016,0.2328767123287671,36.32865539977799,9.346938775510203,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7534,1988.0,4.5576923076923075,0.2638888888888889,38.30713626777693,9.54245283018868,0.453,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7552,1653.0,5.2202166064981945,0.2706422018348624,36.051798842602295,10.836477987421384,0.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7575,1837.0,4.621700879765396,0.25830258302583026,37.2867306596612,9.537313432835822,0.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7602,1815.0,5.056478405315614,0.21862348178137653,36.30298535977098,9.44559585492228,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7622,1866.0,4.482456140350878,0.22142857142857142,36.219120000453664,8.600917431192661,0.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7624,2055.0,4.75,0.19736842105263158,38.247896454921,8.577868852459016,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7629,1886.0,5.075075075075075,0.29320388349514565,39.205725205496314,11.115384615384615,0.454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7670,1757.0,4.746835443037975,0.2665330661322645,36.52412224479702,9.923497267759563,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7703,1831.0,5.305555555555555,0.258252427184466,39.183154621440764,10.696335078534032,0.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7725,2025.0,4.451612903225806,0.22772277227722773,37.72038687774685,8.666666666666666,0.438,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7778,1771.0,5.334448160535117,0.2669491525423729,37.85390013196492,10.947976878612717,0.456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7783,1726.0,5.134228187919463,0.22131147540983606,36.46307716081679,9.621052631578948,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7838,1782.0,5.702205882352941,0.2534562211981567,37.28115656415055,11.253086419753087,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7839,1846.0,5.0251572327044025,0.19548872180451127,36.8782032904841,8.953271028037383,0.457,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7852,2022.0,4.594594594594595,0.2478920741989882,38.57135254055366,9.282511210762332,0.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7873,1864.0,4.941935483870968,0.24248496993987975,36.67903421520417,9.746031746031745,0.438,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7877,2021.0,4.507936507936508,0.19809825673534073,37.850381660730385,8.229249011857707,0.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7891,1863.0,4.925806451612903,0.288981288981289,37.178609495031736,10.742690058479532,0.457,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7893,2005.0,5.1687898089171975,0.24356435643564356,37.849350169727835,10.141361256544503,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7903,1893.0,4.381962864721485,0.25666666666666665,38.056912602086385,9.09865470852018,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7927,1820.0,4.686930091185411,0.25812619502868067,36.90396541617522,9.644329896907216,0.438,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7961,1795.0,5.163333333333333,0.2578616352201258,37.1463847407656,10.44632768361582,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7967,1853.0,4.623100303951368,0.23220973782771537,36.28774568112498,9.024390243902438,0.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7992,1959.0,4.693333333333333,0.2376237623762376,39.14349266163508,9.242424242424242,0.454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8001,2082.0,5.022857142857143,0.22807017543859648,39.130058932072814,9.581818181818182,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8012,1843.0,5.397260273972603,0.2920353982300885,37.927471529841576,11.675,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8015,1755.0,5.14657980456026,0.27385892116182575,37.70156948213298,10.782857142857143,0.458,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8017,1786.0,4.73015873015873,0.24752475247524752,36.15772327430133,9.5,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8030,1809.0,5.213114754098361,0.28964059196617337,38.022679917065524,11.279761904761905,0.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8054,1764.0,4.655172413793103,0.25098039215686274,36.11294590801737,9.44502617801047,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8057,1809.0,5.118811881188119,0.2948717948717949,37.589062144030095,11.236363636363636,0.455,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8061,1712.0,5.858778625954199,0.2358490566037736,36.94031028208345,11.092592592592593,0.455,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8083,1810.0,4.953757225433526,0.24684684684684685,38.858780834589226,9.85645933014354,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8086,1800.0,6.003571428571429,0.21475054229934923,38.46008759742842,10.834254143646408,0.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8090,2024.0,4.356020942408377,0.24025974025974026,37.94816409122761,8.743589743589743,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8101,1763.0,4.5606060606060606,0.24060150375939848,36.18184178579461,9.084158415841584,0.438,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8110,1750.0,4.769470404984424,0.23699421965317918,36.530748825559236,9.353535353535353,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8114,1783.0,4.799382716049383,0.22033898305084745,36.60826285029907,9.077294685990339,0.438,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8125,1774.0,5.32404181184669,0.28699551569506726,37.272348511005255,11.415094339622641,0.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8172,1863.0,4.4576271186440675,0.22279792746113988,36.75432477178384,8.586666666666666,0.443,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8193,2066.0,4.279012345679012,0.2328767123287671,38.57826907973301,8.484126984126984,0.467,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8204,1754.0,4.83385579937304,0.22928709055876687,36.587323178530134,9.305,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8215,1983.0,4.520435967302452,0.23986486486486486,37.959979159239275,9.004444444444445,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8222,1849.0,5.052307692307692,0.20593692022263452,37.53652660935138,9.19158878504673,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8254,1865.0,4.7962382445141065,0.2583826429980276,36.802228540235674,9.835106382978724,0.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8264,2026.0,4.38659793814433,0.265905383360522,38.761746634534255,9.28888888888889,0.467,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8273,1770.0,5.097791798107256,0.26043737574552683,37.95136725528529,10.39247311827957,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8292,1809.0,4.406077348066298,0.18107667210440456,36.30609103686063,7.796812749003984,0.436,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8319,1825.0,4.597597597597598,0.24485981308411214,36.56502383500127,9.227722772277227,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8336,1728.0,5.609489051094891,0.26558891454965355,37.2200480883009,11.38993710691824,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8343,1671.0,5.0130718954248366,0.2697095435684647,37.06022554518951,10.454545454545455,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8350,1905.0,4.540983606557377,0.2512820512820513,38.16251874701347,9.26027397260274,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8351,1796.0,4.792899408284024,0.20930232558139536,37.21098817714708,8.85972850678733,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8361,1678.0,4.831775700934579,0.25146198830409355,36.9789380656762,9.75,0.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8364,1952.0,4.676136363636363,0.26846846846846845,38.26083392967401,9.842364532019705,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8380,1909.0,4.75,0.24863883847549909,37.88722878838142,9.555555555555555,0.455,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8407,1923.0,4.927927927927928,0.2857142857142857,38.50206469322782,10.67027027027027,0.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8415,1733.0,5.149152542372882,0.2606837606837607,36.81371514186734,10.485549132947977,0.452,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8429,1718.0,5.798479087452471,0.26139088729016785,37.07895103263766,11.61038961038961,0.455,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8441,1680.0,5.01328903654485,0.2515592515592516,36.53937093247095,10.055555555555555,0.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8443,1748.0,5.465703971119134,0.2096069868995633,36.25537660343912,9.895027624309392,0.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8468,1792.0,4.46685878962536,0.24820143884892087,36.782670679250515,9.076555023923445,0.438,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8486,1955.0,4.344647519582246,0.25163398692810457,38.107262360863956,8.93886462882096,0.456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8519,1916.0,4.681948424068768,0.2783882783882784,38.25191726321606,10.065989847715736,0.453,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8528,1882.0,5.125,0.27236580516898606,38.3863078812982,10.710382513661202,0.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8530,1685.0,5.541516245487364,0.2017353579175705,36.4396445563178,9.847826086956522,0.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8541,1984.0,4.551075268817204,0.23383084577114427,38.27484049129593,8.93939393939394,0.443,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8586,1759.0,5.461267605633803,0.273542600896861,37.43750593022207,11.32716049382716,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8594,1920.0,4.595988538681948,0.26220614828209765,37.65864910711772,9.573529411764707,0.458,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8601,2000.0,4.62962962962963,0.2558139534883721,39.25981830489455,9.5,0.461,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8614,2119.0,4.238693467336684,0.2797427652733119,38.728832634910184,9.308035714285714,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8647,1938.0,4.413223140495868,0.2495697074010327,37.39091019098991,9.013761467889909,0.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8649,1725.0,5.12987012987013,0.2674897119341564,37.621053404243185,10.606741573033707,0.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8668,1907.0,4.987577639751553,0.23135755258126195,37.42867963450908,9.592039800995025,0.457,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8687,1751.0,5.328859060402684,0.22131147540983606,37.22306865476127,9.926315789473684,0.454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8696,2079.0,4.6738544474393535,0.2727272727272727,39.32670831702321,9.929245283018869,0.458,"{""type"":""MultiPoint"",""coordinates"":[]}"
