system:index,GVI,MSR,NDGI,RDVI,SGI,estimateLAI,.geo
0_233,4.008875739644971,1.7803945056962573,0.21364452423698385,33.70959537110586,7.730593607305936,1.782,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_244,4.316,1.7097124268940587,0.16009280742459397,29.542919726395777,7.342541436464089,1.778,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_246,3.9005235602094244,1.7755546659548436,0.2224,35.42141436680191,7.703703703703703,1.647,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_255,3.757894736842105,1.643802322725639,0.18997912317327767,29.514829514844273,6.989690721649485,1.687,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_259,4.145907473309609,1.7733534505544235,0.19829424307036247,31.121076778103955,7.691489361702128,1.707,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_263,3.813559322033898,1.68479455962857,0.1991869918699187,30.41385331911692,7.208121827411167,1.673,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_271,4.160655737704918,1.8338334892681962,0.21756487025948104,32.753867240511305,8.03061224489796,1.735,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_280,4.070921985815603,1.7506612961499943,0.19745222929936307,30.842413622686607,7.5661375661375665,1.709,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_288,4.096219931271477,1.6896368419292993,0.17338709677419356,31.106033306367944,7.234146341463415,1.655,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_405,2.9891774891774894,1.3046125906719277,0.14215080346106304,31.96756346916748,5.311239193083574,1.595,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_408,4.095070422535211,1.7171038002300334,0.18333333333333332,30.8630276537901,7.38265306122449,1.755,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_416,4.30976430976431,1.9764997164115023,0.2505263157894737,33.394823626038885,8.859550561797754,1.72,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_435,2.835570469798658,1.1937710862684303,0.11297852474323063,34.46555267072073,4.812631578947369,1.605,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_437,4.294117647058823,1.88972584580571,0.224,33.481189900860876,8.350515463917526,1.759,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_448,3.771812080536913,1.565800719723442,0.15953307392996108,29.798222529776268,6.583333333333333,1.588,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_475,3.2569974554707377,1.498507016886852,0.18910741301059,31.89066361106081,6.242537313432836,1.684,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_479,4.312267657992565,1.8254628334953704,0.20089285714285715,31.172166753363527,7.983240223463687,1.78,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_532,4.341584158415841,1.8865284221788519,0.2187028657616893,38.62661398871699,8.332046332046332,1.688,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_534,3.767371601208459,1.696644099788042,0.20802919708029197,32.12372495112259,7.271889400921659,1.699,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_535,4.224199288256227,1.847893473704566,0.21645021645021645,31.69335528073478,8.11049723756906,1.769,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_536,3.684887459807074,1.6403204097284687,0.19615384615384615,30.57574775112158,6.971291866028708,1.646,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_543,4.143243243243243,1.8336435670314823,0.21911037891268534,36.01373050722084,8.029535864978904,1.709,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_560,2.1804733727810652,1.0989849225085044,0.16151202749140894,22.88119098041741,4.405737704918033,1.493,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_562,3.8431372549019605,1.7782638463616085,0.2289156626506024,31.529129729590956,7.71875,1.73,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_589,2.779047619047619,1.205163281491694,0.12540192926045016,32.22371631231551,4.862745098039215,1.427,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_596,3.9591194968553456,1.8511166197441737,0.2421875,32.86343076847953,8.128865979381443,1.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_665,3.792207792207792,1.733063414472918,0.21835443037974683,34.93783060878542,7.469635627530365,1.754,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_687,4.055194805194805,1.8476964374736293,0.232,32.63906781536381,8.109375,1.732,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_694,4.465189873417722,1.834176801036746,0.1902071563088512,34.31051038026202,8.032558139534883,1.705,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_728,4.368421052631579,1.8888500385888058,0.21708185053380782,35.63935218441146,8.345454545454546,1.762,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_749,3.945255474452555,1.7905835092036002,0.22321428571428573,30.202726846430682,7.787356321839081,1.631,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_750,3.0399334442595674,1.1363309140758344,0.06090026478375993,34.849173087246484,4.56390977443609,1.288,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_766,4.438642297650131,1.9835732606573282,0.24149108589951376,38.41261684002954,8.901709401709402,1.658,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_824,3.881844380403458,1.7257704528084366,0.20695652173913043,33.439307781273506,7.4298245614035086,1.754,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_829,4.400560224089636,1.672216447210207,0.13875598086124402,35.36475731649512,7.140740740740741,1.725,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_841,3.2254545454545456,1.2700205611657573,0.0989010989010989,35.555458520888614,5.1529933481153,1.598,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_850,4.066666666666666,1.7788352116830966,0.2076271186440678,31.124923821496015,7.721925133689839,1.661,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_863,3.958868894601542,1.7504010402762977,0.2080745341614907,35.82029322316341,7.564705882352941,1.655,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_869,3.939632545931759,1.754761274125102,0.21144674085850557,35.404808564424805,7.588709677419355,1.751,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_881,3.6942800788954635,1.4301660840423596,0.11428571428571428,37.47572696280334,5.905707196029777,1.73,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_890,4.105590062111801,1.8528255925285968,0.22900763358778625,33.56212202274397,8.138613861386139,1.731,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_916,4.473867595818815,1.9140850865909684,0.21610169491525424,33.07508542130199,8.491891891891893,1.786,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_935,3.8568376068376065,1.6405288557478046,0.17884130982367757,38.19115667094364,6.97239263803681,1.697,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_940,3.748768472906404,1.7550954940078505,0.23030303030303031,35.836705729510605,7.590551181102362,1.731,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_948,3.912903225806452,1.5138619840175787,0.12522686025408347,30.523809523809526,6.319502074688796,1.679,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_957,3.7168539325842698,1.7379606592185672,0.22758620689655173,37.29370043956258,7.496428571428571,1.772,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_962,3.8006872852233675,1.7115736351696904,0.20997920997921,30.29833803964688,7.352631578947369,1.708,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_964,4.574324324324325,1.9391739410074698,0.21560574948665298,34.003873952544794,8.638743455497382,1.751,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_976,3.392330383480826,1.1672934465089764,0.03353658536585366,27.578379192631683,4.697160883280757,1.312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_987,3.4074074074074074,1.6625855295422267,0.233278955954323,32.82075561208063,7.089361702127659,1.778,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_995,3.871621621621622,1.51486806880774,0.1297709923664122,29.707113202906463,6.324561403508772,1.596,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1021,3.0610859728506785,1.1878452108562587,0.08200734394124846,30.483054142617522,4.786666666666667,1.345,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1026,3.044609665427509,1.1655611680148388,0.07385229540918163,33.31975481011318,4.689655172413793,1.163,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1060,3.2451923076923075,1.2925863955263237,0.10638297872340426,31.190309310137277,5.255952380952381,1.593,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1061,4.011152416356877,1.7519145531547975,0.203579418344519,29.950811575374566,7.573033707865169,1.726,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1064,3.6876790830945563,1.7085647250813774,0.2202797202797203,32.7719638375677,7.336322869955157,1.741,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1070,4.375,1.7129984077327358,0.155893536121673,32.77522718824966,7.36036036036036,1.553,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1076,2.4084084084084085,0.9354262030516033,0.04716981132075472,31.028364250133183,3.745874587458746,1.333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1089,4.0175953079178885,1.903200204700225,0.2536764705882353,34.46913419454008,8.428571428571429,1.756,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1090,4.393939393939394,1.789519809040137,0.18120805369127516,30.957354692917065,7.781420765027322,1.725,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1102,3.808080808080808,1.7271780286589287,0.2147239263803681,30.70866689099711,7.4375,1.684,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1131,3.9206896551724135,1.5468340417788584,0.13725490196078433,29.741335801405647,6.486363636363636,1.601,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1147,3.7323076923076925,1.7192334892816337,0.21951219512195122,31.82947836538639,7.394230769230769,1.755,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1178,4.323671497584541,1.6451512994203936,0.13580246913580246,37.63724916637018,6.996825396825397,1.748,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1179,2.5453149001536097,0.9547869584637945,0.03745019920318725,31.57722088976291,3.8211920529801326,1.504,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1202,4.140893470790378,1.748737083745107,0.1901840490797546,31.536826545666077,7.555555555555555,1.781,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1230,2.7616822429906542,1.0112747526514785,0.03631961259079903,33.125801501240716,4.045226130653266,1.363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1245,3.851851851851852,1.7045740537435357,0.20242914979757085,30.73713833088033,7.314720812182741,1.676,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1250,4.2829736211031175,1.4141338670509407,0.04905660377358491,35.92269132503988,5.828042328042328,1.718,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1265,3.9125874125874125,1.6373178694564778,0.1721311475409836,30.009426023834994,6.955445544554456,1.555,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1286,4.388513513513513,1.8382310609877335,0.19838056680161945,32.991819026834314,8.055555555555555,1.772,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1291,3.8928571428571432,1.5323439650740198,0.13443830570902393,30.476355857623545,6.412765957446808,1.556,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1294,4.059760956175299,1.7827868116376415,0.20963855421686747,29.2065696359975,7.7439024390243905,1.728,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1315,3.972560975609756,1.7935332020930361,0.22160148975791433,33.15054593294315,7.803827751196172,1.788,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1325,3.775577557755776,1.5416178761905632,0.14990512333965844,29.918390894303936,6.459821428571429,1.572,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1328,3.7675675675675677,1.6148057867316994,0.17834394904458598,33.49148436875487,6.837209302325581,1.541,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1341,3.5921052631578947,1.6419689627245815,0.20634920634920634,29.93744522444118,6.98,1.73,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1350,4.368200836820083,1.8863764188284298,0.21628498727735368,29.782802246815688,8.331168831168831,1.732,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1354,3.990138067061144,1.715896407166636,0.19294117647058823,40.80195476572771,7.376093294460642,1.689,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1357,3.729166666666667,1.5467065566559264,0.1566265060240964,29.055356484786333,6.485714285714286,1.583,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1368,4.536170212765957,1.8426651828196208,0.18686868686868688,29.814749515058665,8.080745341614907,1.617,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1369,2.3794037940379402,0.9025611033063363,0.03433777154870357,31.99328884228142,3.6197387518142237,1.696,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1375,4.148387096774194,1.8108699897024587,0.2109375,32.875164155369504,7.900990099009901,1.71,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1395,3.963740458015267,1.3449824983456846,0.05115346038114343,38.3813010208702,5.498942917547569,1.586,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1430,3.6422018348623855,1.6695993263747055,0.2111111111111111,31.36620508589568,7.126760563380282,1.628,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1487,3.604554865424431,1.4034607083585489,0.11290322580645161,36.00349733874374,5.776623376623377,1.597,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1496,3.2469733656174338,1.316012602100577,0.11621621621621622,31.28152614472792,5.363914373088685,1.635,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1499,3.856269113149847,1.756462610738973,0.22014925373134328,32.530461731372895,7.598086124401914,1.707,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1508,3.5555555555555554,1.451790813974292,0.13776337115072934,30.866737695755155,6.011278195488722,1.621,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1522,4.007481296758105,1.7321573920383666,0.19701492537313434,36.443331093676626,7.4646840148698885,1.762,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1532,4.23961661341853,1.7179748687924594,0.17009345794392525,32.8614250233459,7.387387387387387,1.688,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1538,3.3220720720720722,1.4041881128413622,0.14432989690721648,33.4494652558094,5.780120481927711,1.568,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1567,3.714723926380368,1.637186214741333,0.19195612431444242,31.386757640386122,6.95475113122172,1.603,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1581,3.9484848484848483,1.7432363409155647,0.20658135283363802,32.92133129224962,7.525345622119816,1.74,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1586,3.2194570135746607,1.2124676547600826,0.07411907654921021,31.313313422675,4.89501312335958,1.497,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1621,4.053333333333334,1.7670499916997626,0.20481927710843373,31.835377311120777,7.656565656565657,1.637,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1686,2.4536082474226806,0.8993926154674572,0.0218209179834462,30.972145383383044,3.6076923076923078,1.344,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1700,4.122516556291391,1.6886747595454572,0.17054263565891473,31.765117886871398,7.228971962616822,1.724,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1708,4.652719665271967,1.8701576399300406,0.18610421836228289,30.49610698522232,8.237804878048781,1.778,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1729,4.290322580645161,1.9188149169621083,0.23383084577114427,37.04138388417164,8.519480519480519,1.789,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1754,4.186186186186186,1.7108921354810054,0.17253521126760563,33.68366361753552,7.348936170212766,1.471,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1785,4.406593406593407,1.97293177743678,0.2409090909090909,32.2939274171153,8.838323353293413,1.725,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1809,4.408510638297872,1.9012443094379967,0.21761658031088082,29.70080527589392,8.417218543046358,1.667,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1814,4.357377049180328,1.902185454510296,0.22244488977955912,33.68017942019914,8.422680412371134,1.78,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1832,4.161473087818697,1.673031619569003,0.1611842105263158,34.383552684874054,7.145098039215687,1.794,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1840,4.630434782608695,1.7202941017470887,0.13580246913580246,32.0,7.4,1.776,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1854,3.984326018808777,1.70687808001989,0.19029850746268656,32.2991773373334,7.3271889400921655,1.712,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1861,4.282392026578073,1.7648202055885605,0.18271119842829076,32.59216417698756,7.644230769230769,1.705,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1865,3.871186440677966,1.8022239411569951,0.23430962343096234,31.155880486497068,7.852459016393443,1.782,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1872,4.193661971830986,1.6377162792482667,0.14516129032258066,30.750048794906853,6.9575471698113205,1.584,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1884,4.196363636363636,1.6797209785000127,0.16033755274261605,30.484418221441494,7.180904522613066,1.703,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1885,4.161676646706587,1.928671102712064,0.2485981308411215,34.71239158960572,8.577114427860696,1.632,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1888,3.9702970297029703,1.6731830227856843,0.17956204379562044,36.096861343669936,7.145907473309609,1.682,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1891,3.768229166666667,1.4913409363266499,0.13107511045655376,33.312680965004894,6.206779661016949,1.718,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1915,2.2106455266138165,0.9015970731391623,0.0593881223755249,34.0934828170959,3.6160714285714284,1.342,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1922,3.74247491638796,1.574134461192551,0.16569200779727095,29.8034410435979,6.626168224299065,1.622,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1941,3.682539682539683,1.5603819159562027,0.16666666666666666,30.31695312954162,6.555555555555555,1.717,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1947,4.220779220779221,1.8879489196756236,0.23003194888178913,37.2855097905021,8.340248962655602,1.684,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1965,2.564245810055866,0.9663841605003501,0.040697674418604654,33.38361504427969,3.8666666666666667,1.28,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1970,4.414893617021277,1.7700842648141326,0.17255717255717257,31.965218641219966,7.673366834170854,1.685,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1987,4.504477611940299,1.9632671801497046,0.22935779816513763,36.05386536004419,8.780952380952382,1.695,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1993,4.238095238095238,1.8812994971805395,0.22627737226277372,34.85920682119488,8.30188679245283,1.755,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2033,2.4525959367945824,0.8827139504542972,0.013150371640937679,35.06537930935765,3.544611819235226,1.561,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2054,2.6109324758842445,1.0319144840736374,0.06689536878216124,32.222368062950146,4.1286764705882355,1.378,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2073,3.8173374613003093,1.6594599588501557,0.18968692449355432,31.70187705813347,7.072727272727272,1.697,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2090,3.56797583081571,1.4398270236866815,0.13162393162393163,29.935415569568484,5.952755905511811,1.458,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2106,3.5726744186046515,1.763317269170713,0.2509090909090909,32.41011264885061,7.635922330097087,1.795,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2124,4.276041666666667,1.9551241294892596,0.24675324675324675,37.75378253446767,8.732758620689655,1.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2133,3.859813084112149,1.8140330001420246,0.23938223938223938,32.51696286889992,7.918781725888325,1.702,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2134,3.836879432624113,1.7080128015453202,0.20512820512820512,29.921229921244883,7.333333333333333,1.695,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2146,2.1399026763990268,0.7928181062623078,0.011692307692307693,30.56444959746891,3.2141967621419676,1.344,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2154,3.7888888888888888,1.731886429411637,0.2182741116751269,33.76652953183138,7.463203463203463,1.674,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2155,3.8354037267080745,1.6910705054153223,0.19925512104283055,31.88017208956841,7.241860465116279,1.745,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2162,3.439473684210526,1.4904228320413666,0.1656441717791411,31.9697486539132,6.202205882352941,1.619,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2165,3.6125,1.5443435716361726,0.1678832116788321,30.232898786158174,6.473684210526316,1.742,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2184,4.405684754521964,1.9341188622723495,0.22857142857142856,38.2642732043141,8.609053497942387,1.776,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2224,3.9407894736842106,1.754243741185334,0.21115537848605578,31.62664550473782,7.585858585858586,1.743,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2228,3.7506925207756234,1.8177677006479465,0.2512998266897747,34.11226021909584,7.939814814814815,1.666,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2231,4.6,1.82842712474619,0.17647058823529413,34.37214634619788,8.0,1.777,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2235,3.0014025245441793,1.202734849301325,0.09607993850883935,38.61231762485497,4.8520408163265305,1.683,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2245,4.069078947368421,1.8183858800867145,0.22088353413654618,32.33834992823059,7.943298969072165,1.787,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2246,4.397887323943662,1.9941463358863667,0.24835164835164836,32.99455780989378,8.964912280701755,1.727,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2263,3.5073684210526315,1.4489178997164893,0.14182692307692307,35.6942805689128,5.997198879551821,1.689,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2267,4.086092715231788,1.685380346549405,0.17281553398058253,31.63478880566031,7.211267605633803,1.683,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2277,4.654761904761905,1.8867513459481289,0.19148936170212766,31.389261129974283,8.333333333333334,1.754,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2280,4.180212014134276,1.8150176419206192,0.2094017094017094,31.52648795476531,7.924324324324324,1.738,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2281,4.064705882352941,1.8300710813655183,0.22522522522522523,34.24115786741429,8.009302325581395,1.695,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2283,3.236641221374046,1.2690136635917075,0.09715242881072027,38.841460095232144,5.148423005565863,1.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2302,3.528497409326425,1.4466919237744287,0.13864306784660768,32.23638183365947,5.986301369863014,1.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2312,4.097859327217125,1.824194850753737,0.22014925373134328,33.66209233773758,7.976076555023924,1.743,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2326,3.977124183006536,1.8848577731986544,0.25153374233128833,32.44257258335866,8.3224043715847,1.765,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2348,3.11037527593819,1.2106874739798814,0.08633093525179857,31.270902951108067,4.8871391076115485,1.301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2357,3.813868613138686,1.4430157166615207,0.10707070707070707,39.56917336158895,5.968325791855204,1.713,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2361,4.625418060200669,1.85745490667645,0.18415841584158416,33.96920340044813,8.16504854368932,1.789,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2367,3.901315789473684,1.8303273111377143,0.24081632653061225,31.852284362241253,8.010752688172044,1.759,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2378,4.140540540540541,1.9204705069667762,0.2478920741989882,36.42262386775237,8.52914798206278,1.731,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2384,3.961267605633803,1.5423026476589246,0.13147410358565736,29.526908961091035,6.463302752293578,1.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2420,3.7368421052631575,1.625569846962102,0.1854419410745234,32.15716961972062,6.8936170212765955,1.64,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2431,3.7300613496932513,1.7977510910573675,0.24665391969407266,32.25317651107607,7.8274111675126905,1.734,"{""type"":""MultiPoint"",""coordinates"":[]}"
