system:index,EVI2,GVI,NDGI,RDVI,SGI,estimateLAI,.geo
1_181,0.6942272608808965,2.131557035803497,-0.15153655951960437,29.023433179587098,2.307361963190184,1.117,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_182,0.6827618022451176,1.9644194756554305,-0.13100081366965013,26.311832982000613,2.2776978417266185,0.872,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_249,0.6458513461137116,1.9592592592592593,-0.1506095163193079,25.389386536532115,2.1845522898154477,0.884,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_256,0.5078684783185606,1.6145915939730373,-0.1668318467129171,21.51648014052866,1.8669309173272932,0.665,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_261,0.8767922950667368,2.334604385128694,-0.08063102541630149,32.93000012227855,2.8369829683698295,1.208,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_267,0.9080198692366479,2.3895424836601307,-0.07103825136612021,29.025025173648604,2.939909297052154,0.851,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_355,0.8396305625524769,2.1925233644859814,-0.07996560619088564,31.601109742955256,2.7197452229299364,1.149,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_359,0.6446912122777246,1.4627862595419847,-0.06051098162259077,22.786748764026353,2.1817413355874895,0.783,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_373,0.5085567749993357,1.67587327376117,-0.17768871075484302,21.529240730841153,1.8684061259217244,0.586,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_413,0.6498129432129096,2.0875451263537905,-0.16910386201724784,26.38548036889207,2.194355355997434,0.973,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_514,0.6264020849828451,1.8722334004024144,-0.14678111587982834,23.463832161624836,2.1369760479041915,0.798,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_534,0.6233355322631875,1.7703383729301656,-0.13078848560700876,27.141053435878188,2.129496402877698,0.883,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_554,0.6748386255460652,1.607894736842105,-0.07203907203907203,25.283179405271813,2.2574031890660593,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_578,0.8942248150441612,2.5871657754010697,-0.1069723018147087,32.67396637819208,2.893874029335634,1.044,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_583,0.8388935431751542,2.409221902017291,-0.11291009799744355,32.19101396384708,2.717457886676876,1.141,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_588,0.4847693768148314,1.6294718909710393,-0.18245125348189414,20.079887471740047,1.8180212014134276,0.581,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_590,0.837468982630273,2.4939647168059422,-0.12581168831168832,33.108752839137665,2.713049747656813,1.139,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_599,0.7600410691911458,1.6669708029197081,-0.035211267605633804,27.286884073660335,2.485544217687075,1.139,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_618,0.596155822797821,1.7162264150943396,-0.13624511082138202,25.393702659930884,2.0648307515777393,0.836,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_619,0.6925127491886879,2.1357370095440085,-0.15312079030085315,25.68986397509167,2.3029595015576323,0.936,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_651,0.8751098177026138,2.108832807570978,-0.04661654135338346,24.688725834924753,2.831896551724138,0.95,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_652,0.6688315792800481,2.00196463654224,-0.14489710205795883,25.46800681047485,2.2421129860601616,0.972,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_736,0.7704154727793697,2.11333914559721,-0.10634982469809116,30.44714850250316,2.5147887323943663,1.192,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_738,0.6932909949519622,2.248380129589633,-0.1698789780367548,25.931337576195524,2.304980842911877,0.918,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_740,0.5915593208569146,1.6693467336683416,-0.13024475524475523,21.68963726412404,2.0541376643464813,0.638,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_781,0.6137578998541566,1.9305673158340388,-0.16359773371104816,25.44711462294358,2.106512477175898,0.883,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_784,0.5446172155959742,1.8849999999999998,-0.19408999328408327,23.263574384212134,1.9471316085489314,0.884,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_807,0.6256708660527655,1.9973021582733814,-0.16797605686494577,25.329798504454327,2.1351697629724535,0.855,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_809,0.7233325586799906,1.5349753694581283,-0.030563514804202482,24.722091703207845,2.3846153846153846,1.169,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_837,0.887657006525858,2.3971553610503284,-0.0837092731829574,31.283180187400426,2.872340425531915,1.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_870,0.4949318973709217,1.7098103874690849,-0.19133333333333333,21.05794696709672,1.8393956351426972,0.62,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_884,0.866494532199271,2.4945812807881773,-0.10964912280701754,32.89673760376409,2.8039525691699603,1.205,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_901,0.6417001891467087,1.715372907153729,-0.11065989847715736,26.699586530621108,2.174283973187081,0.767,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_916,0.8555287115877552,2.462857142857143,-0.11129919593736776,33.02101989796864,2.769230769230769,1.211,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_978,0.5825684796971538,1.5225933202357562,-0.10740903112669882,21.084069333024416,2.0332541567695963,0.69,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1007,0.5855361803742989,1.705641864268193,-0.14024604569420035,24.024125135404997,2.0400739827373613,0.783,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1052,0.6286814680561849,1.75,-0.12416555407209613,22.904761904761905,2.142517814726841,0.76,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1108,0.7038179714616275,1.8606965174129355,-0.10167597765363129,22.922479113119902,2.332657200811359,0.743,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1115,0.8085740009695962,1.9900891972249752,-0.06487488415199258,28.941246955237634,2.6257615317667535,1.037,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1116,0.7942126675175496,1.7619553666312435,-0.03338469440164355,26.531581683527293,2.5834990059642147,1.162,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1149,0.6600246042280424,2.120925341745531,-0.1687062937062937,24.85806865457919,2.2198952879581153,0.729,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1156,0.681058853765099,1.78104335047759,-0.10046265697290152,28.716903566692487,2.2732732732732734,0.911,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1201,0.7204201328625292,1.9346866725507503,-0.10505529225908374,28.02214256930452,2.376697641172266,0.963,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1207,0.6447715289982425,1.934115523465704,-0.147036181678214,25.57551445160484,2.1818791946308727,0.827,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1234,0.6633940864092309,1.78125,-0.11036225779275484,24.819730788784398,2.2283763277693476,0.821,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1252,0.823184290650337,2.2955032119914347,-0.10493531384762818,29.59437831085098,2.6695576756287944,0.942,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1254,0.565412732257082,1.8149606299212597,-0.17074763303950374,24.32212107877296,1.9938650306748467,0.817,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1271,0.7653203731635104,2.3269581056466304,-0.141852286049238,30.652096769564505,2.5003422313483914,1.205,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1272,0.7997562020228642,2.42671009771987,-0.13723653395784544,29.377071960619308,2.599670510708402,1.014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1289,0.5107766572377321,1.7439846005774782,-0.18859820382663023,20.0971855526903,1.8731931668856767,0.628,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1311,0.8316942745628324,2.231924882629108,-0.09052092228864218,31.516132089819422,2.6953797963978072,1.061,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1359,0.6500463284688441,1.7606694560669456,-0.11415863602668644,25.917628143082435,2.1949434464404525,0.869,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1369,0.5906276633077655,1.6133617626154941,-0.12035010940919037,25.489269717391075,2.0518973214285716,0.822,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1380,0.7514233603628029,1.9490308686288587,-0.09013716525146963,32.08932756762639,2.4613541042540446,1.063,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1381,0.7426577199312135,1.988,-0.10152740341419586,27.14304948349407,2.437194127243067,0.8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1411,0.7599388865900627,2.1612265084075175,-0.1197213757074445,28.52971551837006,2.4852255054432346,1.008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1467,0.535622593068036,1.6220710506424791,-0.15273775216138327,22.992819891416524,1.9272222222222222,0.689,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1471,0.6623899180078956,1.4592496765847347,-0.04978488014751076,19.947380871426805,2.2259953161592505,0.854,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1474,0.849509430770532,2.454172366621067,-0.1134020618556701,27.387183105087683,2.7505446623093683,0.772,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1481,0.645744496945949,2.062037037037037,-0.16730917501927525,25.823298999339585,2.1842800528401587,0.892,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1482,0.5755079187330027,1.9483471074380163,-0.18757868233319344,22.02407698872837,2.0169611307420494,0.567,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1582,0.6544785807009952,2.1144465290806753,-0.1707506806690004,26.12931175217761,2.2059800664451825,0.867,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1584,0.8810408128415302,2.3111979166666665,-0.0746987951807229,28.16979604158939,2.850896860986547,0.802,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1627,0.5031553812041616,1.6036363636363635,-0.16742355434453526,22.259380697779005,1.8568464730290457,0.656,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1646,0.8417398139656753,2.2567703109327986,-0.0886654478976234,30.86238334483095,2.7262804366078925,1.017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1751,0.6036961558862121,1.5482388973966308,-0.10055096418732783,24.648976988618916,2.0826032540675845,0.783,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1802,0.686923834243265,1.615107913669065,-0.06659205372132065,21.93556730414535,2.2885624344176287,0.779,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1815,0.7353595255744996,2.0404312668463613,-0.11420612813370473,28.684420625525515,2.4171428571428573,1.042,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1818,0.6625572124612432,1.9128491620111734,-0.1335914811229429,23.36272317825695,2.2263023057216054,0.82,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1840,0.6075857849952728,1.6813450760608486,-0.12350877192982457,24.844990145973803,2.0918176139912554,0.819,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1844,0.8204780841672856,2.026415094339623,-0.06415538552089464,26.106937879384983,2.661504424778761,0.806,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1847,0.662672743310791,1.8215517241379309,-0.11787072243346007,26.179971196328832,2.226530612244898,0.919,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1933,0.8215063894941406,2.2334841628959277,-0.0964840556009812,31.84026064281192,2.664429530201342,1.11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1935,0.48226068544415995,1.5869726128793484,-0.17596828301311376,21.27890101133153,1.812759336099585,0.744,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1964,0.8415628585477791,1.9124579124579126,-0.033098209441128595,27.58715844314188,2.725840336134454,0.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1969,0.7910474225474711,2.1940298507462686,-0.10746003552397869,29.403496851623498,2.574178027265437,0.985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004,0.8562118691070439,2.278787878787879,-0.0838423098278734,28.497849235154774,2.771516393442623,0.94,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2020,0.9029576856649396,2.210858585858586,-0.04693140794223827,28.637018285615095,2.9229885057471265,0.842,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2074,0.6819595645412131,1.9686907020872866,-0.13215314944421572,26.13547503035227,2.2756363636363637,0.916,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2075,0.526581382546465,1.632891660171473,-0.15979043876882776,22.39517347357759,1.9073969508752118,0.6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2086,0.8299743242870159,2.515151515151515,-0.13296178343949044,33.18899269842241,2.6900913562895292,1.112,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2134,0.7726930687550515,2.199303742384682,-0.11852704257767549,30.955199667314684,2.521262002743484,1.096,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2144,0.8445422959166122,2.5958188153310107,-0.1359759157049674,30.204662969314473,2.734982332155477,1.072,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2145,0.5749597357573772,1.9333333333333331,-0.18542336548767416,23.822352891803508,2.0156720916214588,0.752,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2153,0.6571362693105833,1.8729281767955803,-0.12980769230769232,20.74442396953491,2.2127659574468086,0.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2158,0.5152502725290699,1.530065359477124,-0.14668153931957614,23.575405193738,1.8827821011673151,0.773,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2183,0.48213573351949734,1.6814296814296816,-0.19335631463491068,21.140272257260815,1.8125,0.691,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2199,0.8666161241410459,2.252190847127556,-0.0739404869251578,31.925623258395277,2.804366078925273,1.056,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2234,0.8051017675415105,2.268625393494229,-0.11100746268656717,29.32027605628434,2.6154492023509657,1.043,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2263,0.621925909077986,1.7037643207855973,-0.11959654178674352,25.107836589663723,2.126126126126126,0.709,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2306,0.6724185671852188,2.286324786324786,-0.18693537178596248,28.677460182037503,2.2511709601873537,1.117,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2313,0.7669463425885881,2.5705645161290325,-0.17539484621778886,30.22776065348364,2.504950495049505,1.152,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2323,0.6153008137311575,1.58159509202454,-0.10044150110375276,19.879100886300833,2.1103309929789367,0.657,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2344,0.6354052226823291,1.7429620563035497,-0.11913746630727763,21.008493903715948,2.158959537572254,0.839,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2360,0.5026249499729265,1.725533480500368,-0.18986587183308495,22.62301265867095,1.8557114228456915,0.729,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2369,0.7903084664187268,2.2422857142857144,-0.11526794742163801,27.624917024475153,2.57207615593835,0.947,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2377,0.5910859212556173,1.6845703125,-0.13330512060939484,22.052796459917367,2.053024645257655,0.763,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2427,0.8786278450250036,2.0851063829787235,-0.04081632653061224,26.857142857142858,2.843137254901961,0.974,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2445,0.7508409418548776,2.0,-0.09895305639986492,31.65541340878941,2.459741856177013,1.146,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2471,0.7928303605845044,1.775586854460094,-0.036635006784260515,28.260558922970947,2.5794066317626525,1.025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2484,0.7114662487803436,2.027124773960217,-0.12534598655595097,27.869297753685657,2.3527758257203093,0.922,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2491,0.638683244748165,1.960513326752221,-0.1547768043387568,24.394211863451723,2.166907514450867,0.743,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2499,0.7206602432475122,2.197969543147208,-0.1471861471861472,27.281380885445657,2.3773584905660377,1.013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2524,0.6097683989670756,1.5706340378197998,-0.10144927536231885,20.694653381535357,2.0970961887477313,0.794,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2537,0.684885781564829,1.765840220385675,-0.09560884459669884,29.699939510483972,2.283115406480955,1.021,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2571,0.8422323925756421,2.446961894953656,-0.1164695177434031,31.346407912628898,2.7277913610431948,1.142,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2579,0.516302897699984,1.532258064516129,-0.14650934119960668,21.79201219441586,1.8850771869639795,0.627,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2580,0.9260428695150116,2.3984547461368653,-0.062111801242236024,32.04294089033245,3.0009746588693957,1.171,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2620,0.5042087108731467,1.6998407643312103,-0.18441558441558442,21.69910593701878,1.8591008771929824,0.588,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2639,0.5739762219286658,1.9090143218197135,-0.1819434872501723,24.176226713043857,2.0134110787172013,0.775,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2646,0.543038155575668,1.630952380952381,-0.15025290092234453,24.180690636301236,1.9436109674081739,0.801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2659,0.6056517828647692,1.9712696941612604,-0.17476099426386232,24.251337538715298,2.0872395833333335,0.751,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2665,0.7243297535347293,1.8575645756457564,-0.08968760497144776,30.355555904961378,2.3871763255240444,1.004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2671,0.6852345979076403,1.8903680501174627,-0.11717939854821983,28.483513358747743,2.2840346534653464,0.91,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2676,0.548276570079306,1.6540212443095599,-0.15159317669777922,23.503763446741747,1.9552822806036891,0.696,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2692,0.8381734079922094,2.2994594594594595,-0.09712054660810152,29.835051000446335,2.715302491103203,1.021,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2695,0.6720753205128205,1.9917423616845582,-0.141439205955335,27.827129397727454,2.2503105590062114,1.015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2717,0.6372730114524426,1.9653333333333332,-0.156355455568054,25.686299419335953,2.1634241245136185,0.979,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2722,0.8478073638125315,2.207119741100324,-0.07761194029850746,29.676510345257732,2.7451523545706373,1.138,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2724,0.5565664894373206,1.620974401321222,-0.14083008158921603,22.64576372758315,1.9738805970149254,0.838,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2761,0.6017327825838464,1.834920634920635,-0.1540785498489426,25.47455102553821,2.077952297847586,0.807,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2771,0.5200589332540348,1.5992031872509962,-0.15715245130960376,21.797467485152925,1.893209518282066,0.595,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2788,0.5815416696627597,1.674125874125874,-0.13673407787503772,25.693401241483752,2.0308019118428042,0.847,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2794,0.7953708662471549,2.114572864321608,-0.0925672594619243,29.000096297979155,2.5868113522537564,0.962,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2830,0.6244592757384748,2.02543720190779,-0.17318435754189945,27.02847654028458,2.1322128851540616,0.923,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2836,0.8464022140221403,2.2615239887111946,-0.08676975945017182,32.0106834448584,2.740711462450593,1.145,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2848,0.7211073110924695,2.164102564102564,-0.14172535211267606,27.01041941051797,2.3785659213569774,0.901,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2879,0.7570894272635926,2.1424870466321244,-0.11838599162542825,30.362273606809897,2.477195371000681,1.085,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2885,0.8263834959651551,2.1115537848605577,-0.07465437788018434,29.89400077024288,2.6792452830188678,1.022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2899,0.6033251268958391,1.8994307400379506,-0.1641554321966693,23.609631027967087,2.0817438692098094,0.708,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2905,0.7964158504007124,1.88490099009901,-0.053864168618266976,25.17509712633368,2.59,1.203,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2916,0.7497352459805526,2.1023622047244093,-0.11613745106568073,28.06483474505405,2.4567420109119253,0.898,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2978,0.7481463835869339,2.2855759922555663,-0.1452213487794787,29.078565939019477,2.4523121387283235,1.024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3019,0.5462553893649864,1.859932088285229,-0.1889845094664372,23.001620992635583,1.950781702374059,0.788,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3023,0.7484462634530847,2.017345399698341,-0.10314507947243828,31.580356110174794,2.4530962599632127,1.133,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3026,0.7986551118014961,2.38031914893617,-0.13113807047949164,26.340618326346426,2.596527068437181,1.167,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3055,0.7947437214078984,2.152317880794702,-0.0988917306052856,30.05386853744821,2.5849495733126453,1.026,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3158,0.8723103208927331,2.453924914675768,-0.10053722179585571,24.9643963915504,2.822873082287308,0.765,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3195,0.7719873282730068,2.0175600739371533,-0.08999158957106812,29.155176843371272,2.51929012345679,0.949,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3271,0.5716484944353427,1.8439153439153437,-0.17226277372262774,23.293155717747737,2.0080946450809463,0.654,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3284,0.5265180630284396,1.6740947075208914,-0.1673753382296096,20.677037102199638,1.9072847682119205,0.605,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3293,0.7354202401372213,2.1724511930585684,-0.1350844277673546,26.670205831245767,2.4173553719008263,0.866,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3331,0.80683637035213,1.9207579672695951,-0.054175152749490835,30.636816322974624,2.6205564142194744,1.09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3340,0.705846624084016,1.7549234135667398,-0.08186840783525866,24.033362300707147,2.3379758588672237,0.712,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3370,0.8706025882570961,2.3941747572815535,-0.09291061206516953,32.76384433275897,2.817082997582595,1.155,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3381,0.6378212249129823,1.6293634496919918,-0.09689383402874363,22.52066951836813,2.1648351648351647,0.789,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3393,0.527279005524862,1.6747289407839867,-0.16707189996526572,21.843280739024312,1.9089285714285715,0.747,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3415,0.5314679973522074,1.6272590361445785,-0.15602160788052113,22.92192113952167,1.9180868609125894,0.656,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3428,0.8475033738191633,2.223491027732463,-0.08027006751687922,24.189656175220243,2.7444444444444445,0.799,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3440,0.7390735727972263,2.376915219611849,-0.1636052968816745,28.453181677236742,2.4273127753303965,0.979,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3444,0.6015295263518632,1.4683301343570059,-0.08596491228070176,21.611919526427954,2.0775444264943457,0.852,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3541,0.8152406188563126,2.5282837967401726,-0.142974527526705,32.1439310184868,2.6455787203450756,1.194,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3547,0.4940357204936555,1.5211623499684146,-0.15685752330226366,23.170564534490527,1.837476979742173,0.72,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3571,0.5946549096451121,1.9419410745233967,-0.17600856836843984,24.61727672525357,2.061323618700668,0.836,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3593,0.7797119941669705,1.7875494071146245,-0.046182846371347785,27.289682795464657,2.5414414414414415,1.075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3625,0.776100086281277,1.9829488465396188,-0.08195211786372007,27.92926108886292,2.531063829787234,0.889,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3627,0.6693863479659847,1.926892950391645,-0.13217522658610273,26.732429537468725,2.2434956637758505,0.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3640,0.7739032166929007,2.413978494623656,-0.14971428571428572,25.760601177768446,2.524850894632207,1.059,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3673,0.8015399556048834,2.555450236966825,-0.15430861723446893,32.07557356575774,2.604861111111111,1.216,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3687,0.9091171046565237,2.254256526674234,-0.05013477088948787,30.544179295424417,2.9435318275154003,1.216,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3688,0.9349733356270429,2.313585291113381,-0.04441190824792582,33.099350313736814,3.0317757009345794,1.119,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3693,0.8561323694378662,2.368266405484819,-0.09725906277630415,32.1295587739475,2.7711522965350524,1.183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3699,0.5893852585939919,1.67003367003367,-0.13157894736842105,20.471311054038196,2.049095607235142,0.781,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3736,0.6834500875656744,1.5750000000000002,-0.06086956521739131,24.678492518825973,2.2795081967213116,1.006,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3837,0.7519799745578399,1.8013620885357549,-0.064259160913436,24.886810043093863,2.463073852295409,1.033,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3868,0.693737675720374,2.0354679802955666,-0.13653764355593365,26.256191524841874,2.306137724550898,0.816,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3871,0.8963698879227693,2.547695605573419,-0.10028929604628736,32.511031948899834,2.9009640666082386,1.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3881,0.8213213213213213,2.3489483747609943,-0.11393477340110122,31.522011259695535,2.6638783269961976,1.076,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3930,0.7879173528971404,2.44311377245509,-0.14614401363442692,30.398894799074746,2.5650557620817844,1.046,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3968,0.7891015879921688,2.026751592356688,-0.08187134502923976,25.254841677850226,2.5686486486486486,1.066,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3971,0.811157245761379,2.432404540763674,-0.13172043010752688,30.4537093927301,2.6334125098970707,1.097,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3976,0.48317619253348243,1.7060702875399363,-0.19717858287912793,20.981805357067465,1.8146759507230852,0.632,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3990,0.6493173561467246,1.7618644067796612,-0.11477869467366841,25.73893820531017,2.193135935397039,0.821,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4008,0.5698231299412122,1.96042868920033,-0.19267886855241265,24.51991573966689,2.00390625,0.892,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4014,0.8746853266203013,2.3858477970627505,-0.08936170212765958,27.994338421955675,2.830357142857143,0.982,"{""type"":""MultiPoint"",""coordinates"":[]}"
