system:index,B2,B8,NDGI,RDVI,SGI,estimatefCOVER,.geo
7_8142,271.0,2616.0,0.17149758454106281,41.7856298801543,7.626822157434402,0.538,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8147,306.0,2703.0,0.15011037527593818,41.71332275588685,7.020779220779221,0.518,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8158,298.0,2584.0,0.21550741163055873,41.39639117345608,7.511627906976744,0.529,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8202,345.0,2960.0,0.05624404194470925,41.93656915065122,5.97979797979798,0.533,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8223,253.0,2456.0,0.3059360730593607,43.00549301205759,10.771929824561404,0.543,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8229,243.0,2408.0,0.29770992366412213,42.40533317911607,10.469565217391304,0.539,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8240,312.0,2705.0,0.13144058885383805,41.046540333874326,6.549636803874092,0.545,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8250,388.0,2915.0,0.06631762652705062,40.51981086411644,5.4485981308411215,0.529,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8251,296.0,2699.0,0.24357405140758873,43.577166209996,8.73462783171521,0.523,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8279,345.0,2467.0,0.28128587830080365,40.85293857151597,7.881789137380192,0.521,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8289,251.0,2438.0,0.22562674094707522,41.44659604848016,8.76978417266187,0.516,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8366,296.0,2394.0,0.22305764411027568,40.07692307692308,7.72258064516129,0.518,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8375,263.0,2533.0,0.20618556701030927,41.744032363253865,8.224025974025974,0.531,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8420,332.0,2603.0,0.23024830699774265,41.68921310279716,7.633431085043989,0.545,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8426,289.0,2602.0,0.22794117647058823,42.34459174176991,8.260317460317461,0.542,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8434,281.0,2358.0,0.30434782608695654,41.33284025816034,9.508064516129032,0.538,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8441,262.0,2338.0,0.27197802197802196,40.631440356546065,8.822641509433963,0.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8465,317.0,2662.0,0.21046892039258452,41.82509562856521,7.3535911602209945,0.535,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8490,233.0,2340.0,0.2909698996655518,42.124163387132455,11.037735849056604,0.533,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8518,303.0,2638.0,0.09009009009009009,40.50452690181403,6.52970297029703,0.544,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8523,271.0,2538.0,0.15468940316686966,40.79148057313382,7.314121037463977,0.527,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8569,322.0,2718.0,0.08935361216730038,39.59886839898111,5.674321503131524,0.525,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8591,303.0,2638.0,0.0446521287642783,39.13065961144606,5.734782608695652,0.517,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8623,317.0,2630.0,0.1465798045602606,40.68617947328452,6.692111959287532,0.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
